Image_name;Cell_id;RgbMean_r;RgbMean_g;RgbMean_b;Canny_thresh_10;Canny_thresh_15;Canny_thresh_20;Canny_thresh_25;Canny_thresh_30;Canny_thresh_35;Canny_thresh_40;Canny_thresh_45;Canny_thresh_50;Canny_thresh_55;Canny_thresh_60;Canny_thresh_65;Canny_thresh_70;Canny_thresh_75;Canny_thresh_80;Canny_thresh_85;Canny_thresh_90;Canny_thresh_95;Canny_thresh_100;Mean;Modus;Mean_dev;Modus_dev;Harris_Q0.02_D5;Harris_Q0.02_D10;Harris_Q0.02_D20;Harris_Q0.16_D5;Harris_Q0.16_D10;Harris_Q0.16_D20;Road;Main_road;Laws_W7_b;Laws_W7_o;Laws_W7_r;Laws_W7_v_r;Laws_W7_v_u;Laws_W11_b;Laws_W11_o;Laws_W11_r;Laws_W11_v_r;Laws_W11_v_u;Laws_W15_b;Laws_W15_o;Laws_W15_r;Laws_W15_v_r;Laws_W15_v_u;Laws_W31_b;Laws_W31_o;Laws_W31_r;Laws_W31_v_r;Laws_W31_v_u;b;v;r
47.172147|18.562342;10;34.155;47.1985;51.6384;493;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;195.023;199;6.42566;7.55688;0;0;0;0;0;0;0;0;142;3;0;2058;1641;78;0;0;1863;1903;48;0;0;1729;2067;0;0;0;1660;2184;0;2;0
47.172147|18.562342;11;29.4482;40.4089;46.25;333;103;28;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200.944;201;5.10779;5.1081;0;0;0;0;0;0;0;0;226;0;0;3490;128;189;0;0;3426;229;0;0;0;3536;308;0;0;0;3714;130;0;2;0
47.172147|18.562342;12;42.0026;51.738;55.5512;711;619;501;442;327;274;236;225;176;132;40;39;37;0;0;0;0;0;0;197.24;195;19.7516;19.9835;0;0;0;0;0;0;0;0;1244;13;0;1524;1063;1024;0;0;1376;1444;515;0;0;1518;1811;0;0;0;1888;1956;0;2;0
47.172147|18.562342;13;32.7846;44.6441;49.2708;756;541;284;200;150;138;81;80;8;0;0;0;0;0;0;0;0;0;0;197.355;193;10.5053;11.4795;0;0;0;0;0;0;0;0;680;0;0;1957;1207;288;0;0;1911;1645;0;0;0;1936;1908;0;0;0;3413;431;0;2;0
47.172147|18.562342;14;43.8257;50.4105;53.8892;766;629;277;135;101;40;0;0;0;0;0;0;0;0;0;0;0;0;0;208.873;180;44.5464;55.5723;0;0;0;0;0;0;0;0;658;0;0;1152;2034;50;0;0;1087;2707;0;0;0;1112;2732;0;0;0;1323;2521;0;2;0
47.172147|18.562342;15;54.6899;58.5245;61.5656;890;798;718;683;631;598;551;478;425;374;366;282;245;242;206;200;198;183;182;203.713;210;63.7868;62.0709;3;2;1;0;0;0;560;0;1612;291;154;685;1102;1929;181;94;497;1143;1876;118;155;461;1234;745;79;26;978;2016;1;2;1
47.172147|18.562342;16;79.7435;73.6683;75.2107;1027;997;962;945;878;867;839;811;768;755;717;697;598;592;564;544;423;377;363;169.927;0;129.06;94.9402;8;5;4;0;0;0;406;0;1362;760;311;292;1119;2477;518;335;79;435;2844;395;472;0;133;1685;18;1949;154;38;1;1;1
47.172147|18.562342;17;77.3967;67.2079;68.8848;937;890;843;816;801;797;775;760;747;715;673;643;546;477;411;334;277;275;145;182.132;0;146.368;67.1;7;5;3;2;2;2;537;0;1371;526;321;465;1161;2160;505;310;216;653;2517;263;414;183;467;1709;13;1385;452;285;1;1;1
47.172147|18.562342;18;60.3189;55.5286;58.9011;987;958;874;852;785;741;693;686;627;506;469;455;351;322;282;282;236;202;161;196.796;0;105.858;102.412;5;3;2;2;2;2;32;0;1740;469;11;744;880;2706;260;15;389;474;2679;189;37;505;434;1398;79;215;1757;395;1;2;0
47.172147|18.562342;19;55.2058;54.001;58.518;889;809;758;669;632;598;512;486;470;463;412;369;308;229;214;199;159;115;56;231.588;0;72.9511;104.096;5;4;2;2;2;0;0;0;1134;274;45;1157;1234;1252;312;21;1003;1256;1135;216;15;1089;1389;500;44;85;1741;1474;1;2;0
47.172147|18.562342;20;41.2648;54.4912;57.0806;198;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189.563;184;6.20304;8.3326;0;0;0;0;0;0;0;0;174;0;0;178;3492;83;0;0;101;3660;27;0;0;66;3751;21;0;0;105;3718;0;2;0
47.172147|18.562342;21;31.4194;42.5884;48.0947;523;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199.878;201;4.7667;4.89707;0;0;0;0;0;0;0;0;1;0;0;2906;937;0;0;0;2537;1307;0;0;0;2383;1461;0;0;0;2982;862;0;2;0
47.172147|18.562342;22;31.4011;44.4852;49.5239;631;360;103;18;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196.612;198;7.45902;7.58717;0;0;0;0;0;0;0;0;294;0;0;2453;1097;69;0;0;2250;1525;0;0;0;2186;1658;0;0;0;3051;793;0;2;0
47.172147|18.562342;23;36.9066;45.6041;49.9893;839;639;290;95;64;63;10;0;0;0;0;0;0;0;0;0;0;0;0;204.029;200;24.5889;25.1731;0;0;0;0;0;0;0;0;509;0;0;1903;1432;52;0;0;1751;2041;0;0;0;1640;2204;0;0;0;2142;1702;0;2;0
47.172147|18.562342;24;35.2898;43.8741;48.2347;964;894;740;520;379;352;272;163;87;77;28;0;0;0;0;0;0;0;0;200.498;200;37.8631;37.9464;0;0;0;0;0;0;0;0;1077;0;0;2029;738;843;0;0;2047;954;125;0;0;2422;1297;0;0;0;2916;928;0;2;0
47.172147|18.562342;25;49.2196;50.3546;53.5812;935;853;737;658;600;577;524;497;457;428;400;338;323;266;175;171;121;117;61;208.409;210;77.9083;77.1401;1;1;1;0;0;0;626;0;1098;261;50;1437;998;1462;145;44;1257;936;1535;67;1;1254;987;915;0;2;2250;677;1;2;1
47.172147|18.562342;26;71.6301;65.4646;67.1056;954;888;779;761;723;715;685;680;649;633;603;594;527;486;442;429;335;303;245;191.832;0;127.613;92.3916;6;3;2;1;1;1;143;0;1291;717;104;267;1465;1947;603;86;100;1108;2030;468;170;30;1146;1724;123;578;79;1340;1;2;1
47.172147|18.562342;27;63.9594;60.7287;63.5539;959;850;755;729;705;678;617;575;546;515;491;432;314;277;247;218;194;130;128;212.872;0;97.6521;99.9941;7;6;3;0;0;0;0;0;1328;595;11;557;1353;1892;427;12;392;1121;2294;201;59;275;1015;1257;53;307;1181;1046;1;2;0
47.172147|18.562342;28;62.7019;60.5731;64.0601;864;792;756;675;633;614;595;580;562;539;511;463;406;289;283;218;191;152;108;201.93;0;91.2251;114.492;4;4;4;1;1;1;0;0;1742;371;49;372;1310;2198;287;82;211;1066;1976;233;88;242;1305;842;70;634;1138;1160;1;2;0
47.172147|18.562342;29;94.5926;84.0578;85.8939;954;920;893;866;848;834;809;787;762;748;735;690;644;565;540;533;524;485;468;174.137;0;150.088;59.9097;13;10;5;2;2;2;320;0;1204;905;716;214;805;1851;743;789;57;404;2205;696;537;23;383;1418;29;1737;130;530;1;1;1
47.172147|18.562342;30;39.9324;49.493;52.9022;504;342;166;83;27;18;16;11;10;9;0;0;0;0;0;0;0;0;0;194.951;185;18.9222;22.0665;0;0;0;0;0;0;0;0;575;0;0;941;2328;139;0;0;641;3064;35;0;0;551;3258;0;0;0;586;3258;0;2;0
47.172147|18.562342;31;48.712;54.2752;58.0247;570;425;281;195;138;116;65;64;64;55;52;52;0;0;0;0;0;0;0;204.376;200;56.858;58.7267;0;0;0;0;0;0;0;0;310;20;0;1694;1820;163;0;0;1515;2166;56;0;40;1408;2340;0;0;0;1323;2521;0;2;0
47.172147|18.562342;32;43.313;52.4602;55.0323;556;270;168;143;93;7;7;7;0;0;0;0;0;0;0;0;0;0;0;193.044;185;8.61986;11.791;0;0;0;0;0;0;0;0;461;0;0;660;2723;181;0;0;546;3117;0;0;0;458;3386;0;0;0;389;3455;0;2;0
47.172147|18.562342;33;40.3091;50.7001;53.1634;576;361;300;222;204;193;132;93;16;16;15;15;15;0;0;0;0;0;0;192.002;185;13.6759;15.5764;0;0;0;0;0;0;0;0;639;0;0;331;2874;324;0;0;289;3231;0;0;0;331;3513;0;0;0;81;3763;0;2;0
47.172147|18.562342;34;25.7266;35.4334;41.2604;785;610;459;414;381;288;184;102;60;6;0;0;0;0;0;0;0;0;0;202.844;210;13.2604;14.7366;0;0;0;0;0;0;1;0;316;0;0;2693;835;172;0;0;2811;861;0;0;0;3003;841;0;0;0;3497;347;0;2;0
47.172147|18.562342;35;37.2177;43.9136;48.3358;906;841;763;681;588;549;458;447;377;339;287;148;100;88;34;0;0;0;0;202.018;210;41.5151;40.1365;0;0;0;0;0;0;498;0;1689;11;0;1728;416;1639;0;0;1722;483;851;0;0;2152;841;0;0;0;3664;180;0;2;1
47.172147|18.562342;36;48.0375;49.8418;54.1113;892;839;747;714;644;569;463;440;433;381;325;263;251;236;167;151;113;21;0;220.147;240;61.5281;55.864;0;0;0;0;0;0;0;0;1689;45;0;943;1167;1906;0;0;806;1132;1467;0;0;796;1581;33;0;0;2104;1707;0;2;1
47.172147|18.562342;37;89.6602;76.9321;78.2594;1048;1002;953;913;886;858;834;819;750;714;667;643;605;580;502;495;477;460;436;164.951;0;137.475;82.4815;10;5;4;6;4;3;149;0;1349;1067;354;266;808;2003;851;498;93;399;2223;733;655;44;189;1150;631;1317;589;157;2;1;1
47.172147|18.562342;38;89.1405;72.7354;73.796;961;934;910;881;843;800;776;758;743;719;690;649;592;545;505;474;466;451;424;154.97;0;144.27;59.4287;9;7;2;0;0;0;554;0;1049;1039;414;642;700;1658;789;633;480;284;2035;627;689;411;82;1184;312;1709;496;143;2;1;1
47.172147|18.562342;39;70.4376;65.1002;67.9886;967;921;880;846;809;772;697;671;663;615;593;544;517;424;334;324;308;205;116;194.09;0;116.018;94.8065;5;3;1;2;2;1;232;0;1332;894;82;479;1057;2222;633;93;310;586;2537;387;132;352;436;2032;285;189;646;692;1;1;1
47.172147|18.562342;40;59.0708;63.5315;65.5648;562;530;286;245;151;147;129;114;107;93;49;47;17;13;0;0;0;0;0;201.932;180;48.1419;57.2609;0;0;0;0;0;0;0;0;601;8;0;100;3135;283;0;0;46;3515;138;0;59;68;3579;14;0;0;99;3731;0;2;0
47.172147|18.562342;41;61.0895;63.7003;65.2617;383;266;128;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199.061;240;72.3179;64.1119;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.172147|18.562342;42;55.1384;60.8504;62.5434;449;336;208;136;97;90;37;32;30;22;22;22;0;0;0;0;0;0;0;193.365;185;59.9955;63.0073;0;0;0;0;0;0;0;0;137;0;0;3;3704;60;0;0;0;3784;10;0;0;0;3834;0;0;0;0;3844;0;2;0
47.172147|18.562342;43;47.4482;53.9084;57.2469;619;524;449;428;326;230;200;187;177;107;55;54;11;11;0;0;0;0;0;210.852;185;55.1351;64.5995;0;0;0;0;0;0;220;0;816;3;0;365;2660;473;0;0;262;3109;230;0;0;304;3310;0;0;0;247;3597;0;2;0
47.172147|18.562342;44;60.3751;57.5731;60.6178;917;860;793;756;680;661;595;548;508;442;361;342;332;307;255;189;188;181;180;215.483;0;96.321;100.08;5;3;2;2;2;2;583;0;1684;250;83;774;1053;1901;163;149;627;1004;1604;94;87;689;1370;953;0;195;1040;1656;1;2;0
47.172147|18.562342;45;47.9706;50.3119;53.39;883;828;747;700;636;628;593;585;571;540;481;446;319;291;254;241;187;166;131;196.112;0;83.4621;130.362;1;1;0;0;0;0;491;0;1595;238;73;1115;823;2257;10;61;870;646;1939;0;47;1044;814;886;0;90;2401;467;1;2;1
47.172147|18.562342;46;58.7742;54.095;57.1579;970;940;855;803;739;700;661;602;594;580;547;525;475;442;423;401;393;345;145;199.413;240;104.393;76.5043;1;1;1;0;0;0;524;0;1359;159;9;988;1329;2262;1;20;713;848;2437;11;46;598;752;449;0;0;2180;1215;1;2;1
47.172147|18.562342;47;71.7903;64.2419;66.5741;935;878;800;743;716;692;630;623;595;589;577;552;503;472;409;409;368;333;328;192.394;0;131.312;79.6971;7;6;3;1;1;1;404;0;1151;664;225;734;1070;1997;413;295;539;600;2270;173;443;495;463;1574;0;1110;722;438;1;2;1
47.172147|18.562342;48;67.8036;61.7406;64.217;951;896;829;725;716;692;642;627;578;497;472;451;417;385;306;235;229;148;126;197.429;0;126.523;76.8186;3;2;2;1;1;1;0;0;1512;467;14;426;1425;1787;367;39;322;1329;1333;307;81;485;1638;1101;0;378;666;1699;1;2;0
47.172147|18.562342;49;61.7326;55.6993;58.7425;956;912;882;863;832;800;732;673;656;624;564;490;453;328;237;189;178;175;169;185.538;0;114.349;103.994;4;3;2;0;0;0;0;0;1882;521;57;666;718;2254;432;67;585;506;2027;378;74;676;689;718;57;326;1791;952;1;2;1
47.172147|18.562342;50;52.3972;58.4602;60.2934;412;339;252;163;150;124;124;119;119;119;115;114;70;67;0;0;0;0;0;194.253;200;32.9753;32.4195;0;0;0;0;0;0;0;0;933;6;0;0;2905;697;0;0;0;3147;334;0;0;0;3510;0;0;0;7;3837;0;2;0
47.172147|18.562342;51;55.7167;58.9074;60.7263;372;204;98;72;54;48;43;43;0;0;0;0;0;0;0;0;0;0;0;206.606;195;49.4016;53.6367;0;0;0;0;0;0;0;0;203;0;0;0;3641;132;0;0;0;3712;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.172147|18.562342;52;68.8861;65.0003;67.3803;781;693;541;390;303;275;233;193;112;66;18;18;0;0;0;0;0;0;0;220.894;0;86.1051;106.303;0;0;0;0;0;0;413;0;1093;139;0;0;2612;991;0;0;0;2853;389;0;88;0;3367;0;0;0;1;3843;0;2;0
47.172147|18.562342;53;57.3619;57.0765;60.5559;872;777;643;563;487;388;303;259;196;177;142;132;97;37;0;0;0;0;0;226.945;0;74.5211;112.804;2;1;0;0;0;0;362;0;1095;200;0;466;2083;1198;195;0;472;1979;947;108;0;525;2264;363;0;0;1140;2341;0;2;0
47.172147|18.562342;54;44.8754;47.499;51.9742;925;878;831;788;696;655;603;540;348;281;270;265;240;182;106;85;58;25;25;213.532;210;67.5134;69.3548;6;4;1;3;3;1;0;0;1171;396;0;1714;563;1452;410;0;1683;299;1433;292;2;1825;292;655;0;32;2869;288;1;2;0
47.172147|18.562342;55;96.8939;83.5211;84.5702;1003;983;946;908;888;872;817;797;729;680;663;621;603;537;511;508;432;372;356;163.42;0;152.434;53.4528;8;7;5;2;2;2;681;0;1062;951;870;270;691;1721;750;956;119;298;2659;377;622;56;130;1477;268;1878;204;17;2;1;1
47.172147|18.562342;56;41.2349;44.7313;49.4568;1026;978;929;883;796;706;532;444;383;295;197;144;136;135;132;122;99;91;91;204.835;210;66.2361;63.9771;3;3;3;2;2;2;77;0;1341;232;1;1866;404;1714;174;2;1726;228;1628;51;6;2075;84;405;0;83;3316;40;1;2;1
47.172147|18.562342;57;45.1935;46.9784;51.0715;889;814;772;707;682;630;570;542;392;381;296;229;126;100;84;82;38;17;17;206.848;210;68.864;67.3151;1;0;0;0;0;0;0;0;1960;59;0;1113;712;1952;60;0;1082;750;1290;48;0;1345;1161;83;0;0;2816;945;0;2;1
47.172147|18.562342;58;64.2425;58.1329;60.9126;949;900;834;766;708;635;606;580;526;490;446;433;413;379;357;241;196;187;66;205.763;0;112.782;81.0685;1;1;1;0;0;0;127;0;1677;204;85;434;1444;2133;57;108;239;1307;1919;0;111;167;1647;421;0;274;865;2284;1;2;1
47.172147|18.562342;59;57.3546;53.1956;56.6652;1005;959;899;867;844;824;773;761;711;640;581;443;403;385;367;360;350;341;334;184.142;0;119.438;101.306;3;3;2;0;0;0;553;0;1459;256;52;1309;768;2257;85;63;1081;358;2317;0;116;1089;322;591;0;175;2615;463;1;2;1
47.172147|18.562342;60;82.174;71.3109;71.6251;892;771;607;424;307;195;132;84;80;29;23;23;9;9;0;0;0;0;0;126.636;0;115.726;86.8351;0;0;0;0;0;0;0;0;1496;146;0;0;2202;1057;68;0;0;2719;967;25;115;0;2737;345;0;632;0;2867;0;2;0
47.172147|18.562342;61;65.0525;63.2224;64.5754;838;756;621;561;521;485;334;288;247;204;183;161;142;112;59;58;0;0;0;165.283;0;114.647;108.398;0;0;0;0;0;0;501;0;1068;149;6;311;2310;1161;13;0;186;2484;669;0;14;225;2936;362;0;158;165;3159;0;2;0
47.172147|18.562342;62;39.8837;47.4831;51.5255;812;695;566;513;473;440;394;335;272;257;170;137;39;0;0;0;0;0;0;198.267;210;40.4264;39.775;0;0;0;0;0;0;226;0;1119;88;0;1258;1379;830;0;0;1349;1665;274;0;0;1722;1848;0;0;0;2193;1651;0;2;0
47.172147|18.562342;63;31.2196;40.2698;45.2981;874;779;679;626;442;401;335;290;159;156;123;100;92;11;0;0;0;0;0;197.066;210;32.3751;32.561;1;1;1;1;1;1;0;0;930;25;0;2260;629;806;0;0;2280;758;501;0;0;2470;873;0;0;0;3012;832;0;2;0
47.172147|18.562342;64;62.563;62.2786;65.8837;847;735;556;423;386;377;293;224;192;179;178;178;177;175;122;118;112;105;94;236.668;210;73.9301;87.0116;1;1;0;0;0;0;0;0;661;173;104;606;2300;488;167;107;594;2488;406;72;186;567;2613;255;0;454;664;2471;1;2;0
47.172147|18.562342;65;72.352;63.9612;66.1004;992;937;882;739;733;706;638;633;549;520;510;468;461;453;398;285;214;208;205;200.069;0;128.536;69.4459;7;5;3;0;0;0;1;0;1300;556;190;421;1377;2093;366;177;269;939;2213;227;188;255;961;1929;0;737;508;670;1;2;0
47.172147|18.562342;66;80.3801;71.6631;73.7846;1008;988;922;891;849;838;778;763;729;713;653;621;596;575;465;405;386;357;246;216.481;0;115.669;67.5735;5;4;3;0;0;0;554;0;1383;646;411;211;1193;1876;404;628;58;878;2135;152;680;72;805;1116;0;1799;128;801;1;2;1
47.172147|18.562342;67;63.6844;59.3993;62.7123;965;925;884;842;825;763;723;704;687;659;595;523;496;485;476;436;363;339;290;204.989;0;106.685;92.6936;3;3;2;1;1;1;510;0;1377;406;102;867;1092;2383;142;107;556;656;2826;49;96;416;457;1614;0;601;1265;364;1;2;1
47.172147|18.562342;68;87.1699;74.6818;75.8405;971;925;887;853;808;774;758;734;703;670;637;624;608;580;538;500;410;385;376;153.18;0;145.618;54.1472;6;5;3;0;0;0;425;0;1173;648;510;449;1064;1686;618;507;257;776;2064;467;469;195;649;1285;11;1650;443;455;1;2;1
47.172147|18.562342;69;48.0182;47.5213;52.2279;874;830;716;662;612;575;555;466;404;367;312;239;208;165;105;104;23;21;21;226.973;210;71.0639;81.4963;2;2;1;0;0;0;0;0;1448;54;0;1095;1247;1768;6;0;966;1104;1439;0;0;1148;1257;28;0;0;2446;1370;0;2;1
47.172147|18.562342;70;47.6967;48.4766;51.7115;970;873;782;730;533;250;165;115;96;96;93;91;85;83;83;83;83;83;83;172.33;0;93.3368;132.32;0;0;0;0;0;0;539;0;953;0;0;2175;716;853;0;0;2250;741;646;0;4;2336;858;183;0;0;2573;1088;0;2;0
47.172147|18.562342;71;55.052;58.398;59.5749;671;380;259;255;234;132;128;113;76;75;47;46;13;12;6;6;6;6;6;184.198;180;82.7261;84.6923;0;0;0;0;0;0;105;0;473;0;0;566;2805;350;0;0;521;2973;83;0;0;556;3205;17;0;0;581;3246;0;2;0
47.172147|18.562342;72;57.0112;60.8923;62.2344;745;554;431;378;304;290;255;242;215;205;143;139;126;80;0;0;0;0;0;170.782;180;92.949;93.5881;0;0;0;0;0;0;0;0;1045;0;0;257;2542;977;0;0;171;2696;564;0;0;194;3086;0;0;0;147;3697;0;2;0
47.172147|18.562342;73;56.7019;60.6558;63.1504;772;638;514;393;361;333;282;263;237;173;154;116;104;66;54;52;44;44;42;212.478;180;76.1555;91.7524;0;0;0;0;0;0;0;0;1093;0;0;157;2594;834;0;0;53;2957;303;0;0;78;3463;0;0;0;42;3802;0;2;0
47.172147|18.562342;74;51.9212;54.8515;58.4737;874;809;656;607;482;408;295;253;220;186;91;91;76;74;72;71;67;0;0;222.987;180;67.393;87.0697;0;0;0;0;0;0;0;0;1648;0;0;622;1574;1311;0;0;602;1931;187;0;0;1036;2621;0;0;0;1032;2812;0;2;0
47.172147|18.562342;75;65.9134;61.475;63.2635;870;720;613;588;548;544;528;525;521;502;356;336;281;228;154;153;118;118;83;206.47;0;118.477;77.0012;3;2;1;1;1;0;0;0;978;294;0;143;2429;1381;249;0;59;2155;1122;169;0;74;2479;919;0;97;313;2515;1;2;0
47.172147|18.562342;76;79.7164;69.1106;70.7617;952;887;857;840;803;784;761;759;751;725;696;690;584;549;496;475;461;418;291;207.413;0;136.434;41.8324;12;8;5;4;4;4;442;0;848;1233;179;368;1216;1878;1125;201;100;540;2217;1141;160;55;271;2433;813;596;0;2;2;1;1
47.172147|18.562342;77;62.4251;57.1431;59.744;912;891;808;781;755;679;633;596;504;479;408;397;368;340;325;294;255;201;200;204.643;0;111.796;90.8643;3;3;2;1;1;1;260;0;1723;300;14;1010;797;2304;196;11;736;597;1973;164;59;732;916;908;70;356;1145;1365;1;2;1
47.172147|18.562342;78;46.8239;47.89;51.9792;834;761;699;668;624;536;417;368;319;285;254;204;163;160;120;59;37;24;18;214.874;210;71.4589;74.0569;0;0;0;0;0;0;0;0;1165;178;7;1224;1270;1237;122;11;1110;1364;1082;55;15;1141;1551;231;0;209;1635;1769;1;2;0
47.172147|18.562342;79;65.0317;59.3254;61.5669;646;450;345;314;227;204;128;124;75;8;8;8;1;1;0;0;0;0;0;265.461;0;72.7481;47.627;0;0;0;0;0;0;0;0;529;0;0;0;3315;493;0;0;0;3351;218;0;0;0;3626;0;0;0;34;3810;0;2;0
47.172147|18.562342;80;64.9878;62.6956;64.3093;774;706;550;424;358;282;227;81;72;67;63;63;62;49;43;43;0;0;0;143.225;0;109.951;111.983;0;0;0;0;0;0;0;0;1177;0;0;888;1779;812;0;0;839;2193;259;0;279;853;2453;0;0;0;822;3022;0;2;0
47.172147|18.562342;81;70.1631;69.5832;69.347;537;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146.895;0;119.734;103.351;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.172147|18.562342;82;62.1204;63.6002;64.9807;569;211;18;17;15;15;15;12;3;3;3;1;0;0;0;0;0;0;0;207.369;180;89.0882;104.986;0;0;0;0;0;0;0;0;7;0;0;0;3837;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.172147|18.562342;83;82.0739;74.5827;74.6355;816;707;595;544;461;301;273;211;193;187;167;165;114;114;60;24;24;18;10;118.076;0;108.012;97.1518;0;0;0;0;0;0;0;0;1479;11;0;0;2354;1379;0;0;0;2465;532;0;412;0;2900;15;0;0;0;3829;0;2;0
47.172147|18.562342;84;50.8405;52.8379;55.0528;892;790;671;570;494;479;414;386;359;351;265;148;85;83;43;41;41;27;27;197.536;240;71.7448;62.8089;0;0;0;0;0;0;0;0;2193;0;0;580;1071;1901;0;0;404;1539;595;0;101;685;2463;0;0;0;943;2901;0;2;0
47.172147|18.562342;85;73.6431;65.9714;67.2669;828;710;567;516;429;338;275;261;202;200;151;146;121;121;51;51;50;49;49;172.842;0;150.58;71.1139;1;1;1;1;1;1;0;0;726;24;0;339;2755;721;0;0;259;2864;254;0;0;310;3280;48;0;0;273;3523;0;2;0
47.172147|18.562342;86;59.2986;55.5557;58.5653;880;805;670;621;490;426;404;348;339;309;267;255;254;249;245;244;131;129;127;218.435;0;102.191;89.4296;2;2;1;1;1;1;455;0;632;260;12;1137;1803;838;275;0;1019;1712;822;232;0;996;1794;589;110;0;1171;1974;1;2;0
