Image_name;Cell_id;RgbMean_r;RgbMean_g;RgbMean_b;Canny_thresh_10;Canny_thresh_15;Canny_thresh_20;Canny_thresh_25;Canny_thresh_30;Canny_thresh_35;Canny_thresh_40;Canny_thresh_45;Canny_thresh_50;Canny_thresh_55;Canny_thresh_60;Canny_thresh_65;Canny_thresh_70;Canny_thresh_75;Canny_thresh_80;Canny_thresh_85;Canny_thresh_90;Canny_thresh_95;Canny_thresh_100;Mean;Modus;Mean_dev;Modus_dev;Harris_Q0.02_D5;Harris_Q0.02_D10;Harris_Q0.02_D20;Harris_Q0.16_D5;Harris_Q0.16_D10;Harris_Q0.16_D20;Road;Main_road;Laws_W7_b;Laws_W7_o;Laws_W7_r;Laws_W7_v_r;Laws_W7_v_u;Laws_W11_b;Laws_W11_o;Laws_W11_r;Laws_W11_v_r;Laws_W11_v_u;Laws_W15_b;Laws_W15_o;Laws_W15_r;Laws_W15_v_r;Laws_W15_v_u;Laws_W31_b;Laws_W31_o;Laws_W31_r;Laws_W31_v_r;Laws_W31_v_u;b;v;r
47.39347|18.485087;42;71.3902;63.0728;63.102;913;801;753;672;622;612;589;572;526;514;457;454;422;384;350;348;297;292;279;126.475;0;109.51;95.4756;10;6;3;0;0;0;275;0;1626;0;179;681;1358;1791;0;290;433;1330;1999;0;292;412;1141;1816;0;411;145;1472;1;2;1
47.39347|18.485087;43;38.9227;45.1171;47.2661;934;855;778;717;699;625;523;440;418;392;337;327;257;220;97;41;36;35;27;178.081;180;74.5133;74.538;1;1;1;1;1;1;0;0;693;0;45;2187;919;630;0;85;2197;932;674;0;133;2228;809;60;0;0;1843;1941;1;2;0
47.39347|18.485087;44;55.2188;58.7575;60.5749;890;746;669;594;554;526;485;406;342;256;249;238;234;227;210;209;204;175;174;168.809;180;85.7448;87.2387;2;1;1;1;1;1;0;0;1114;0;156;1357;1217;1239;0;160;1307;1138;1346;0;161;1235;1102;925;0;323;1267;1329;0;2;0
47.39347|18.485087;45;17.5367;25.2752;31.4899;854;785;716;676;512;400;292;243;150;150;105;105;105;103;101;101;14;14;14;200.086;210;38.9079;37.7896;1;1;0;0;0;0;0;0;29;0;0;3570;245;94;0;0;3662;88;138;0;0;3649;57;66;0;0;3625;153;0;2;0
47.39347|18.485087;46;18.346;28.1223;35.3002;945;861;782;665;586;446;340;251;184;93;0;0;0;0;0;0;0;0;0;204.21;210;18.6527;19.0814;0;0;0;0;0;0;0;0;0;0;0;3776;68;0;0;0;3838;6;1;0;0;3840;3;1;0;0;3805;38;0;2;0
47.39347|18.485087;47;41.3525;52.0557;56.3902;933;863;793;726;707;623;435;382;339;306;304;302;301;299;294;272;245;244;193;192.403;180;49.4401;52.5603;1;1;1;0;0;0;0;0;993;0;11;2408;432;1084;0;103;2359;298;1314;0;128;2315;87;1200;0;251;2139;254;1;2;1
47.39347|18.485087;48;76.7011;75.3106;77.968;893;816;781;715;658;623;563;531;444;435;417;396;390;382;339;337;314;314;307;198.317;0;109.818;101.774;3;2;1;0;0;0;0;0;2060;0;312;686;786;2403;0;394;366;681;2836;0;439;315;254;2619;0;786;248;191;2;1;0
47.39347|18.485087;49;94.7242;79.8059;79.4758;938;869;811;780;679;630;563;516;496;481;442;425;375;350;336;331;318;261;175;96.9037;0;98.9298;23.9634;3;3;2;0;0;0;0;0;2616;0;214;48;966;2601;0;455;0;788;2430;0;765;0;649;2784;0;829;12;219;1;0;0
47.39347|18.485087;50;73.7607;74.7172;74.0924;920;850;741;674;588;530;508;501;484;445;427;390;387;383;381;332;329;299;267;131.623;180;94.2917;110.354;6;4;2;2;2;1;377;0;1722;0;531;330;1261;1796;0;715;106;1227;1529;0;806;39;1470;1479;0;965;6;1394;1;1;1
47.39347|18.485087;51;90.0174;83.4727;81.8293;924;891;759;724;693;663;624;558;547;531;519;514;454;451;446;445;409;393;374;103.489;0;92.1584;101.767;6;4;3;1;1;1;286;0;2181;0;690;79;894;2017;0;927;27;873;2125;0;986;0;733;2078;0;1455;0;311;1;1;1
47.39347|18.485087;52;62.6587;59.6017;59.6158;893;859;816;809;782;757;723;712;665;643;603;560;435;409;394;389;257;251;242;135.993;180;91.3436;103.954;4;4;3;0;0;0;0;0;1324;0;120;1117;1283;1558;0;183;974;1129;1613;0;161;1014;1056;1487;0;324;629;1404;1;2;0
47.39347|18.485087;53;50.6863;57.1467;58.1517;760;619;520;402;393;389;306;305;284;284;280;278;276;274;127;99;99;99;0;161.415;180;81.6084;85.1621;1;0;0;0;0;0;0;0;872;0;217;1168;1587;721;0;443;1156;1524;565;0;604;1133;1542;324;0;616;924;1980;0;2;0
47.39347|18.485087;54;27.8593;32.1701;36.9912;801;648;583;464;392;377;267;244;241;227;163;133;132;132;118;118;118;116;90;184.97;0;68.9588;140.757;3;2;1;1;1;1;0;0;365;0;74;2854;551;511;0;0;2927;406;562;0;0;2917;365;589;0;0;2812;443;1;2;0
47.39347|18.485087;55;25.7875;34.4152;38.7105;983;915;808;731;671;592;427;368;251;209;165;127;85;46;46;45;44;31;23;195.384;210;40.1237;39.4635;1;1;1;0;0;0;0;0;209;0;24;3182;429;227;0;20;3464;133;221;0;16;3552;55;140;0;0;3540;164;0;2;0
47.39347|18.485087;56;33.7503;40.1262;45.3327;911;821;762;714;671;656;608;574;473;446;315;261;201;201;199;199;196;121;119;203.793;210;42.3819;41.5141;0;0;0;0;0;0;0;0;627;0;20;2633;564;627;0;21;2544;652;817;0;14;2526;487;774;0;4;2570;496;1;2;0
47.39347|18.485087;57;93.5484;86.8377;87.6537;980;921;840;801;782;740;711;681;656;621;570;523;492;445;415;400;397;381;365;151.512;0;134.007;73.2697;8;6;2;3;2;1;0;0;2155;0;806;266;617;2222;0;998;34;590;2578;0;1089;8;169;2525;0;1312;0;7;2;0;0
47.39347|18.485087;58;78.9891;71.9886;73.3025;919;871;822;791;758;718;647;602;528;415;363;280;224;210;181;180;143;116;108;171.699;0;145.539;67.7434;3;2;2;0;0;0;0;0;1959;0;309;713;863;2385;0;504;181;774;2817;0;643;146;238;2386;0;1113;345;0;1;0;0
47.39347|18.485087;59;106.158;86.1465;84.5762;907;887;792;752;711;658;586;552;506;446;385;354;341;325;271;262;241;223;210;93.8725;0;93.3363;21.4391;4;4;3;0;0;0;0;0;3040;0;196;65;543;3014;0;361;0;469;3015;0;503;0;326;2269;0;1171;0;404;0;0;0
47.39347|18.485087;60;71.3923;71.5684;72.3554;967;934;856;813;789;782;735;713;690;674;646;622;566;551;539;497;423;361;332;149.636;0;99.23;120.582;2;2;2;0;0;0;851;0;1302;0;547;697;1298;1401;0;743;494;1206;2047;0;870;559;368;2335;0;932;313;264;1;2;1
47.39347|18.485087;61;64.718;63.2586;63.1064;930;793;670;651;596;572;561;523;483;428;399;373;317;287;271;222;174;131;107;118.031;0;97.1445;108.015;1;1;1;0;0;0;214;0;853;0;258;709;2024;998;0;327;613;1906;1355;0;386;625;1478;1410;0;482;496;1456;1;2;1
47.39347|18.485087;62;29.5434;38.5955;41.2391;742;673;630;601;553;538;467;427;357;324;312;311;306;302;291;256;176;49;0;185.817;180;38.9151;39.9387;2;2;2;0;0;0;0;0;486;0;0;2323;1035;418;0;0;2571;855;300;0;0;2800;744;0;0;0;2690;1154;0;2;0
47.39347|18.485087;63;21.0507;28.4823;34.193;809;745;600;480;401;386;261;223;196;158;148;92;91;88;77;32;31;31;0;202.797;210;31.5513;31.4111;2;1;0;0;0;0;0;0;166;0;0;3287;391;197;0;0;3483;164;215;0;0;3592;37;13;0;0;3809;22;0;2;0
47.39347|18.485087;64;18.6402;28.0375;34.0617;901;864;757;677;613;530;398;266;176;84;76;37;28;22;0;0;0;0;0;201.389;210;26.7406;27.01;0;0;0;0;0;0;0;0;53;0;0;3683;108;64;0;0;3750;30;74;0;0;3740;30;0;0;0;3742;102;0;2;0
47.39347|18.485087;65;61.3319;61.7141;63.6441;968;903;850;766;734;698;660;638;582;565;465;442;364;324;250;249;235;187;141;166.728;0;108.114;116.656;5;4;3;0;0;0;0;0;1361;0;317;1273;893;1620;0;358;1167;699;1906;0;328;1079;531;2420;0;204;934;286;1;1;0
47.39347|18.485087;66;55.4404;57.4914;61.2237;871;812;732;665;636;611;578;548;491;472;441;427;374;352;203;198;173;116;114;204.723;240;76.0138;66.1227;1;1;1;0;0;0;0;0;1638;0;54;1197;955;1790;0;50;1158;846;2119;0;32;1073;620;1884;0;161;918;881;1;1;0
47.39347|18.485087;67;75.295;71.9893;73.6462;966;882;794;762;724;703;673;649;569;466;405;392;349;315;303;194;185;184;180;169.128;0;125.704;97.6887;2;2;1;0;0;0;0;0;1930;0;300;941;673;2138;0;330;775;601;2343;0;365;823;313;2110;0;725;639;370;1;1;0
47.39347|18.485087;68;91.3002;82.6537;83.3054;985;961;925;909;890;867;809;773;757;729;708;665;630;624;610;486;469;393;347;141.707;0;136.548;54.0375;8;4;3;2;2;2;0;0;2335;0;625;133;751;2519;0;881;0;444;2769;0;944;0;131;3057;0;763;0;24;2;0;0
47.39347|18.485087;69;79.1077;74.6623;75.698;780;745;645;630;568;522;502;474;465;455;436;427;424;412;411;410;291;275;226;126.934;0;112.389;93.1752;3;2;1;0;0;0;552;0;1530;0;602;204;1508;1648;0;749;104;1343;1693;0;948;119;1084;2422;0;603;141;678;1;1;1
47.39347|18.485087;70;57.1608;60.4589;63.046;906;828;709;655;546;505;489;428;414;374;237;231;176;155;83;80;41;41;38;197.977;0;81.2712;131.242;4;4;2;0;0;0;0;0;1492;0;13;702;1637;1823;0;7;150;1864;2109;0;0;56;1679;1701;0;0;560;1583;1;2;0
47.39347|18.485087;71;60.2203;64.9672;65.9977;720;608;545;520;503;487;449;438;431;418;402;366;319;275;258;250;203;166;150;156.881;180;80.5624;85.2521;2;1;1;0;0;0;357;0;1036;0;299;781;1728;1249;0;366;555;1674;1294;0;371;496;1683;991;0;536;372;1945;1;2;1
47.39347|18.485087;72;25.1514;33.9742;37.3424;1005;948;872;829;727;676;466;354;209;205;135;80;77;52;50;28;0;0;0;189.377;200;38.2676;38.328;0;0;0;0;0;0;516;0;152;0;0;3434;258;183;0;0;3569;92;227;0;0;3552;65;30;0;0;3395;419;0;2;1
47.39347|18.485087;73;29.7979;38.4974;41.3655;862;730;660;626;591;564;443;379;315;258;234;142;116;74;0;0;0;0;0;189.119;180;31.0786;33.8589;0;0;0;0;0;0;1;0;289;0;0;2534;1021;515;0;0;2419;910;432;0;0;2569;843;0;0;0;2357;1487;0;2;0
47.39347|18.485087;74;36.5013;43.7042;47.0429;808;728;594;509;444;392;321;255;249;234;210;204;163;139;111;63;58;55;54;185.705;200;55.1331;53.1753;0;0;0;0;0;0;0;0;493;0;2;2102;1247;474;0;51;2110;1209;515;0;48;2092;1189;308;0;128;1596;1812;0;2;0
47.39347|18.485087;75;106.445;98.1337;96.7776;983;941;886;849;822;766;718;698;666;637;633;615;607;606;540;482;438;436;405;100.318;0;101.035;66.0342;3;3;2;0;0;0;0;0;2805;0;482;153;404;2656;0;895;13;280;2983;0;833;0;28;2363;0;1465;16;0;1;1;1
47.39347|18.485087;76;100.919;94.1902;93.847;952;914;875;831;792;778;741;724;689;633;587;574;545;515;492;421;418;407;396;111.892;0;104.555;84.521;10;6;3;4;2;1;0;0;1838;0;905;603;498;1810;0;1156;469;409;2027;0;1153;391;273;1851;0;1606;260;127;1;1;0
47.39347|18.485087;77;109.472;102.654;102.922;968;919;828;781;748;709;675;652;624;576;567;554;532;524;510;497;492;475;461;126.869;0;120.429;71.5599;9;5;2;2;1;1;3;0;2230;0;910;275;429;2426;0;1114;117;187;2628;0;1017;113;86;1375;0;2356;75;38;2;0;0
47.39347|18.485087;78;82.9641;79.1158;80.4553;833;765;701;648;594;549;510;495;454;448;417;395;393;376;375;373;339;338;328;141.408;0;118.292;96.5694;2;1;1;0;0;0;610;0;1710;0;601;60;1473;1689;0;784;0;1371;1714;0;873;0;1257;1584;0;1356;0;904;1;1;1
47.39347|18.485087;79;31.9727;42.0731;46.5122;383;163;78;76;69;50;50;50;50;50;50;50;49;49;49;49;21;21;21;193.497;201;32.1679;30.8594;0;0;0;0;0;0;90;0;91;0;41;169;3543;218;0;48;26;3552;254;0;46;11;3533;171;0;41;28;3604;0;2;0
47.39347|18.485087;80;48.9048;54.9048;57.2177;861;709;574;421;316;263;256;242;236;204;154;154;105;93;76;61;19;0;0;189.449;180;73.7914;78.5304;0;0;0;0;0;0;0;0;720;0;0;904;2220;1097;0;0;401;2346;1321;0;0;278;2245;6;0;0;514;3324;0;2;0
47.39347|18.485087;81;32.3231;40.8704;43.6574;911;838;656;608;459;276;234;191;140;140;132;132;123;98;98;97;92;0;0;183.956;180;56.2572;57.5539;0;0;0;0;0;0;0;0;226;0;0;2520;1098;281;0;0;2579;984;314;0;0;2538;992;0;0;0;2339;1505;0;2;0
47.39347|18.485087;82;51.3861;56.9298;56.9155;908;746;670;574;552;527;501;450;363;210;164;134;130;60;55;21;0;0;0;153.895;180;74.9184;80.2595;5;4;2;2;1;1;47;0;962;0;7;1185;1690;1335;0;0;968;1541;1457;0;0;916;1471;505;0;141;898;2300;0;2;0
47.39347|18.485087;83;51.9448;56.9152;58.1488;909;819;756;704;598;589;547;508;431;393;349;297;240;232;143;124;114;114;91;164.636;180;76.323;78.1515;0;0;0;0;0;0;565;0;1086;0;172;1565;1021;1358;0;239;1351;896;1425;0;290;1328;801;708;0;608;1156;1372;1;2;1
47.39347|18.485087;84;72.5908;72.5122;72.3072;941;847;752;672;561;545;476;425;357;323;308;293;280;276;202;140;140;140;101;132.248;180;92.9569;108.175;4;3;2;0;0;0;257;0;1801;0;334;836;873;1970;0;461;835;578;1961;0;534;782;567;1490;0;955;714;685;0;2;1
47.39347|18.485087;85;99.3223;92.5783;91.2326;937;906;869;791;761;735;711;698;628;545;531;530;477;475;467;457;443;435;414;118.085;0;111.742;76.9032;0;0;0;0;0;0;29;0;2409;0;347;103;985;2796;0;356;0;692;3279;0;398;0;167;2771;0;1073;0;0;1;1;0
47.39347|18.485087;86;90.7435;84.0814;83.9373;984;946;814;772;753;720;703;689;660;643;622;582;573;559;508;501;481;303;272;123.873;0;117.009;75.3618;1;1;1;0;0;0;3;0;1881;0;557;190;1216;2221;0;874;0;749;2779;0;830;0;235;2083;0;1761;0;0;1;1;0
