Image_name;Cell_id;RgbMean_r;RgbMean_g;RgbMean_b;Canny_thresh_10;Canny_thresh_15;Canny_thresh_20;Canny_thresh_25;Canny_thresh_30;Canny_thresh_35;Canny_thresh_40;Canny_thresh_45;Canny_thresh_50;Canny_thresh_55;Canny_thresh_60;Canny_thresh_65;Canny_thresh_70;Canny_thresh_75;Canny_thresh_80;Canny_thresh_85;Canny_thresh_90;Canny_thresh_95;Canny_thresh_100;Mean;Modus;Mean_dev;Modus_dev;Harris_Q0.02_D5;Harris_Q0.02_D10;Harris_Q0.02_D20;Harris_Q0.16_D5;Harris_Q0.16_D10;Harris_Q0.16_D20;Road;Main_road;Laws_W7_b;Laws_W7_o;Laws_W7_r;Laws_W7_v_r;Laws_W7_v_u;Laws_W11_b;Laws_W11_o;Laws_W11_r;Laws_W11_v_r;Laws_W11_v_u;Laws_W15_b;Laws_W15_o;Laws_W15_r;Laws_W15_v_r;Laws_W15_v_u;Laws_W31_b;Laws_W31_o;Laws_W31_r;Laws_W31_v_r;Laws_W31_v_u;b;v;r
46.452978|19.182502;10;70.5455;76.5081;93.5382;1062;1005;943;894;865;848;789;775;762;640;446;391;321;288;233;97;77;49;33;227.127;222;12.1889;13.2236;32;13;5;3;3;2;0;0;0;0;0;1301;2543;0;0;0;749;3095;0;0;0;706;3138;0;0;0;2960;884;0;2;0
46.452978|19.182502;11;50.7846;60.9014;81.6374;999;979;918;892;863;794;699;576;538;408;346;250;211;195;112;93;11;11;0;221.078;216;6.19468;8.01029;23;10;4;1;1;1;0;0;0;0;0;3123;721;0;0;0;3003;841;0;0;0;3584;260;0;0;0;3844;0;0;2;0
46.452978|19.182502;12;40.7536;47.8041;71.1821;813;774;711;674;612;599;507;501;430;410;327;300;266;225;203;115;88;22;20;228.955;222;10.2727;12.4062;38;16;4;9;7;3;0;0;0;0;0;3431;413;0;0;0;3402;442;0;0;0;3656;188;0;0;0;3844;0;0;2;0
46.452978|19.182502;13;59.2581;62.173;81.929;1122;1074;1045;984;868;820;711;614;549;470;426;365;325;277;24;22;22;22;20;235.82;240;12.4393;13.123;53;16;5;15;9;3;0;0;0;0;0;2622;1222;0;0;0;2461;1383;0;0;0;2683;1161;0;0;0;3645;199;0;2;0
46.452978|19.182502;14;41.4116;48.4693;70.3754;983;920;743;556;333;227;178;81;37;10;10;10;0;0;0;0;0;0;0;226.224;228;7.12618;7.34415;2;1;0;0;0;0;0;0;0;0;0;3828;16;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;2;0
46.452978|19.182502;15;47.5133;49.4222;70.514;950;855;526;426;316;284;186;81;51;44;35;35;35;35;0;0;0;0;0;236.069;237;6.87103;6.93387;6;4;2;0;0;0;0;0;0;0;0;3709;135;0;0;0;3709;135;0;0;0;3822;22;0;0;0;3844;0;0;2;0
46.452978|19.182502;16;32.5944;39.307;63.8502;873;809;758;698;634;607;546;491;446;362;265;184;115;95;66;65;59;59;58;229.01;225;8.32403;9.23974;23;13;5;4;3;1;0;0;0;0;0;3609;235;0;0;0;3644;200;0;0;0;3684;160;0;0;0;3844;0;0;2;0
46.452978|19.182502;17;39.9727;49.0294;70.8572;991;932;887;844;786;754;643;595;547;490;428;300;190;104;57;53;26;0;0;222.49;223;6.68072;6.70013;14;10;4;0;0;0;0;0;0;0;0;3226;618;0;0;0;3264;580;0;0;0;3430;414;0;0;0;3791;53;0;2;0
46.452978|19.182502;18;88.1137;95.3993;107.349;944;923;863;827;778;729;628;556;485;382;346;339;306;277;233;225;183;76;46;216.018;220;9.19399;10.0194;15;8;2;0;0;0;0;0;0;0;0;997;2847;0;0;0;831;3013;0;0;0;802;3042;0;0;0;1341;2503;0;2;0
46.452978|19.182502;19;109.75;114.145;123.04;1041;866;718;642;477;427;344;247;107;55;0;0;0;0;0;0;0;0;0;219.058;222;8.00234;8.52614;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;89;3755;0;2;0
46.452978|19.182502;20;63.025;69.9142;88.7276;1004;959;916;890;868;819;759;723;650;572;480;436;383;350;249;164;61;60;17;226.201;222;10.5719;11.3763;35;15;4;1;1;0;0;0;0;0;0;1982;1862;0;0;0;1741;2103;0;0;0;1854;1990;0;0;0;3260;584;0;2;0
46.452978|19.182502;21;52.2274;59.4592;80.359;935;915;866;826;783;763;672;608;500;437;335;298;242;180;156;69;47;47;0;226.005;223;7.44275;8.02661;30;12;5;2;1;0;0;0;0;0;0;2894;950;0;0;0;2815;1029;0;0;0;3133;711;0;0;0;3844;0;0;2;0
46.452978|19.182502;22;31.9201;42.9677;68.1415;859;803;763;701;671;612;592;480;419;375;355;236;195;181;166;0;0;0;0;222.289;222;7.01603;7.02199;20;9;6;2;2;2;0;0;0;0;0;3432;412;0;0;0;3457;387;0;0;0;3590;254;0;0;0;3844;0;0;2;0
46.452978|19.182502;23;24.4945;34.8096;61.8991;701;672;611;519;497;477;438;389;361;255;237;218;103;57;38;0;0;0;0;224.368;224;6.83137;6.84127;25;11;5;5;4;3;0;0;0;0;0;3819;25;0;0;0;3841;3;0;0;0;3834;10;0;0;0;3844;0;0;2;0
46.452978|19.182502;24;36.6296;42.7989;66.9867;773;716;588;426;405;370;348;334;308;217;179;113;93;93;0;0;0;0;0;230.015;224;8.88085;10.7263;14;9;4;2;1;1;0;0;0;0;0;3614;230;0;0;0;3667;177;0;0;0;3764;80;0;0;0;3844;0;0;2;0
46.452978|19.182502;25;37.7622;42.5388;66.1834;791;762;662;487;402;381;355;310;249;179;158;148;105;105;74;74;71;66;51;232.526;225;9.95677;12.4819;13;7;3;2;2;2;0;0;0;0;0;3630;214;0;0;0;3626;218;0;0;0;3691;153;0;0;0;3844;0;0;2;0
46.452978|19.182502;26;37.4964;45.025;68.1129;915;878;819;779;661;639;569;552;444;315;229;136;55;34;0;0;0;0;0;225.985;228;5.78152;6.1228;12;9;5;0;0;0;0;0;0;0;0;3725;119;0;0;0;3709;135;0;0;0;3734;110;0;0;0;3842;2;0;2;0
46.452978|19.182502;27;71.6842;82.9058;96.404;936;873;753;662;639;629;537;503;462;428;353;281;219;164;87;79;75;41;41;212.02;224;14.9506;19.1594;6;5;3;0;0;0;0;0;0;0;0;1123;2721;0;0;0;1072;2772;0;0;0;1069;2775;0;0;0;1512;2332;0;2;0
46.452978|19.182502;28;109.156;118.957;126.027;845;787;685;535;409;363;318;312;253;240;172;152;129;128;74;74;74;74;66;200.639;180;15.8665;26.0352;7;4;2;0;0;0;0;0;0;0;0;765;3079;0;0;0;668;3176;0;0;0;629;3215;0;0;0;604;3240;0;2;0
46.452978|19.182502;29;126.798;132.313;136.96;885;660;242;152;113;61;55;55;50;45;37;37;0;0;0;0;0;0;0;206.697;202;10.887;11.8573;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
46.452978|19.182502;30;64.4425;71.4909;89.9352;1023;961;907;878;837;753;703;662;525;412;319;229;158;138;24;24;16;15;8;224.758;234;8.25117;12.39;21;11;4;3;3;1;117;0;0;0;0;1627;2217;0;0;0;1254;2590;0;0;0;1461;2383;0;0;0;2661;1183;0;2;0
46.452978|19.182502;31;71.5476;80.0013;96.057;955;894;856;779;747;728;689;658;631;589;502;427;320;261;249;239;172;143;50;220.198;210;10.9256;14.9466;32;15;5;2;2;2;542;0;0;0;0;1249;2595;0;0;0;899;2945;0;0;0;976;2868;0;0;0;2293;1551;0;2;0
46.452978|19.182502;32;66.4337;75.6189;91.8421;888;862;833;803;704;672;630;599;561;555;529;401;307;293;252;200;91;90;31;218.169;224;11.9817;13.3254;25;12;4;1;1;1;496;0;0;0;0;1466;2378;0;0;0;1283;2561;0;0;0;1434;2410;0;0;0;2713;1131;0;2;0
46.452978|19.182502;33;60.6509;69.7516;86.7882;1011;944;863;797;754;740;727;686;643;601;491;409;370;310;101;64;0;0;0;218.845;226;8.87009;11.3968;15;9;4;0;0;0;499;0;0;0;0;2163;1681;0;0;0;2012;1832;0;0;0;2171;1673;0;0;0;3083;761;0;2;0
46.452978|19.182502;34;57.0372;66.2414;84.4831;963;942;884;843;822;740;667;565;497;426;367;216;207;77;48;38;6;0;0;219.731;222;8.84744;9.13377;13;6;4;2;2;2;502;0;0;0;0;2198;1646;0;0;0;2060;1784;0;0;0;2059;1785;0;0;0;3222;622;0;2;0
46.452978|19.182502;35;44.5726;54.993;76.1262;960;946;909;890;818;809;727;692;660;591;511;469;374;199;196;54;41;0;0;219.556;225;6.83131;8.73538;16;9;5;2;2;2;396;0;0;0;0;3002;842;0;0;0;2927;917;0;0;0;2995;849;0;0;0;3727;117;0;2;0
46.452978|19.182502;36;51.8879;60.4032;79.6675;1025;979;943;915;848;772;683;567;349;256;176;152;126;72;43;43;0;0;0;222.115;222;7.53072;7.5316;6;3;1;0;0;0;0;0;0;0;0;2930;914;0;0;0;2816;1028;0;0;0;3102;742;0;0;0;3656;188;0;2;0
46.452978|19.182502;37;72.8694;89.185;98.4693;852;743;710;644;609;537;499;413;371;289;259;195;161;152;103;78;47;46;45;202.295;191;13.0743;17.2784;7;4;3;0;0;0;0;0;0;0;0;785;3059;0;0;0;679;3165;0;0;0;679;3165;0;0;0;1153;2691;0;2;0
46.452978|19.182502;38;107.899;122.466;125.35;782;572;287;263;199;172;33;26;26;26;0;0;0;0;0;0;0;0;0;189.079;180;8.84077;12.7403;0;0;0;0;0;0;0;0;0;0;0;13;3831;0;0;0;7;3837;0;0;0;9;3835;0;0;0;52;3792;0;2;0
46.452978|19.182502;39;123.308;134.102;135.313;722;486;142;50;48;23;22;0;0;0;0;0;0;0;0;0;0;0;0;186.631;180;8.68545;10.9281;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
46.452978|19.182502;40;73.1868;81.7999;97.9191;1011;979;887;859;780;736;642;543;505;438;404;379;315;293;254;217;147;143;119;220.733;210;10.5484;15.0499;21;10;3;1;1;1;435;0;0;0;0;1357;2487;0;0;0;1038;2806;0;0;0;1053;2791;0;0;0;1283;2561;0;2;0
46.452978|19.182502;41;72.3418;77.8827;94.4706;1013;954;917;879;832;825;792;755;711;658;582;552;515;429;328;244;202;140;119;226.188;236;9.93911;13.9675;43;21;7;6;4;3;0;0;0;0;0;1450;2394;0;0;0;1143;2701;0;0;0;1130;2714;0;0;0;2381;1463;0;2;0
46.452978|19.182502;42;26.6418;35.6285;62.8923;567;553;488;477;429;422;399;374;350;320;201;191;165;154;100;41;24;20;19;225.7;226;4.37517;4.38544;24;11;6;6;5;3;0;0;0;0;0;3616;228;0;0;0;3645;199;0;0;0;3769;75;0;0;0;3844;0;0;2;0
46.452978|19.182502;43;44.9433;52.1181;74.776;875;850;790;753;729;689;643;588;547;474;406;392;314;299;230;105;0;0;0;226.558;226;5.82515;5.85182;43;18;7;4;4;3;0;0;0;0;0;3069;775;0;0;0;3039;805;0;0;0;3376;468;0;0;0;3844;0;0;2;0
46.452978|19.182502;44;25.5065;36.7864;63.4982;671;620;582;556;483;442;344;339;269;252;232;182;128;101;45;45;0;0;0;222.114;224;3.99504;4.41775;12;9;3;0;0;0;0;0;0;0;0;3708;136;0;0;0;3727;117;0;0;0;3751;93;0;0;0;3844;0;0;2;0
46.452978|19.182502;45;48.6707;58.757;78.7999;909;864;801;760;712;692;648;581;551;511;436;277;218;184;131;107;69;39;36;219.261;224;8.40003;9.64482;19;12;6;1;1;1;104;0;0;0;0;2538;1306;0;0;0;2393;1451;0;0;0;2483;1361;0;0;0;3632;212;0;2;0
46.452978|19.182502;46;83.2419;93.6795;104.515;937;875;807;735;657;595;530;436;406;379;344;341;273;227;154;76;61;19;18;210.234;219;15.2294;17.5725;10;8;4;0;0;0;544;0;0;0;0;625;3219;0;0;0;494;3350;0;0;0;476;3368;0;0;0;957;2887;0;2;0
46.452978|19.182502;47;81.1067;93.5055;103.444;868;744;521;416;349;271;227;203;176;159;144;107;101;91;23;0;0;0;0;208.37;191;17.3879;24.5794;0;0;0;0;0;0;471;0;0;0;0;228;3616;0;0;0;162;3682;0;0;0;138;3706;0;0;0;195;3649;0;2;0
46.452978|19.182502;48;106.382;114.933;121.532;818;654;485;311;226;155;131;96;90;90;35;0;0;0;0;0;0;0;0;205.698;180;20.2992;32.7512;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
46.452978|19.182502;49;122.706;132.22;134.532;795;574;360;266;162;131;105;73;73;73;64;63;10;10;9;0;0;0;0;193.528;180;16.065;21.1237;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
46.452978|19.182502;50;51.0216;63.0596;82.4638;947;931;806;770;719;680;557;472;454;404;245;188;152;103;48;12;9;9;9;217.491;219;6.45009;6.62438;16;9;6;0;0;0;0;0;0;0;0;2715;1129;0;0;0;2432;1412;0;0;0;2782;1062;0;0;0;3243;601;0;2;0
46.452978|19.182502;51;48.6883;55.3031;76.4969;942;904;809;738;661;628;615;593;572;560;409;318;261;258;175;102;31;31;31;226.305;227;5.85631;5.8974;27;16;5;3;3;1;0;0;0;0;0;3106;738;0;0;0;2984;860;0;0;0;3133;711;0;0;0;3735;109;0;2;0
46.452978|19.182502;52;19.9076;28.8291;57.9914;487;478;461;460;420;407;391;384;364;345;296;206;98;93;51;0;0;0;0;226.508;227;4.35632;4.38399;17;10;2;2;2;1;0;0;0;0;0;3800;44;0;0;0;3838;6;0;0;0;3844;0;0;0;0;3844;0;0;2;0
46.452978|19.182502;53;32.8249;43.2955;68.3777;867;851;780;707;666;633;512;415;383;352;277;186;85;67;65;0;0;0;0;222.553;224;5.08369;5.28557;18;11;4;4;4;2;0;0;0;0;0;3538;306;0;0;0;3537;307;0;0;0;3733;111;0;0;0;3844;0;0;2;0
46.452978|19.182502;54;40.289;50.3663;73.0013;894;866;833;749;716;680;620;563;493;476;387;320;138;117;55;55;0;0;0;221.517;224;4.92203;5.51281;17;12;7;1;1;1;0;0;0;0;0;3207;637;0;0;0;3255;589;0;0;0;3354;490;0;0;0;3844;0;0;2;0
46.452978|19.182502;55;55.3176;64.9997;84.1129;1026;990;918;886;854;792;750;644;566;432;237;150;69;69;69;67;67;65;0;220.037;215;6.37022;8.12156;21;11;3;0;0;0;0;0;0;0;0;2186;1658;0;0;0;1940;1904;0;0;0;2014;1830;0;0;0;3497;347;0;2;0
46.452978|19.182502;56;90.1491;97.749;108.532;927;870;778;745;691;662;608;552;412;379;348;324;287;226;224;138;122;89;12;213.926;222;10.8729;13.5433;11;9;4;0;0;0;582;0;0;0;0;529;3315;0;0;0;345;3499;0;0;0;198;3646;0;0;0;126;3718;0;2;0
46.452978|19.182502;57;99.6772;104.805;114.73;955;886;773;685;653;624;546;519;430;420;334;319;247;178;127;87;86;44;43;221.096;220;14.1468;14.1892;9;7;4;0;0;0;307;0;0;0;0;249;3595;0;0;0;196;3648;0;0;0;170;3674;0;0;0;105;3739;0;2;0
46.452978|19.182502;58;105.362;112.658;121.005;942;845;748;669;597;529;493;468;414;310;149;107;86;85;83;82;47;0;0;212.263;210;16.0738;16.2846;2;2;2;0;0;0;511;0;0;0;0;109;3735;0;0;0;53;3791;0;0;0;0;3844;0;0;0;0;3844;0;2;0
46.452978|19.182502;59;131.983;133.229;138.93;980;911;744;590;473;221;140;119;85;80;80;78;41;41;26;0;0;0;0;219.988;180;57.9893;78.1185;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
46.452978|19.182502;60;50.968;58.6592;79.7549;1005;963;913;878;849;791;593;553;504;453;314;255;87;85;42;0;0;0;0;224.685;223;6.60009;6.81183;40;19;7;4;3;3;0;0;0;0;0;2735;1109;0;0;0;2558;1286;0;0;0;2888;956;0;0;0;3551;293;0;2;0
46.452978|19.182502;61;29.8645;37.4599;63.8496;698;639;525;421;386;368;347;342;279;248;121;56;55;53;0;0;0;0;0;227.432;227;4.51359;4.53425;20;12;4;0;0;0;0;0;0;0;0;3751;93;0;0;0;3740;104;0;0;0;3844;0;0;0;0;3844;0;0;2;0
46.452978|19.182502;62;26.4706;35.1543;62.1223;835;802;751;697;590;568;530;490;458;349;269;57;51;51;50;0;0;0;0;225.801;227;3.9199;4.09915;21;10;5;0;0;0;0;0;0;0;0;3843;1;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;2;0
46.452978|19.182502;63;22.6675;31.9428;59.3369;645;567;494;410;331;323;248;241;222;219;198;138;136;77;0;0;0;0;0;225.424;223;4.33297;4.96509;8;7;4;0;0;0;0;0;0;0;0;3806;38;0;0;0;3819;25;0;0;0;3844;0;0;0;0;3844;0;0;2;0
46.452978|19.182502;64;51.4074;58.3314;78.9368;966;901;805;704;596;535;419;380;313;284;261;183;121;119;98;98;85;0;0;225.812;226;7.12375;7.12622;8;6;3;0;0;0;0;0;0;0;0;3012;832;0;0;0;2942;902;0;0;0;3188;656;0;0;0;3844;0;0;2;0
46.452978|19.182502;65;45.0213;56.2425;76.5156;995;939;880;832;699;656;537;377;273;218;135;121;91;49;27;27;24;0;0;218.167;219;5.38957;5.45354;9;3;2;0;0;0;319;0;0;0;0;3029;815;0;0;0;2968;876;0;0;0;3031;813;0;0;0;3815;29;0;2;0
46.452978|19.182502;66;71.8598;82.9045;96.1886;922;855;720;591;523;421;342;327;278;273;212;210;209;137;131;124;108;101;82;209.478;218;13.1446;15.6661;8;6;3;0;0;0;236;0;0;0;0;1758;2086;0;0;0;1675;2169;0;0;0;1646;2198;0;0;0;1758;2086;0;2;0
46.452978|19.182502;67;102.778;112.637;118.124;859;683;390;212;198;187;181;158;105;86;77;74;58;36;36;0;0;0;0;201.223;200;10.7236;10.7932;1;1;1;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
46.452978|19.182502;68;81.5453;97.954;105.094;822;569;220;108;58;54;46;43;0;0;0;0;0;0;0;0;0;0;0;198.57;198;5.47741;5.50705;0;0;0;0;0;0;96;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
46.452978|19.182502;69;79.7029;99.8374;105.932;650;564;401;313;165;123;77;0;0;0;0;0;0;0;0;0;0;0;0;196.691;186;15.6181;19.0329;0;0;0;0;0;0;626;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;18;3826;0;2;0
46.452978|19.182502;70;40.7396;47.7125;71.9896;973;946;865;830;711;665;606;556;488;411;270;248;52;8;8;0;0;0;0;227.444;227;5.20976;5.22868;43;19;6;8;6;5;0;0;0;0;0;3545;299;0;0;0;3515;329;0;0;0;3633;211;0;0;0;3844;0;0;2;0
46.452978|19.182502;71;30.2516;37.7843;64.577;720;694;641;623;539;492;438;397;267;214;166;159;84;7;0;0;0;0;0;227.687;227;5.07946;5.12569;22;10;3;0;0;0;0;0;0;0;0;3582;262;0;0;0;3543;301;0;0;0;3796;48;0;0;0;3844;0;0;2;0
46.452978|19.182502;72;23.9168;33.2391;60.3702;767;710;629;573;505;484;400;315;287;241;113;94;81;61;46;0;0;0;0;225.217;227;4.68981;5.01722;20;14;6;3;3;3;0;0;0;0;0;3746;98;0;0;0;3753;91;0;0;0;3840;4;0;0;0;3844;0;0;2;0
46.452978|19.182502;73;34.5429;42.0518;66.2029;831;754;633;586;549;453;393;335;295;223;206;168;147;131;14;14;14;0;0;226.349;226;4.79539;4.80805;11;9;3;0;0;0;0;0;0;0;0;3765;79;0;0;0;3799;45;0;0;0;3844;0;0;0;0;3844;0;0;2;0
46.452978|19.182502;74;50.1709;55.5125;76.4027;908;845;758;641;558;520;365;336;281;224;182;172;170;165;152;120;94;33;33;229.004;237;7.04735;10.6588;11;8;6;0;0;0;0;0;0;0;0;2931;913;0;0;0;2684;1160;0;0;0;3097;747;0;0;0;3844;0;0;2;0
46.452978|19.182502;75;43.2685;55.9638;75.3775;990;933;850;761;671;500;371;273;212;177;130;59;59;16;16;16;0;0;0;215.763;218;6.42905;6.8073;3;2;2;0;0;0;503;0;0;0;0;3083;761;0;0;0;3002;842;0;0;0;3177;667;0;0;0;3842;2;0;2;0
46.452978|19.182502;76;94.5039;104.675;111.984;864;696;348;295;283;240;223;204;125;121;90;87;83;28;28;28;21;21;20;204.474;200;10.6899;11.5887;4;3;2;0;0;0;0;0;0;0;0;329;3515;0;0;0;270;3574;0;0;0;230;3614;0;0;0;314;3530;0;2;0
46.452978|19.182502;77;97.5101;105.697;112.848;862;549;135;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;207.936;210;7.84078;8.10802;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
46.452978|19.182502;78;90.8101;101.611;108.988;770;302;58;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204.611;203;5.3319;5.57012;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
46.452978|19.182502;79;86.1772;99.6108;107.668;743;567;350;260;208;181;171;160;117;107;65;64;64;62;62;61;39;39;34;203.358;198;7.95125;9.58841;4;3;1;0;0;0;1;0;0;0;0;185;3659;0;0;0;136;3708;0;0;0;66;3778;0;0;0;395;3449;0;2;0
46.452978|19.182502;80;46.0213;52.0393;74.789;955;917;847;814;741;682;557;478;396;373;350;222;172;163;12;0;0;0;0;227.856;228;4.37403;4.37641;25;11;6;1;1;1;0;0;0;0;0;3530;314;0;0;0;3526;318;0;0;0;3659;185;0;0;0;3844;0;0;2;0
46.452978|19.182502;81;32.9417;40.2183;65.6878;801;748;716;701;637;491;422;353;269;205;192;185;144;91;21;21;0;0;0;227.151;228;5.17999;5.24914;16;9;4;0;0;0;0;0;0;0;0;3837;7;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;2;0
46.452978|19.182502;82;24.3023;32.6678;59.7919;656;637;596;529;477;450;437;410;280;194;190;180;159;74;25;25;25;22;0;225.926;227;5.05038;5.16332;15;9;4;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;2;0
46.452978|19.182502;83;43.7328;50.4742;72.7986;898;836;702;641;494;481;437;339;299;263;145;92;88;68;23;23;21;21;0;226.82;226;5.27596;5.33936;9;5;3;1;1;1;0;0;0;0;0;3243;601;0;0;0;3249;595;0;0;0;3369;475;0;0;0;3844;0;0;2;0
46.452978|19.182502;84;61.6704;67.3671;85.6616;932;867;752;667;589;560;528;517;483;419;337;288;279;272;237;191;182;176;171;227.681;237;10.2864;13.8811;26;11;4;2;2;2;0;0;0;0;0;2008;1836;0;0;0;1884;1960;0;0;0;2195;1649;0;0;0;3840;4;0;2;0
46.452978|19.182502;85;53.5039;64.794;81.9787;980;913;867;826;762;641;511;399;377;373;231;228;170;151;146;120;113;93;3;215.67;218;9.38957;9.67451;4;4;2;0;0;0;504;0;0;0;0;2532;1312;0;0;0;2452;1392;0;0;0;2493;1351;0;0;0;3596;248;0;2;0
46.452978|19.182502;86;89.2084;100.08;107.602;767;532;198;191;113;61;53;53;22;22;19;19;10;0;0;0;0;0;0;204.67;203;5.4116;5.66352;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
