Image_name;Cell_id;RgbMean_r;RgbMean_g;RgbMean_b;Canny_thresh_10;Canny_thresh_15;Canny_thresh_20;Canny_thresh_25;Canny_thresh_30;Canny_thresh_35;Canny_thresh_40;Canny_thresh_45;Canny_thresh_50;Canny_thresh_55;Canny_thresh_60;Canny_thresh_65;Canny_thresh_70;Canny_thresh_75;Canny_thresh_80;Canny_thresh_85;Canny_thresh_90;Canny_thresh_95;Canny_thresh_100;Mean;Modus;Mean_dev;Modus_dev;Harris_Q0.02_D5;Harris_Q0.02_D10;Harris_Q0.02_D20;Harris_Q0.16_D5;Harris_Q0.16_D10;Harris_Q0.16_D20;Road;Main_road;Laws_W7_b;Laws_W7_o;Laws_W7_r;Laws_W7_v_r;Laws_W7_v_u;Laws_W11_b;Laws_W11_o;Laws_W11_r;Laws_W11_v_r;Laws_W11_v_u;Laws_W15_b;Laws_W15_o;Laws_W15_r;Laws_W15_v_r;Laws_W15_v_u;Laws_W31_b;Laws_W31_o;Laws_W31_r;Laws_W31_v_r;Laws_W31_v_u;b;v;r
47.516598|18.983301;10;24.8254;33.0869;40.0588;913;860;806;779;711;608;549;466;426;376;265;252;138;92;88;88;86;86;39;200.936;210;45.7791;43.2812;2;2;1;1;1;1;478;0;764;0;122;2956;2;628;0;147;3069;0;518;0;121;3205;0;867;0;79;2890;8;1;2;1
47.516598|18.983301;11;37.8546;41.5466;47.2526;951;932;879;844;834;814;786;773;631;621;535;371;206;180;167;146;120;117;103;193.174;210;70.716;62.7486;6;4;3;1;1;1;475;0;1501;0;64;2260;19;1336;0;75;2433;0;1386;0;18;2440;0;1788;0;23;2012;21;1;2;1
47.516598|18.983301;12;28.3504;35.5245;43.4729;959;886;784;676;592;580;431;397;368;309;287;232;169;136;97;75;72;72;53;213.084;210;22.7586;23.3284;4;4;1;2;2;1;482;0;1108;0;50;2662;24;787;0;109;2908;40;719;0;148;2964;13;1501;0;52;2119;172;1;2;1
47.516598|18.983301;13;38.5153;44.3023;51.4779;855;736;661;645;622;596;560;526;454;415;386;342;258;239;137;114;111;110;26;213.605;240;23.0127;32.3964;2;1;1;2;1;1;750;0;1435;0;187;1943;279;908;0;366;2337;233;994;0;584;2123;143;1407;0;799;747;891;1;1;1
47.516598|18.983301;14;35.9961;42.3728;49.5669;932;842;796;733;687;618;545;506;428;345;300;248;238;170;84;68;61;61;52;213.774;210;22.816;23.6253;4;4;3;0;0;0;604;0;1554;0;113;1934;243;1156;0;218;2188;282;1008;0;412;2125;299;1937;0;670;460;777;1;1;1
47.516598|18.983301;15;42.8377;49.5302;56.3052;937;864;795;775;723;675;564;481;458;408;356;312;300;185;181;154;148;127;86;210.95;210;26.3909;26.5558;8;5;4;2;2;2;588;0;1526;0;635;1581;102;1287;0;702;1696;159;1408;0;655;1571;210;1724;0;799;697;624;1;2;1
47.516598|18.983301;16;37.7084;43.3658;50.6569;969;880;828;803;734;638;543;504;442;352;277;266;253;234;220;208;167;118;114;211.15;210;38.9458;39.3233;6;5;2;5;4;1;570;0;1634;0;184;2020;6;1382;0;184;2278;0;1473;0;132;2239;0;2620;0;34;1185;5;1;2;1
47.516598|18.983301;17;44.9149;50.4454;58.4326;938;877;801;728;701;694;635;604;573;502;475;454;388;370;287;141;95;93;88;217.056;210;25.9533;27.9087;6;4;3;1;1;1;921;0;2057;0;278;1387;122;1906;0;314;1532;92;1914;0;328;1552;50;2729;0;496;607;12;2;1;1
47.516598|18.983301;18;33.2097;40.2648;48.6792;996;954;851;781;726;691;615;514;447;427;351;180;158;135;106;85;46;46;45;215.736;210;20.497;21.6848;0;0;0;0;0;0;675;0;1477;0;111;2228;28;1070;0;171;2593;10;861;0;217;2766;0;2244;0;64;1514;22;1;1;1
47.516598|18.983301;19;31.5892;38.6228;47.4253;934;869;802;723;629;588;549;509;459;444;383;321;267;261;118;36;23;23;0;215.498;210;17.5692;18.6043;6;5;5;1;1;1;644;0;1447;0;44;2324;29;962;0;121;2681;80;858;0;220;2763;3;1431;0;30;2260;123;1;2;1
47.516598|18.983301;20;26.3512;32.8928;39.3621;910;877;798;773;687;652;484;422;355;284;236;219;180;144;120;118;110;82;58;194.187;0;62.9009;139.978;4;2;2;3;2;2;213;0;787;0;1;2999;57;745;0;9;3042;48;790;0;0;3037;17;1316;0;7;2511;10;1;2;0
47.516598|18.983301;21;25.4719;32.0687;40.1683;912;832;686;627;547;472;310;303;276;232;212;166;137;123;110;110;94;94;27;208.413;210;38.5749;38.0764;3;3;2;2;2;1;107;0;801;0;19;2999;25;773;0;26;3037;8;704;0;30;3110;0;874;0;0;2970;0;1;2;1
47.516598|18.983301;22;32.3413;38.865;47.1113;895;847;789;763;685;663;595;566;468;312;260;253;229;176;163;88;50;50;49;214.499;210;24.953;26.1897;1;1;1;1;1;1;736;0;1475;0;65;2150;154;963;0;180;2475;226;753;0;349;2611;131;1600;0;143;1627;474;1;2;1
47.516598|18.983301;23;22.9347;29.9212;38.4776;919;833;691;643;534;421;333;324;253;251;240;223;182;182;158;137;112;57;56;215.908;210;21.3373;22.6835;4;2;1;0;0;0;60;0;892;0;4;2910;38;522;0;14;3267;41;476;0;8;3332;28;508;0;0;3149;187;1;2;0
47.516598|18.983301;24;30.9618;33.4136;40.5525;877;764;707;650;613;585;474;416;362;355;275;235;210;209;205;203;190;185;176;211.796;240;53.938;48.0621;4;1;1;0;0;0;53;0;1143;0;18;2676;7;961;0;25;2856;2;1039;0;24;2781;0;1389;0;8;2210;237;1;2;1
47.516598|18.983301;25;45.7669;47.4519;52.8715;871;798;751;722;703;687;643;607;591;553;525;453;441;438;435;385;281;281;265;203.075;240;66.7775;56.5921;5;4;3;1;1;1;641;0;1933;0;198;1561;152;1802;0;145;1683;214;1900;0;80;1636;228;3156;0;210;296;182;2;1;1
47.516598|18.983301;26;29.768;34.3559;41.5325;912;881;825;789;698;676;591;554;496;431;351;303;205;175;74;7;7;7;0;213.489;240;44.0559;42.0685;4;4;3;2;2;1;225;0;1411;0;41;2343;49;1195;0;35;2571;43;1004;0;61;2760;19;1892;0;3;1933;16;2;2;1
47.516598|18.983301;27;34.9852;41.9644;49.5671;1009;939;872;813;772;697;639;615;543;512;480;463;407;369;270;247;211;198;105;211.306;210;27.091;27.3783;5;3;2;1;1;1;0;0;1819;0;41;1964;20;1478;0;112;2240;14;1489;0;171;2184;0;2590;0;4;1250;0;1;2;1
47.516598|18.983301;28;29.6977;37.8928;47.8874;925;830;763;678;657;588;528;478;397;378;364;298;287;279;205;205;198;197;184;214.845;210;18.4649;19.5831;0;0;0;0;0;0;476;0;1291;0;10;2527;16;1035;0;61;2728;20;844;0;79;2921;0;1387;0;0;2457;0;2;2;1
47.516598|18.983301;29;27.2765;35.7526;44.6142;861;771;715;685;619;590;516;503;450;383;285;194;180;95;29;29;29;29;26;211.434;210;20.0286;20.2333;0;0;0;0;0;0;883;0;884;0;102;2623;235;438;0;129;2969;308;387;0;213;3028;216;51;0;898;2158;737;1;2;1
47.516598|18.983301;30;46.9084;53.3681;57.8962;953;920;868;816;774;699;631;528;490;407;361;207;197;190;183;177;130;100;89;186.68;0;71.6164;137.617;2;2;2;0;0;0;658;0;1768;0;20;1622;434;1718;0;47;1545;534;1963;0;43;1241;597;2926;0;357;59;502;1;1;1
47.516598|18.983301;31;23.3348;30.7258;40.4438;908;776;654;562;404;314;299;253;229;223;206;167;120;110;108;83;74;57;43;213.763;210;22.2849;23.0788;1;1;1;0;0;0;653;0;801;0;39;2929;75;543;0;114;3051;136;447;0;248;3137;12;681;0;211;2729;223;0;2;1
47.516598|18.983301;32;11.1556;21.0499;31.0081;823;745;586;488;348;248;87;12;12;12;12;12;12;0;0;0;0;0;0;211.933;210;12.8082;12.9952;0;0;0;0;0;0;9;0;41;0;0;3803;0;9;0;0;3835;0;0;0;0;3844;0;0;0;0;3844;0;0;2;0
47.516598|18.983301;33;12.1574;23.1865;32.6043;926;848;613;473;229;111;40;7;7;7;7;7;7;7;7;7;7;7;7;209.168;210;13.0931;13.0957;0;0;0;0;0;0;0;0;124;0;0;3720;0;43;0;0;3801;0;34;0;0;3810;0;20;0;0;3824;0;0;2;0
47.516598|18.983301;34;15.4781;23.3345;33.0645;926;818;642;577;311;112;77;52;52;52;52;52;52;52;52;52;52;52;50;213.434;210;30.9128;31.7175;2;2;0;0;0;0;0;0;264;0;0;3580;0;200;0;0;3644;0;176;0;0;3668;0;168;0;0;3676;0;1;2;0
47.516598|18.983301;35;23.814;29.4441;37.4763;921;779;631;604;517;414;335;320;215;211;189;185;159;145;137;124;106;103;42;210.314;210;50.1555;50.2836;3;3;3;0;0;0;0;0;640;0;68;3023;113;520;0;24;3128;172;428;0;26;3206;184;287;0;26;3252;279;1;2;0
47.516598|18.983301;36;38.2399;44.4774;50.5869;873;810;737;691;636;612;574;481;459;445;436;419;383;378;303;174;172;170;166;206.343;240;47.5832;44.9335;5;4;3;3;3;2;325;0;1849;0;61;1867;67;1730;0;95;2002;17;1828;0;80;1921;15;2790;0;198;856;0;1;1;1
47.516598|18.983301;37;40.7849;43.076;49.1374;979;900;809;741;669;653;604;549;514;438;366;321;270;248;232;176;157;140;139;202.487;0;66.28;131.272;7;6;2;4;3;2;549;0;1788;0;19;2021;16;1527;0;64;2242;11;1434;0;96;2312;2;2375;0;341;1111;17;1;2;1
47.516598|18.983301;38;32.5874;39.7669;47.9139;971;891;809;726;646;628;526;494;439;393;324;318;314;222;197;166;153;111;55;207.776;210;36.439;35.9954;8;6;3;3;2;2;207;0;1375;0;11;2415;43;1275;0;28;2515;26;1235;0;32;2577;0;1990;0;0;1854;0;1;2;1
47.516598|18.983301;39;26.1246;34.5955;43.0531;921;858;783;729;713;615;471;402;371;362;319;280;271;263;239;237;171;143;99;207.761;210;33.4688;33.1157;3;2;2;1;1;1;312;0;1050;0;15;2771;8;863;0;50;2914;17;670;0;85;3089;0;1093;0;65;2674;12;1;2;0
47.516598|18.983301;40;21.1446;28.1878;39;756;618;475;279;176;148;136;95;90;90;90;88;88;88;59;59;56;49;47;211.908;220;35.3126;33.9842;1;1;1;0;0;0;467;0;559;0;15;3269;1;482;0;9;3353;0;476;0;16;3352;0;777;0;19;3042;6;1;2;1
47.516598|18.983301;41;11.9022;20.7908;31.8733;863;720;507;402;176;24;0;0;0;0;0;0;0;0;0;0;0;0;0;214.599;210;10.7808;11.8306;0;0;0;0;0;0;19;0;46;0;0;3798;0;24;0;0;3820;0;0;0;0;3844;0;0;0;0;3844;0;0;2;0
47.516598|18.983301;42;12.468;22.6311;32.5432;961;903;733;475;211;36;0;0;0;0;0;0;0;0;0;0;0;0;0;210.351;210;12.0886;12.1073;0;0;0;0;0;0;108;0;46;0;0;3798;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;2;0
47.516598|18.983301;43;12.3814;23.3335;33.1257;991;882;634;472;265;27;0;0;0;0;0;0;0;0;0;0;0;0;0;209.245;210;12.3002;12.2889;0;0;0;0;0;0;132;0;20;0;0;3824;0;1;0;0;3843;0;0;0;0;3844;0;0;0;0;3844;0;0;2;0
47.516598|18.983301;44;13.0138;24.8717;33.8733;922;836;637;539;228;115;34;17;0;0;0;0;0;0;0;0;0;0;0;206.835;203;9.91755;10.667;0;0;0;0;0;0;72;0;115;0;0;3729;0;33;0;0;3811;0;0;0;0;3844;0;0;0;0;3844;0;0;2;0
47.516598|18.983301;45;19.3559;30.5786;38.8221;1014;979;698;614;337;261;192;149;92;61;58;58;58;28;28;20;20;20;20;206.802;203;15.47;16.1083;2;1;0;1;1;0;0;0;292;0;0;3552;0;250;0;0;3594;0;329;0;0;3515;0;388;0;0;3456;0;0;2;0
47.516598|18.983301;46;23.6069;32.3018;40.5697;887;789;645;563;489;377;336;330;306;301;247;238;189;162;156;152;114;67;67;211.61;210;25.2003;25.4599;1;1;1;0;0;0;0;0;764;0;52;2971;57;625;0;78;3112;29;615;0;45;3182;2;911;0;51;2868;14;1;2;0
47.516598|18.983301;47;22.8809;31.5827;41.1017;843;762;641;596;444;412;298;289;282;275;258;211;208;118;118;117;55;53;49;211.34;210;21.9836;22.2794;5;2;2;1;1;1;0;0;784;0;85;2943;32;851;0;118;2875;0;722;0;110;3012;0;415;0;236;3193;0;1;2;0
47.516598|18.983301;48;31.9212;39.0393;48.1051;836;738;669;619;508;479;408;393;358;331;300;285;275;239;229;224;152;148;128;210.469;210;35.0899;35.1956;13;7;4;3;1;1;627;0;1644;0;8;2192;0;1448;0;23;2373;0;1508;0;9;2327;0;2681;0;0;1163;0;1;1;1
47.516598|18.983301;49;35.6798;42.4553;50.5016;909;824;757;737;730;729;669;643;615;586;541;509;410;385;251;236;199;186;132;213.028;210;29.489;30.1469;6;2;1;0;0;0;510;0;1868;0;19;1957;0;1720;0;37;2083;4;1435;0;56;2353;0;2513;0;4;1312;15;2;1;1
47.516598|18.983301;50;11.8088;22.7201;32.596;930;766;597;423;213;61;0;0;0;0;0;0;0;0;0;0;0;0;0;209.234;210;11.212;11.1998;0;0;0;0;0;0;168;0;35;0;0;3809;0;36;0;0;3808;0;43;0;0;3801;0;0;0;0;3844;0;0;2;0
47.516598|18.983301;51;13.2794;24.5528;33.7838;942;837;482;342;136;41;0;0;0;0;0;0;0;0;0;0;0;0;0;207.498;203;8.33692;9.47341;0;0;0;0;0;0;210;0;107;0;0;3737;0;22;0;0;3822;0;0;0;0;3844;0;0;0;0;3844;0;0;2;0
47.516598|18.983301;52;13.1675;24.6043;33.845;974;907;749;415;142;95;0;0;0;0;0;0;0;0;0;0;0;0;0;207.029;210;11.5386;11.703;0;0;0;0;0;0;153;0;53;0;0;3791;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;2;0
47.516598|18.983301;53;13.3619;25.4396;34.4501;966;895;635;543;288;45;0;0;0;0;0;0;0;0;0;0;0;0;0;206.255;203;9.87229;10.4538;0;0;0;0;0;0;33;0;9;0;0;3835;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;2;0
47.516598|18.983301;54;14.078;27.3262;34.6303;1008;937;795;512;361;129;0;0;0;0;0;0;0;0;0;0;0;0;0;201.289;203;9.79011;9.89;0;0;0;0;0;0;204;0;30;0;0;3814;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;2;0
47.516598|18.983301;55;18.1543;30.2955;37.5887;1028;951;785;669;384;267;141;97;75;53;53;51;49;49;49;47;47;47;47;203.039;203;20.5231;20.527;1;0;0;1;0;0;160;0;218;0;0;3626;0;227;0;0;3617;0;293;0;0;3551;0;481;0;0;3363;0;1;2;0
47.516598|18.983301;56;50.224;57.576;64.3655;909;864;751;695;572;491;395;336;285;282;216;215;201;201;201;176;175;171;171;207.935;180;32.179;45.7623;8;5;4;2;2;1;44;0;1253;0;2;2564;25;1256;0;1;2586;1;1398;0;0;2446;0;1780;0;5;2052;7;1;2;1
47.516598|18.983301;57;16.8374;28.0674;36.32;904;821;740;704;636;581;370;288;219;180;48;48;47;47;45;43;42;42;42;206.504;210;14.8699;15.1246;0;0;0;0;0;0;0;0;273;0;0;3571;0;220;0;0;3624;0;292;0;0;3552;0;322;0;0;3522;0;1;2;0
47.516598|18.983301;58;34.8694;44.5747;54.3062;935;869;815;753;665;593;497;404;349;290;234;233;225;207;187;179;157;137;136;211.283;210;13.1271;13.2261;2;1;1;1;1;1;0;0;1660;0;12;2135;37;1680;0;40;2082;42;1646;0;42;2118;38;2128;0;123;1593;0;2;2;1
47.516598|18.983301;59;27.943;37.2383;44.9199;871;823;755;675;600;574;524;486;421;328;241;173;155;119;82;82;60;59;39;206.397;210;23.4706;23.2573;1;1;1;1;1;1;307;0;980;0;43;2641;180;832;0;64;2717;231;1030;0;116;2450;248;964;0;252;2109;519;1;2;1
47.516598|18.983301;60;12.5593;23.8002;33.1189;912;782;450;218;96;27;0;0;0;0;0;0;0;0;0;0;0;0;0;208.136;203;9.57623;10.8668;0;0;0;0;0;0;74;0;25;0;0;3819;0;16;0;0;3828;0;19;0;0;3825;0;38;0;0;3806;0;0;2;0
47.516598|18.983301;61;13.3494;26.5767;34.456;976;871;527;323;141;94;0;0;0;0;0;0;0;0;0;0;0;0;0;202.666;203;8.37847;8.38141;0;0;0;0;0;0;4;0;20;0;0;3824;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;2;0
47.516598|18.983301;62;13.8881;26.847;34.552;924;883;683;176;50;42;20;15;3;0;0;0;0;0;0;0;0;0;0;202.357;203;8.46085;8.46393;0;0;0;0;0;0;280;0;9;0;0;3835;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;2;0
47.516598|18.983301;63;19.038;31.6844;38.1467;945;914;857;787;554;483;320;292;231;220;123;89;85;51;4;4;4;4;0;200.814;203;16.2566;16.2146;0;0;0;0;0;0;846;0;340;0;24;3460;20;55;0;0;3744;45;136;0;0;3692;16;96;0;42;3653;53;0;2;1
47.516598|18.983301;64;18.706;31.5593;38.0567;997;932;834;732;591;378;213;180;89;57;24;23;22;4;0;0;0;0;0;201.37;197;14.1688;15.0196;0;0;0;0;0;0;697;0;450;0;0;3393;1;208;0;0;3631;5;134;0;1;3708;1;0;0;4;3806;34;0;2;1
47.516598|18.983301;65;14.6595;27.4131;34.6506;980;896;797;667;487;165;30;0;0;0;0;0;0;0;0;0;0;0;0;202.225;201;13.331;13.447;0;0;0;0;0;0;9;0;59;0;0;3785;0;4;0;0;3840;0;2;0;0;3842;0;0;0;0;3844;0;0;2;0
47.516598|18.983301;66;13.9321;26.949;34.238;952;863;761;575;401;191;87;0;0;0;0;0;0;0;0;0;0;0;0;202.572;203;12.3114;12.3123;0;0;0;0;0;0;386;0;38;0;0;3806;0;44;0;0;3800;0;54;0;0;3790;0;0;0;0;3844;0;0;2;0
47.516598|18.983301;67;13.5718;24.6948;33.0562;947;891;803;689;496;403;251;131;79;0;0;0;0;0;0;0;0;0;0;206.521;203;15.403;15.987;0;0;0;0;0;0;432;0;116;0;0;3728;0;134;0;0;3710;0;6;0;0;3838;0;0;0;0;3844;0;0;2;0
47.516598|18.983301;68;19.231;30.9495;37.6197;723;627;586;529;460;347;315;310;195;82;0;0;0;0;0;0;0;0;0;202.383;193;13.4596;16.8836;0;0;0;0;0;0;0;0;205;0;0;2929;710;638;0;0;2476;730;219;0;0;2933;692;0;0;0;3436;408;0;2;0
47.516598|18.983301;69;22.1941;30.7006;38.4779;961;874;731;706;627;575;511;403;312;267;157;122;79;42;42;9;9;9;9;202.9;210;39.769;37.9559;1;1;1;0;0;0;578;0;715;0;8;3085;36;576;0;0;3231;37;355;0;0;3476;13;296;0;0;3548;0;1;2;1
47.516598|18.983301;70;11.9737;22.7565;32.1173;1017;917;607;369;170;40;0;0;0;0;0;0;0;0;0;0;0;0;0;208.355;207;11.9788;12.1391;0;0;0;0;0;0;60;0;7;0;0;3837;0;16;0;0;3828;0;16;0;0;3828;0;27;0;0;3817;0;0;2;0
47.516598|18.983301;71;12.513;24.8132;33.3892;983;866;604;514;312;20;0;0;0;0;0;0;0;0;0;0;0;0;0;205.046;203;11.1699;11.4565;0;0;0;0;0;0;53;0;1;0;0;3843;0;2;0;0;3842;0;0;0;0;3844;0;0;0;0;3844;0;0;2;0
47.516598|18.983301;72;19.7542;31.2802;39.7617;1012;972;769;521;387;333;241;234;193;168;144;138;126;94;70;67;51;15;15;205.708;210;15.3271;15.585;1;1;1;0;0;0;275;0;523;0;34;3221;66;432;0;58;3283;71;475;0;100;3248;21;748;0;0;3096;0;1;2;1
47.516598|18.983301;73;42.8325;46.4711;51.7107;956;908;836;788;738;718;588;534;499;474;373;367;331;328;324;306;300;236;211;196.343;0;68.0347;138.623;12;8;3;4;4;3;177;0;1742;0;40;2033;29;1806;0;14;2021;3;1759;0;7;2078;0;3272;0;0;572;0;1;2;1
47.516598|18.983301;74;23.4745;33.6126;40.1584;993;935;885;845;814;762;656;587;469;328;154;79;50;49;0;0;0;0;0;204.468;210;17.2274;17.6886;0;0;0;0;0;0;693;0;827;0;7;2966;44;437;0;0;3340;67;363;0;2;3464;15;173;0;20;3304;347;0;2;1
47.516598|18.983301;75;26.0029;32.8793;38.1912;913;869;831;774;683;590;466;347;303;218;105;96;94;94;85;85;82;82;53;193.193;0;60.1685;146.643;2;2;1;0;0;0;634;0;636;0;9;3174;25;602;0;20;3215;7;552;0;18;3274;0;446;0;0;3388;10;1;2;1
47.516598|18.983301;76;14.627;27.9399;34.6103;1046;982;744;646;554;398;189;43;16;9;5;0;0;0;0;0;0;0;0;200.558;201;9.85415;9.86406;0;0;0;0;0;0;55;0;45;0;0;3799;0;13;0;0;3831;0;3;0;0;3841;0;0;0;0;3844;0;0;2;0
47.516598|18.983301;77;16.1007;28.788;36.552;977;917;704;559;360;189;159;51;49;20;17;17;0;0;0;0;0;0;0;202.74;203;10.5222;10.5138;0;0;0;0;0;0;126;0;72;0;22;3722;28;53;0;0;3733;58;77;0;0;3685;82;0;0;16;3701;127;0;2;0
47.516598|18.983301;78;14.4368;24.9841;33.5996;929;816;738;678;474;378;221;176;113;37;37;37;37;36;32;31;31;31;31;208.012;210;17.1015;17.0428;0;0;0;0;0;0;857;0;113;0;0;3731;0;173;0;0;3671;0;56;0;0;3788;0;64;0;0;3780;0;0;2;1
47.516598|18.983301;79;23.9331;33.8512;41.9984;978;941;745;718;571;500;332;247;189;186;182;158;141;141;139;112;111;111;109;204.022;210;31.0168;30.2134;3;2;1;1;1;1;75;0;759;0;13;3072;0;678;0;4;3162;0;608;0;3;3233;0;979;0;0;2865;0;1;2;1
47.516598|18.983301;80;10.8931;21.0518;31.2534;928;775;405;145;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210.623;210;11.7109;11.7672;0;0;0;0;0;0;23;0;25;0;6;3813;0;33;0;16;3795;0;46;0;20;3778;0;209;0;0;3635;0;0;2;0
47.516598|18.983301;81;10.9927;21.5284;30.9891;937;835;596;219;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209.178;210;11.5759;11.5519;0;0;0;0;0;0;45;0;13;0;0;3831;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;2;0
47.516598|18.983301;82;13.8054;24.7557;32.8119;931;832;643;550;428;308;232;190;159;56;54;54;54;54;50;49;28;28;28;205.98;210;17.2456;17.4078;1;1;0;0;0;0;0;0;124;0;0;3711;9;86;0;0;3755;3;88;0;0;3756;0;174;0;0;3670;0;1;2;0
47.516598|18.983301;83;39.1082;48.1215;54.2393;940;899;838;768;717;651;529;490;443;404;396;371;307;272;265;258;253;251;247;199.825;210;35.3774;34.129;15;7;4;9;5;4;386;0;1703;0;22;2029;90;1565;0;49;2153;77;1718;0;60;2063;3;2537;0;0;1307;0;1;2;1
47.516598|18.983301;84;32.0715;42.115;47.8283;935;864;734;663;547;452;407;392;329;299;256;208;204;179;156;155;104;103;101;197.072;210;35.2982;34.7094;6;3;0;5;3;0;485;0;1062;0;78;2602;102;814;0;6;2917;107;933;0;10;2829;72;1409;0;328;1878;229;1;2;1
47.516598|18.983301;85;21.281;32.6668;38.8096;923;875;810;767;706;654;537;357;225;142;124;122;74;60;41;23;0;0;0;199.718;200;20.8797;20.8487;1;1;1;0;0;0;23;0;664;0;0;3079;101;574;0;0;3203;67;434;0;0;3365;45;330;0;0;3509;5;0;2;0
47.516598|18.983301;86;24.6532;36.2471;41.9394;947;872;779;721;623;557;491;441;393;363;242;158;131;124;53;53;3;3;3;198.692;200;20.8371;20.7368;1;1;1;0;0;0;846;0;804;0;9;2794;237;649;0;0;2949;246;636;0;3;2933;272;937;0;15;2464;428;0;2;1
