Image_name;Cell_id;RgbMean_r;RgbMean_g;RgbMean_b;Canny_thresh_10;Canny_thresh_15;Canny_thresh_20;Canny_thresh_25;Canny_thresh_30;Canny_thresh_35;Canny_thresh_40;Canny_thresh_45;Canny_thresh_50;Canny_thresh_55;Canny_thresh_60;Canny_thresh_65;Canny_thresh_70;Canny_thresh_75;Canny_thresh_80;Canny_thresh_85;Canny_thresh_90;Canny_thresh_95;Canny_thresh_100;Mean;Modus;Mean_dev;Modus_dev;Harris_Q0.02_D5;Harris_Q0.02_D10;Harris_Q0.02_D20;Harris_Q0.16_D5;Harris_Q0.16_D10;Harris_Q0.16_D20;Road;Main_road;Laws_W7_b;Laws_W7_o;Laws_W7_r;Laws_W7_v_r;Laws_W7_v_u;Laws_W11_b;Laws_W11_o;Laws_W11_r;Laws_W11_v_r;Laws_W11_v_u;Laws_W15_b;Laws_W15_o;Laws_W15_r;Laws_W15_v_r;Laws_W15_v_u;Laws_W31_b;Laws_W31_o;Laws_W31_r;Laws_W31_v_r;Laws_W31_v_u;b;v;r
47.0453|18.02154;16;92.9488;104.165;112.229;767;619;336;262;239;232;224;220;217;210;206;206;202;199;197;194;188;187;180;205.023;201;8.469;9.37624;9;6;2;0;0;0;21;0;0;0;0;731;3113;0;0;0;812;3032;0;0;0;973;2871;0;0;0;2124;1720;0;2;0
47.0453|18.02154;17;99.3124;109.46;116.511;742;451;201;101;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;204.68;210;9.02673;10.4783;2;1;1;0;0;0;0;0;0;0;0;44;3800;0;0;0;8;3836;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.0453|18.02154;18;95.9183;108.006;115.577;737;402;182;60;36;33;31;21;21;8;8;0;0;0;0;0;0;0;0;203.296;203;5.20862;5.21704;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;39;3805;0;2;0
47.0453|18.02154;19;97.1629;108.467;115.699;767;544;297;241;218;200;119;112;88;86;77;77;57;55;55;29;29;29;29;203.632;203;7.76167;7.78738;5;4;2;0;0;0;0;0;0;0;0;266;3578;0;0;0;219;3625;0;0;0;386;3458;0;0;0;1252;2592;0;2;0
47.0453|18.02154;20;98.0375;105.676;115.152;798;525;401;343;290;253;172;130;117;109;98;97;97;69;68;57;32;21;21;213.678;212;7.87584;8.0527;9;7;3;0;0;0;0;0;0;0;0;302;3542;0;0;0;279;3565;0;0;0;509;3335;0;0;0;1762;2082;0;2;0
47.0453|18.02154;21;98.7294;108.213;115.725;877;595;409;304;236;220;195;165;135;125;122;121;110;102;100;100;56;56;55;206.32;210;11.1504;11.7127;4;2;1;0;0;0;0;0;0;0;0;330;3514;0;0;0;370;3474;0;0;0;436;3408;0;0;0;1515;2329;0;2;0
47.0453|18.02154;22;96.4266;107.145;114.331;785;559;398;375;323;307;279;259;184;161;134;130;123;119;102;96;66;57;29;204.947;201;13.4597;14.053;7;4;1;0;0;0;0;0;0;0;0;578;3266;0;0;0;658;3186;0;0;0;787;3057;0;0;0;1545;2299;0;2;0
47.0453|18.02154;23;92.7929;101.312;111.254;879;805;708;614;555;527;472;440;410;360;319;271;248;207;188;178;78;45;28;212.667;220;17.046;18.1622;21;11;4;3;3;3;0;0;0;0;0;1131;2713;0;0;0;1267;2577;0;0;0;1993;1851;0;0;0;3435;409;0;2;0
47.0453|18.02154;24;100.705;107.948;116.71;949;844;736;679;607;583;524;512;442;351;301;236;177;154;51;42;42;31;31;213.496;210;11.09;11.6282;18;9;5;0;0;0;0;0;0;0;0;452;3392;0;0;0;469;3375;0;0;0;649;3195;0;0;0;2352;1492;0;2;0
47.0453|18.02154;25;99.1813;106.63;115.05;945;882;707;607;566;510;460;437;391;351;311;292;281;279;241;222;185;77;56;212.507;210;17.2297;17.5188;17;8;3;2;2;2;476;0;0;0;0;524;3320;0;0;0;542;3302;0;0;0;856;2988;0;0;0;2172;1672;0;2;0
47.0453|18.02154;26;104.048;112.761;119.235;661;323;131;111;108;100;94;76;69;52;50;49;19;19;19;3;3;3;3;206.028;210;9.1377;9.96382;3;2;1;0;0;0;0;0;0;0;0;18;3826;0;0;0;5;3839;0;0;0;17;3827;0;0;0;164;3680;0;2;0
47.0453|18.02154;27;101.482;110.652;117.578;682;538;242;154;112;59;53;52;38;37;28;26;0;0;0;0;0;0;0;205.664;210;8.27922;9.34636;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.0453|18.02154;28;97.3972;108.335;115.754;691;362;71;26;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204.458;203;5.37528;5.56952;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.0453|18.02154;29;94.4925;105.836;114.057;795;505;220;163;115;77;77;76;76;76;75;74;74;74;61;60;60;27;0;205.381;203;6.76048;7.16774;2;2;1;0;0;0;0;0;0;0;0;218;3626;0;0;0;225;3619;0;0;0;268;3576;0;0;0;671;3173;0;2;0
47.0453|18.02154;30;99.2458;108.496;116.158;769;449;287;205;140;137;121;90;89;81;73;69;69;67;65;64;64;64;0;207.236;210;7.77531;8.2522;2;1;1;0;0;0;0;0;0;0;0;253;3591;0;0;0;261;3583;0;0;0;339;3505;0;0;0;845;2999;0;2;0
47.0453|18.02154;31;95.4508;104.931;113.301;811;647;516;404;312;308;284;257;215;183;164;134;132;129;126;123;120;120;113;208.191;210;10.139;10.2993;8;5;3;0;0;0;0;0;0;0;0;497;3347;0;0;0;547;3297;0;0;0;698;3146;0;0;0;2238;1606;0;2;0
47.0453|18.02154;32;94.442;104.27;112.928;915;816;671;622;489;407;345;333;314;267;234;231;220;157;150;101;96;96;77;208.679;210;11.4785;11.5436;12;8;4;0;0;0;0;0;0;0;0;648;3196;0;0;0;681;3163;0;0;0;921;2923;0;0;0;2468;1376;0;2;0
47.0453|18.02154;33;99.3499;110.182;116.914;821;598;331;236;197;163;128;124;109;107;103;89;46;46;46;29;17;4;2;203.852;199;11.3433;12.3377;5;4;2;0;0;0;0;0;0;0;0;115;3729;0;0;0;59;3785;0;0;0;141;3703;0;0;0;983;2861;0;2;0
47.0453|18.02154;34;101.836;111.873;117.684;843;716;485;405;319;309;266;254;247;232;202;183;179;159;145;142;130;94;73;202.279;206;17.6535;17.9043;11;9;5;0;0;0;0;0;0;0;0;264;3580;0;0;0;210;3634;0;0;0;257;3587;0;0;0;1002;2842;0;2;0
47.0453|18.02154;35;101.471;109.943;116.624;930;748;633;541;480;454;344;320;293;276;189;177;173;126;113;110;103;101;93;205.943;210;19.9316;20.1716;8;4;2;1;1;1;478;0;0;0;0;394;3450;0;0;0;444;3400;0;0;0;532;3312;0;0;0;971;2873;0;2;0
47.0453|18.02154;36;96.8356;104.544;111.136;960;892;754;719;666;629;569;553;535;524;510;506;482;468;457;456;452;446;394;202.484;210;38.6651;38.6893;38;14;5;6;4;3;0;0;0;0;0;1429;2415;0;0;0;1752;2092;0;0;0;1931;1913;0;0;0;3194;650;0;2;0
47.0453|18.02154;37;97.326;105.532;113.121;896;793;614;532;459;425;389;383;376;375;355;354;336;318;289;266;258;237;219;206.033;210;29.011;28.9749;27;12;5;2;1;1;0;0;0;0;0;801;3043;0;0;0;949;2895;0;0;0;1201;2643;0;0;0;2336;1508;0;2;0
47.0453|18.02154;38;97.9201;109.283;116.345;802;507;109;47;13;13;13;13;13;13;13;13;13;13;13;13;13;13;0;203.637;203;8.49612;8.51994;1;1;1;0;0;0;0;0;0;0;0;6;3838;0;0;0;0;3844;0;0;0;0;3844;0;0;0;22;3822;0;2;0
47.0453|18.02154;39;97.7461;108.651;115.933;683;299;80;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204.331;203;6.35913;6.49694;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.0453|18.02154;40;99.4527;109.619;116.806;580;287;111;79;72;68;64;56;32;27;25;25;23;10;10;10;10;0;0;205.009;210;6.39503;8.11277;2;2;1;0;0;0;0;0;0;0;0;16;3828;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.0453|18.02154;41;100.289;109.457;117.063;636;362;169;84;49;31;18;18;18;18;18;18;18;18;18;18;18;18;18;207.304;210;7.75515;8.21057;2;1;1;1;1;1;0;0;0;0;0;36;3808;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.0453|18.02154;42;102.015;109.655;118.12;758;571;335;230;169;127;111;92;90;90;87;87;82;82;80;59;57;56;55;211.607;212;11.4987;11.4958;5;2;1;0;0;0;0;0;0;0;0;202;3642;0;0;0;203;3641;0;0;0;236;3608;0;0;0;1094;2750;0;2;0
47.0453|18.02154;43;94.9251;104.422;112.943;882;745;673;596;560;505;461;410;396;341;320;310;308;298;283;271;221;174;165;209.5;210;14.5927;14.5788;15;8;2;1;1;0;0;0;0;0;0;739;3105;0;0;0;669;3175;0;0;0;770;3074;0;0;0;3114;730;0;2;0
47.0453|18.02154;44;102.553;109.703;117.4;953;829;633;568;461;391;321;304;214;209;202;200;159;137;132;131;62;62;62;211.443;210;18.3602;18.5412;13;9;4;3;3;2;0;0;0;0;0;340;3504;0;0;0;319;3525;0;0;0;392;3452;0;0;0;1500;2344;0;2;0
47.0453|18.02154;45;102.443;113.002;118.528;780;529;323;294;224;169;167;155;97;97;92;91;91;89;72;72;25;25;25;199.994;206;15.5121;16.5668;7;3;3;0;0;0;474;0;0;0;0;212;3632;0;0;0;236;3608;0;0;0;240;3604;0;0;0;508;3336;0;2;0
47.0453|18.02154;46;103.511;113.442;118.663;751;279;59;56;56;56;56;56;56;56;56;56;56;53;53;53;53;53;53;200.02;201;13.9011;13.9027;4;1;0;1;0;0;0;0;0;0;0;98;3746;0;0;0;134;3710;0;0;0;172;3672;0;0;0;330;3514;0;2;0
47.0453|18.02154;47;100.467;110.413;115.486;753;453;401;353;343;339;308;305;287;249;245;244;242;242;223;148;145;144;143;196.589;201;28.7006;28.8202;22;9;4;7;3;2;0;0;0;0;0;691;3153;0;0;0;904;2940;0;0;0;1093;2751;0;0;0;1491;2353;0;2;0
47.0453|18.02154;48;97.8525;109.812;116.708;591;268;92;23;13;3;0;0;0;0;0;0;0;0;0;0;0;0;0;201.988;203;5.05958;5.15977;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.0453|18.02154;49;95.2843;107.364;115.345;679;443;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;204.081;203;5.28394;5.39345;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.0453|18.02154;50;101.553;113.056;118.781;608;271;53;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200.22;203;7.5666;8.0614;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;82;3762;0;2;0
47.0453|18.02154;51;98.9953;110.141;117.365;606;239;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;203.725;203;5.76561;5.81106;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.0453|18.02154;52;100.779;110.334;117.6;688;446;200;122;98;97;90;90;82;78;69;59;47;46;45;37;35;34;33;206.266;210;7.78285;8.63228;2;1;1;0;0;0;0;0;0;0;0;151;3693;0;0;0;153;3691;0;0;0;175;3669;0;0;0;352;3492;0;2;0
47.0453|18.02154;53;100.963;108.895;117.174;818;603;388;363;319;290;216;150;53;46;44;42;33;33;33;23;22;22;5;210.976;210;9.78332;9.84117;2;2;2;0;0;0;0;0;0;0;0;142;3702;0;0;0;88;3756;0;0;0;174;3670;0;0;0;1380;2464;0;2;0
47.0453|18.02154;54;103.608;110.782;118.722;941;786;637;517;436;348;308;192;120;95;91;41;41;41;41;41;41;41;36;211.75;210;12.2065;12.3579;3;3;2;0;0;0;0;0;0;0;0;219;3625;0;0;0;221;3623;0;0;0;244;3600;0;0;0;762;3082;0;2;0
47.0453|18.02154;55;101.61;111.189;117.928;760;487;402;297;244;224;211;177;138;135;133;124;117;116;95;69;66;65;21;204.494;206;11.9406;12.0118;9;5;2;0;0;0;485;0;0;0;0;360;3484;0;0;0;313;3531;0;0;0;410;3434;0;0;0;788;3056;0;2;0
47.0453|18.02154;56;102.252;111.631;118.466;597;172;67;57;57;57;57;54;41;38;35;33;33;33;33;33;18;18;0;205.604;210;7.85817;8.91277;1;1;1;0;0;0;0;0;0;0;0;42;3802;0;0;0;35;3809;0;0;0;48;3796;0;0;0;138;3706;0;2;0
47.0453|18.02154;57;99.5304;108.235;115.654;645;383;255;251;245;239;228;217;196;188;181;159;155;130;119;57;56;21;21;208.024;201;15.9103;17.5054;11;5;2;0;0;0;0;0;0;0;0;437;3407;0;0;0;512;3332;0;0;0;596;3248;0;0;0;1144;2700;0;2;0
47.0453|18.02154;58;102.269;109.402;117.285;890;770;689;600;527;464;373;352;315;311;301;271;260;209;184;170;167;121;91;212.209;210;18.5872;18.8173;19;10;2;2;2;2;0;0;0;0;0;431;3413;0;0;0;368;3476;0;0;0;620;3224;0;0;0;1636;2208;0;2;0
47.0453|18.02154;59;99.8954;109.686;117.051;728;564;410;341;307;288;276;252;229;211;197;152;137;120;78;77;77;76;76;206.481;203;16.1904;16.7367;10;7;4;0;0;0;0;0;0;0;0;230;3614;0;0;0;206;3638;0;0;0;184;3660;0;0;0;587;3257;0;2;0
47.0453|18.02154;60;99.161;111.728;118.36;668;230;78;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200.749;203;4.68223;5.19548;0;0;0;0;0;0;0;0;0;0;0;21;3823;0;0;0;31;3813;0;0;0;60;3784;0;0;0;397;3447;0;2;0
47.0453|18.02154;61;100.944;113.059;118.518;703;439;136;117;104;71;69;68;68;68;64;64;64;64;63;53;51;51;51;198.587;201;8.953;9.27265;2;2;1;0;0;0;0;0;0;0;0;108;3736;0;0;0;95;3749;0;0;0;82;3762;0;0;0;0;3844;0;2;0
47.0453|18.02154;62;101.715;113.042;118.734;686;317;108;62;39;39;35;35;0;0;0;0;0;0;0;0;0;0;0;200.263;201;7.70827;7.74343;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.0453|18.02154;63;100.649;109.771;117.639;708;209;19;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;208.061;210;6.36313;6.65203;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.0453|18.02154;64;101.874;112.4;118.937;616;322;181;144;66;55;32;31;31;31;31;31;31;31;23;23;17;7;0;203.093;201;8.14043;8.40529;3;3;1;0;0;0;343;0;0;0;0;11;3833;0;0;0;0;3844;0;0;0;4;3840;0;0;0;56;3788;0;2;0
47.0453|18.02154;65;100.281;109.941;117.549;848;566;363;335;306;252;220;195;167;163;161;150;140;135;94;78;25;25;25;206.957;210;11.7736;12.0664;11;7;4;2;2;2;152;0;0;0;0;238;3606;0;0;0;112;3732;0;0;0;147;3697;0;0;0;740;3104;0;2;0
47.0453|18.02154;66;101.376;112.28;118.799;855;675;521;498;369;334;250;243;205;194;158;142;127;127;126;124;115;115;67;201.796;210;15.6002;17.4073;12;6;3;2;2;2;0;0;0;0;0;216;3628;0;0;0;209;3635;0;0;0;264;3580;0;0;0;689;3155;0;2;0
47.0453|18.02154;67;100.448;109.025;116.841;723;543;300;226;154;144;132;128;113;111;92;91;78;78;78;78;67;53;40;208.223;206;16.3361;16.5119;7;3;1;1;1;1;0;0;0;0;0;193;3651;0;0;0;209;3635;0;0;0;249;3595;0;0;0;830;3014;0;2;0
47.0453|18.02154;68;101.348;108.713;117.125;874;765;661;624;546;480;385;350;286;273;233;218;215;214;186;185;185;159;157;210.971;210;19.3412;19.4265;20;9;4;4;3;2;0;0;0;0;0;365;3479;0;0;0;437;3407;0;0;0;569;3275;0;0;0;2094;1750;0;2;0
47.0453|18.02154;69;91.0312;100.112;109.633;997;933;880;843;789;772;702;682;647;586;526;471;402;389;367;299;237;156;133;209.812;210;24.1765;24.1678;32;19;4;1;1;1;0;0;0;0;0;1466;2378;0;0;0;1749;2095;0;0;0;2112;1732;0;0;0;3699;145;0;2;0
47.0453|18.02154;70;101.953;115.762;120.022;613;251;112;93;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;193.925;191;6.61619;7.23421;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;52;3792;0;2;0
47.0453|18.02154;71;102.055;115.124;120.335;674;434;135;77;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196.956;199;7.79634;8.05982;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.0453|18.02154;72;97.3049;109.415;116.538;746;375;119;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202.29;203;5.85047;5.89336;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.0453|18.02154;73;97.4389;109.462;116.723;785;532;100;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202.691;203;5.21907;5.2282;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.0453|18.02154;74;100.258;111.419;118.146;753;498;292;137;90;13;0;0;0;0;0;0;0;0;0;0;0;0;0;202.709;203;7.41949;7.42519;0;0;0;0;0;0;482;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;25;3819;0;2;0
47.0453|18.02154;75;99.7451;108.849;116.718;750;552;336;308;274;248;155;141;114;113;113;113;109;100;96;95;91;89;12;207.77;210;13.0926;13.1865;7;3;2;0;0;0;0;0;0;0;0;287;3557;0;0;0;307;3537;0;0;0;408;3436;0;0;0;1239;2605;0;2;0
47.0453|18.02154;76;99.2307;109.124;116.264;822;578;427;397;344;309;247;230;214;213;183;182;170;168;141;139;138;136;103;203.418;210;20.8961;21.8264;13;5;2;1;1;0;0;0;0;0;0;286;3558;0;0;0;303;3541;0;0;0;389;3455;0;0;0;1605;2239;0;2;0
47.0453|18.02154;77;95.3379;107.582;114.013;762;608;451;416;361;330;321;320;318;318;312;296;288;283;282;282;266;174;174;198.568;198;23.1056;23.1425;20;10;5;2;2;1;0;0;0;0;0;693;3151;0;0;0;710;3134;0;0;0;857;2987;0;0;0;2527;1317;0;2;0
47.0453|18.02154;78;96.2591;107.545;113.931;808;637;499;486;437;415;398;388;371;370;355;350;348;311;283;261;250;241;239;199.569;199;25.1576;25.1789;26;8;5;3;3;2;0;0;0;0;0;798;3046;0;0;0;930;2914;0;0;0;1069;2775;0;0;0;2397;1447;0;2;0
47.0453|18.02154;79;97.7263;106.379;113.85;758;653;561;549;506;494;440;404;379;374;328;323;307;290;263;231;210;176;162;207.204;210;21.358;21.357;25;12;4;2;1;1;0;0;0;0;0;793;3051;0;0;0;862;2982;0;0;0;1189;2655;0;0;0;2479;1365;0;2;0
47.0453|18.02154;80;104.992;116.191;121.073;698;449;238;185;152;86;0;0;0;0;0;0;0;0;0;0;0;0;0;198.089;196;7.08268;7.38439;0;0;0;0;0;0;310;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;1;3843;0;2;0
47.0453|18.02154;81;100.36;113.908;119.022;566;313;24;13;7;7;4;4;4;4;4;4;4;4;4;4;4;0;0;196.227;195;5.60115;5.73398;0;0;0;0;0;0;0;0;0;0;0;4;3840;0;0;0;3;3841;0;0;0;5;3839;0;0;0;0;3844;0;2;0
47.0453|18.02154;82;96.4805;110.21;116.566;716;350;68;68;68;64;42;42;42;42;42;42;42;42;42;42;41;0;0;199.067;198;5.14105;5.2506;2;2;1;0;0;0;0;0;0;0;0;114;3730;0;0;0;108;3736;0;0;0;115;3729;0;0;0;0;3844;0;2;0
47.0453|18.02154;83;96.987;109.653;116.764;830;540;107;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201.672;203;4.67955;4.86425;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.0453|18.02154;84;101.06;112.299;119.349;808;688;427;339;199;171;123;122;120;117;116;113;84;83;42;42;0;0;0;203.37;203;6.67658;6.68685;5;2;3;0;0;0;495;0;0;0;0;42;3802;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.0453|18.02154;85;103.699;111.969;119.719;852;618;230;170;108;32;14;14;14;14;14;14;14;14;0;0;0;0;0;209.328;210;7.57003;7.59985;2;2;1;0;0;0;0;0;0;0;0;8;3836;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.0453|18.02154;86;102.171;111.479;118.549;800;498;163;64;57;26;26;26;26;26;25;0;0;0;0;0;0;0;0;206.219;210;6.60263;7.60907;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;2;0
47.0453|18.02154;87;94.6069;105.563;112.955;787;518;347;305;300;296;236;235;217;215;190;189;186;177;174;123;122;118;115;203.469;210;15.4961;16.7434;13;7;3;2;1;1;0;0;0;0;0;688;3156;0;0;0;744;3100;0;0;0;857;2987;0;0;0;2073;1771;0;2;0
47.0453|18.02154;88;100.709;112.201;118.338;559;247;64;35;35;35;34;34;34;34;34;27;27;27;21;18;8;8;8;201.327;199;6.61578;7.01328;0;0;0;0;0;0;0;0;0;0;0;0;3844;0;0;0;6;3838;0;0;0;20;3824;0;0;0;154;3690;0;2;0
