Image_name;Cell_id;RgbMean_r;RgbMean_g;RgbMean_b;Canny_thresh_10;Canny_thresh_15;Canny_thresh_20;Canny_thresh_25;Canny_thresh_30;Canny_thresh_35;Canny_thresh_40;Canny_thresh_45;Canny_thresh_50;Canny_thresh_55;Canny_thresh_60;Canny_thresh_65;Canny_thresh_70;Canny_thresh_75;Canny_thresh_80;Canny_thresh_85;Canny_thresh_90;Canny_thresh_95;Canny_thresh_100;Mean;Modus;Mean_dev;Modus_dev;Harris_Q0.02_D5;Harris_Q0.02_D10;Harris_Q0.02_D20;Harris_Q0.16_D5;Harris_Q0.16_D10;Harris_Q0.16_D20;Road;Main_road;Laws_W7_b;Laws_W7_o;Laws_W7_r;Laws_W7_v_r;Laws_W7_v_u;Laws_W11_b;Laws_W11_o;Laws_W11_r;Laws_W11_v_r;Laws_W11_v_u;Laws_W15_b;Laws_W15_o;Laws_W15_r;Laws_W15_v_r;Laws_W15_v_u;Laws_W31_b;Laws_W31_o;Laws_W31_r;Laws_W31_v_r;Laws_W31_v_u;b;v;r
47.550033|18.966625;10;37.8239;40.98;47.1582;971;903;823;768;715;658;590;542;529;517;478;453;377;241;115;27;21;21;21;215.812;210;57.7652;60.3828;3;3;2;0;0;0;929;0;2115;0;21;1401;307;1750;0;491;1156;447;1755;0;422;1070;597;1803;0;250;901;890;1;1;1
47.550033|18.966625;11;57.7115;60.6881;66.5336;969;936;875;839;777;767;716;663;656;630;575;494;464;435;417;408;363;359;302;215.242;210;54.4822;56.6683;13;8;4;7;5;3;606;0;2302;0;664;878;0;2012;0;1137;674;21;1997;0;1217;597;33;3272;0;327;229;16;1;1;1
47.550033|18.966625;12;35.7011;39.4852;46.3473;968;925;840;825;810;751;716;696;656;601;422;409;381;346;321;255;201;137;118;209.693;210;58.4457;58.3046;6;4;2;1;1;0;360;0;1969;0;133;1739;3;1612;0;662;1563;7;1703;0;688;1453;0;3117;0;106;621;0;1;1;1
47.550033|18.966625;13;51.717;56.3634;62.2869;837;782;722;711;685;656;625;603;579;558;539;528;513;494;458;446;329;322;224;202.163;210;56.5028;53.7037;10;6;3;3;2;1;800;0;2161;0;513;1120;50;2115;0;810;887;32;2153;0;948;740;3;2778;0;1009;13;44;1;1;1
47.550033|18.966625;14;34.7386;40.4521;47.5432;939;874;800;743;683;595;337;311;296;254;254;252;223;220;205;199;164;164;152;202.166;210;53.7969;50.6554;8;6;3;1;0;0;112;0;1720;0;198;1908;18;1596;0;557;1691;0;1682;0;478;1684;0;2299;0;342;1203;0;1;2;1
47.550033|18.966625;15;48.6054;50.8894;55.782;997;943;897;879;798;741;641;630;556;518;435;412;352;349;286;271;244;239;212;195.998;0;77.9645;128.543;13;8;3;1;1;1;771;0;2220;0;355;1244;25;1957;0;820;1062;5;2064;0;803;977;0;2800;0;617;427;0;1;1;1
47.550033|18.966625;16;32.2349;36.9152;43.3621;946;907;874;835;763;738;648;554;519;476;383;289;225;108;68;66;63;63;53;205.456;210;59.5552;57.5516;5;5;2;0;0;0;526;0;1997;0;18;1801;28;2042;0;210;1588;4;1798;0;202;1826;18;1774;0;4;2053;13;1;2;1
47.550033|18.966625;17;42.6054;43.9165;48.5463;955;928;891;829;777;712;639;598;587;514;475;372;324;315;283;245;240;239;226;187.776;210;83.3541;72.404;3;3;2;0;0;0;6;0;1890;0;302;1569;83;1698;0;660;1454;32;1635;0;738;1465;6;2469;0;195;1154;26;1;2;0
47.550033|18.966625;18;42.4199;46.1582;49.9964;968;907;834;789;754;690;549;498;426;404;376;308;298;260;226;189;162;148;148;177.187;210;78.4025;74.1651;8;5;1;3;1;1;44;0;1607;0;200;1907;130;1683;0;287;1803;71;1716;0;272;1784;72;2263;0;146;1435;0;1;2;0
47.550033|18.966625;19;50.8933;53.8265;56.289;824;792;729;703;664;662;632;616;598;557;527;463;363;283;224;196;184;181;179;174.23;180;74.5194;74.8829;1;1;2;0;0;0;809;0;2125;0;372;664;683;1914;0;725;537;668;1662;0;859;570;753;1894;0;777;238;935;1;2;1
47.550033|18.966625;20;35.1811;40.4475;46.8463;944;893;802;702;626;570;541;507;490;395;370;366;278;269;266;221;197;195;169;200.512;210;51.8975;48.6264;3;3;2;1;1;0;506;0;1774;0;66;1955;49;1630;0;422;1771;21;1486;0;422;1911;25;1685;0;184;1959;16;1;2;1
47.550033|18.966625;21;31.288;37.1176;43.9727;933;879;784;729;636;538;463;410;327;247;236;226;137;66;63;63;59;32;30;206.15;210;44.221;42.9512;3;3;2;2;1;1;593;0;1440;0;119;2123;162;1280;0;309;2081;174;1157;0;298;2183;206;1470;0;207;2153;14;1;2;1
47.550033|18.966625;22;25.8595;32.16;39.6722;906;859;772;707;675;606;534;363;355;307;243;166;145;145;138;137;136;134;122;207.725;210;46.6582;45.8431;2;2;1;0;0;0;485;0;1275;0;20;2521;28;1104;0;227;2472;41;938;0;180;2634;92;747;0;37;3060;0;1;2;1
47.550033|18.966625;23;43.8574;48.1275;53.8907;927;881;761;691;656;626;586;549;453;447;426;423;404;385;359;356;301;230;208;208.36;210;59.6505;58.9764;8;5;4;3;2;1;546;0;2105;0;336;1368;35;1650;0;1070;1093;31;1693;0;1137;1014;0;2200;0;932;712;0;1;1;1
47.550033|18.966625;24;36.2367;42.4641;49.3561;971;906;872;846;802;735;641;612;588;523;402;379;328;301;251;249;150;147;141;207.269;210;51.8053;50.8009;6;5;3;0;0;0;1;0;2240;0;129;1474;1;1916;0;735;1191;2;1977;0;689;1178;0;2223;0;593;1028;0;1;1;0
47.550033|18.966625;25;40.865;45.1704;51.3067;939;900;832;779;747;718;674;655;610;581;527;431;356;324;292;288;226;195;112;196.084;0;70.1196;135.86;5;4;3;4;3;2;561;0;2111;0;203;1466;64;1821;0;637;1358;28;1722;0;763;1359;0;2583;0;461;800;0;1;2;1
47.550033|18.966625;26;44.7508;49.0125;54.4698;1032;988;865;825;777;726;622;587;552;495;461;389;348;306;298;230;128;115;68;208.398;210;55.1906;54.574;7;5;4;1;1;1;699;0;2557;0;263;1024;0;2197;0;897;744;6;2193;0;1055;596;0;3072;0;480;292;0;1;1;1
47.550033|18.966625;27;37.3954;42.719;48.5554;956;932;874;854;809;783;701;564;530;520;409;400;338;324;208;206;167;144;115;204.329;210;57.549;55.4319;4;3;2;1;1;1;3;0;2078;0;175;1591;0;1832;0;567;1430;15;1912;0;495;1419;18;2737;0;290;817;0;1;2;0
47.550033|18.966625;28;30.8312;38.1902;43.2609;971;937;902;855;823;779;700;621;417;277;209;149;103;80;25;24;21;19;1;187.899;210;61.4323;56.4393;3;1;1;0;0;0;0;0;1910;0;54;1797;83;1812;0;309;1667;56;1364;0;360;2048;72;1821;0;2;2021;0;1;2;0
47.550033|18.966625;29;32.5367;38.0809;43.6759;1029;992;909;814;713;589;510;492;469;422;369;324;269;260;145;88;70;62;42;191.613;210;67.9889;62.1635;4;4;3;2;2;2;36;0;1728;0;132;1984;0;1625;0;413;1806;0;1809;0;333;1702;0;2236;0;145;1463;0;1;2;0
47.550033|18.966625;30;46.4129;49.2347;53.564;914;857;826;813;751;731;655;637;623;608;486;443;438;429;367;349;255;242;238;176.764;0;89.6687;129.615;9;5;4;2;2;2;265;0;2137;0;297;1259;151;1978;0;658;1021;187;1990;0;686;915;253;2513;0;583;542;206;1;2;1
47.550033|18.966625;31;35.4285;39.1145;45.578;943;855;800;706;654;547;492;469;410;399;330;288;262;188;188;129;0;0;0;196.907;210;67.9651;61.5192;7;6;2;1;1;1;562;0;1708;0;118;2008;10;1392;0;637;1809;6;1441;0;683;1716;4;2300;0;277;1267;0;1;2;1
47.550033|18.966625;32;30.2263;36.6707;42.5957;967;909;848;813;788;706;613;526;470;354;267;209;192;128;88;78;74;71;65;203.597;210;57.3886;55.2048;6;4;3;0;0;0;0;0;1434;0;82;2251;77;1374;0;361;2087;22;1117;0;326;2218;183;1708;0;55;2035;46;1;2;0
47.550033|18.966625;33;34.9802;41.1707;47.9178;974;906;834;781;729;677;586;513;442;362;326;306;275;265;200;158;108;107;103;212.309;210;48.4514;49.1489;5;5;3;1;1;1;272;0;1761;0;147;1780;156;1746;0;488;1533;77;1720;0;411;1588;125;2794;0;118;932;0;1;2;1
47.550033|18.966625;34;47.0003;50.9735;56.6475;918;874;813;767;746;693;648;624;617;604;549;529;508;450;326;309;302;300;281;203.746;210;58.5606;56.0406;3;3;2;0;0;0;958;0;2403;0;347;1094;0;1827;0;1144;871;2;2015;0;1145;684;0;1955;0;1650;239;0;1;1;1
47.550033|18.966625;35;36.2284;38.5565;45.2092;1032;1006;929;848;792;749;673;566;471;424;357;323;304;268;208;122;116;114;103;213.805;210;66.1465;68.0187;7;6;4;1;1;1;47;0;1849;0;133;1862;0;1567;0;624;1653;0;1531;0;672;1641;0;2573;0;141;1130;0;1;1;0
47.550033|18.966625;36;28.1988;35.4402;43.1616;887;855;811;770;743;691;562;507;473;315;199;151;75;75;26;26;26;26;26;211.394;210;41.798;42.2036;5;4;3;1;1;1;36;0;1475;0;58;2209;102;1393;0;357;2062;32;1477;0;255;2083;29;2052;0;0;1792;0;1;2;0
47.550033|18.966625;37;34.1543;41.4758;48.4318;998;948;903;837;788;769;705;675;524;415;341;329;296;173;101;89;83;58;58;207.119;210;40.076;39.3856;6;4;3;2;2;2;625;0;2131;0;106;1582;25;2034;0;436;1347;27;2144;0;344;1326;30;2652;0;98;1094;0;1;2;1
47.550033|18.966625;38;36.2349;41.7471;48.5198;998;930;824;762;722;611;570;544;475;421;358;316;253;213;203;176;165;165;134;209.679;210;56.8465;56.7341;9;6;4;0;0;0;1;0;1907;0;124;1715;98;1806;0;389;1571;78;1973;0;363;1418;90;2834;0;82;922;6;1;2;0
47.550033|18.966625;39;35.6821;45.7271;52.1857;1005;958;884;860;761;660;588;505;441;317;224;180;147;141;118;117;84;84;83;201.312;203;45.928;45.5234;8;4;3;3;3;2;0;0;1340;0;128;2305;71;1197;0;322;2280;45;1218;0;306;2311;9;1708;0;29;2102;5;1;2;0
47.550033|18.966625;40;40.3353;48.1478;52.667;951;874;836;803;792;775;694;650;616;567;476;400;276;253;235;211;173;171;157;185.516;200;62.5633;59.8006;4;3;3;1;1;1;0;0;1743;0;215;1496;390;1677;0;444;1305;418;1289;0;653;1396;506;1599;0;470;1174;601;1;2;0
47.550033|18.966625;41;48.3267;52.8796;57.6171;990;943;873;829;809;794;747;690;638;594;473;466;459;381;334;255;213;188;165;186.575;210;71.3844;63.9772;10;7;5;3;2;2;476;0;2678;0;369;783;14;2276;0;1047;480;41;2197;0;1200;388;59;2915;0;810;25;94;1;1;1
47.550033|18.966625;42;40.8411;46.7222;52.5247;967;933;884;844;799;776;721;665;633;594;518;486;475;423;334;313;262;256;228;191.139;210;68.2495;60.8576;10;7;3;0;0;0;288;0;2548;0;113;1142;41;1974;0;989;864;17;2148;0;992;704;0;3164;0;614;66;0;1;1;1
47.550033|18.966625;43;43.0773;45.9259;51.5213;991;936;883;865;754;715;647;608;576;515;466;433;368;351;296;278;239;221;184;205.95;210;67.0234;65.1847;8;5;3;2;2;2;465;0;2039;0;294;1432;79;1874;0;664;1258;48;2034;0;614;1176;20;3199;0;249;386;10;1;1;1
47.550033|18.966625;44;41.0728;46.2737;52.6337;976;937;870;858;802;746;690;628;562;527;519;483;450;358;303;299;220;214;174;215.843;210;47.146;48.9629;5;4;3;0;0;0;367;0;2324;0;142;1294;84;2001;0;694;1032;117;2220;0;535;945;144;3282;0;129;394;39;1;1;1
47.550033|18.966625;45;46.6147;48.7349;54.2529;983;949;901;859;822;803;672;605;572;532;497;491;459;454;422;411;374;328;322;204.475;210;73.7306;70.8435;13;7;3;4;3;3;313;0;2218;0;348;1278;0;2056;0;839;944;5;2390;0;800;644;10;3325;0;465;54;0;1;1;1
47.550033|18.966625;46;20.0193;29.8174;38.142;896;848;795;748;700;663;551;434;300;213;121;90;67;55;53;9;9;0;0;209.656;210;18.6875;18.6648;1;1;1;0;0;0;0;0;887;0;0;2913;44;928;0;50;2853;13;790;0;34;3006;14;618;0;0;3226;0;1;2;0
47.550033|18.966625;47;31.3132;35.4573;42.7456;861;834;786;761;639;591;552;502;445;375;360;353;339;290;270;263;258;164;160;208.129;210;61.8605;61.0964;1;1;1;0;0;0;45;0;1622;0;50;2133;39;1371;0;386;2065;22;1295;0;365;2181;3;1728;0;0;2116;0;1;2;1
47.550033|18.966625;48;42.3548;48.2438;53.9802;999;939;891;859;797;732;655;615;561;512;463;438;389;365;281;163;136;130;125;202.539;210;48.1936;46.2066;7;5;3;1;1;1;617;0;2488;0;228;1074;54;2187;0;817;824;16;2270;0;806;765;3;3449;0;111;279;5;1;1;1
47.550033|18.966625;49;27.1028;36.0284;42.1548;1020;974;895;806;731;661;524;468;434;406;314;258;213;172;92;89;53;52;49;198.519;200;47.7012;47.2245;0;0;0;0;0;0;0;0;1218;0;64;2385;177;938;0;345;2373;188;640;0;335;2610;259;1052;0;3;2455;334;1;2;0
47.550033|18.966625;50;42.9615;46.1584;50.8668;1001;959;909;874;848;811;784;743;688;675;651;633;570;526;379;226;135;134;74;188.538;210;76.12;66.8773;6;5;4;1;1;1;278;0;2598;0;150;953;143;2343;0;813;521;167;2418;0;791;421;214;3291;0;203;169;181;1;2;1
47.550033|18.966625;51;58.0057;60.6652;64.4727;989;916;848;814;777;762;754;742;686;639;597;571;514;492;430;373;316;282;273;179.427;210;79.7197;72.2983;11;5;4;3;3;2;685;0;2767;0;400;677;0;2547;0;900;375;22;2447;0;1106;289;2;2692;0;947;0;205;1;1;1
47.550033|18.966625;52;36.3254;40.6452;46.3254;918;866;795;776;723;703;646;588;510;455;379;369;245;216;205;189;109;84;67;197.391;210;66.2431;60.9231;4;4;2;0;0;0;821;0;2049;0;64;1666;65;1722;0;530;1537;55;1654;0;489;1631;70;2664;0;0;1180;0;1;2;1
47.550033|18.966625;53;47.5276;49.5458;54.6433;933;880;862;842;801;773;700;684;653;641;599;533;498;448;386;338;246;132;106;201.379;210;74.7181;70.4532;9;5;3;5;4;2;54;0;2371;0;255;1078;140;2020;0;956;783;85;2230;0;907;647;60;3335;0;463;46;0;1;1;0
47.550033|18.966625;54;28.4511;37.5484;45.7334;927;893;856;802;714;639;565;495;488;479;340;220;191;183;177;133;130;128;126;209.096;210;33.6235;33.4564;3;2;1;0;0;0;0;0;1723;0;102;1992;27;1617;0;321;1892;14;1619;0;307;1918;0;2268;0;36;1540;0;1;2;0
47.550033|18.966625;55;44.5216;47.0871;52.3208;1036;1015;972;953;853;805;757;611;595;570;523;444;383;370;330;315;286;218;199;207.441;210;67.8466;66.7089;7;4;4;3;3;2;320;0;2785;0;111;933;15;2432;0;777;627;8;2752;0;608;475;9;3602;0;201;30;11;1;1;1
47.550033|18.966625;56;39.2992;44.0674;50.4867;924;872;842;823;784;733;629;596;529;523;486;451;387;340;261;250;196;168;158;207.532;210;58.478;57.4253;4;4;2;1;1;1;388;0;2448;0;110;1279;7;2130;0;738;969;7;2437;0;614;771;22;3341;0;86;403;14;1;1;1
47.550033|18.966625;57;20.9136;29.9121;37.8559;957;892;792;708;607;550;443;324;308;296;219;131;116;112;101;66;64;64;55;208.553;210;34.8507;34.5449;4;3;3;0;0;0;0;0;689;0;61;3056;38;654;0;120;3064;6;450;0;113;3281;0;627;0;0;3217;0;1;2;0
47.550033|18.966625;58;25.5624;33.8608;40.9357;973;961;895;870;763;707;651;590;482;387;350;251;123;123;106;83;56;36;35;205.622;210;46.9099;45.7185;4;3;2;0;0;0;55;0;1356;0;17;2463;8;1244;0;225;2375;0;1115;0;200;2529;0;1247;0;0;2597;0;1;2;0
47.550033|18.966625;59;34.7672;41.8286;48.0843;962;922;861;845;810;767;679;655;614;573;524;471;312;260;167;138;84;56;56;205.645;210;46.3811;45.2352;4;4;2;2;2;1;770;0;2187;0;75;1514;68;1953;0;605;1257;29;2264;0;381;1186;13;3528;0;0;247;69;1;1;1
47.550033|18.966625;60;34.1668;38.9142;45.8007;971;938;869;848;818;756;649;589;511;431;400;361;326;257;244;197;195;152;130;198.6;210;60.1397;54.8159;3;2;1;1;1;1;571;0;1751;0;57;1952;84;1614;0;478;1684;68;1609;0;370;1736;129;2009;0;133;1702;0;1;2;1
47.550033|18.966625;61;39.275;44.5174;50.3681;955;926;829;770;679;603;580;527;486;472;416;403;332;265;200;168;144;133;89;194.369;210;59.3271;53.4601;2;2;2;0;0;0;913;0;2287;0;69;1380;108;1938;0;629;1014;263;1926;0;667;927;324;2038;0;9;430;1367;1;1;1
47.550033|18.966625;62;37.5088;39.0726;44.7958;965;900;845;777;711;650;577;517;487;438;375;330;328;278;278;275;273;272;222;200.031;210;79.2855;73.7408;7;5;3;1;1;1;228;0;1828;0;98;1918;0;1591;0;597;1656;0;1700;0;593;1551;0;3239;0;0;597;8;1;2;1
47.550033|18.966625;63;36.5796;41.4461;48.2188;1007;938;894;878;805;725;685;658;618;499;348;327;298;272;249;124;107;106;94;215.941;210;47.7899;49.7941;6;5;4;2;2;2;619;0;1979;0;163;1660;42;1665;0;654;1478;47;1713;0;590;1498;43;2608;0;142;1094;0;1;1;1
47.550033|18.966625;64;35.0458;35.9342;42.3226;954;890;691;624;569;559;485;460;444;368;355;339;330;329;305;282;273;244;213;213.516;210;71.5241;73.4315;7;5;2;1;1;1;55;0;1602;0;128;2114;0;1373;0;509;1962;0;1559;0;432;1853;0;2541;0;156;1147;0;1;2;0
47.550033|18.966625;65;29.9776;33.9904;41.2973;931;872;809;797;697;666;618;532;494;450;412;309;196;179;117;110;101;95;55;213.203;210;55.2658;56.5703;4;3;2;1;1;1;0;0;1467;0;97;2230;50;1214;0;396;2213;21;1168;0;379;2292;5;1553;0;0;2291;0;1;2;1
47.550033|18.966625;66;28.525;37.3104;46.0653;903;875;813;771;672;633;499;485;411;376;318;292;264;256;229;217;195;182;133;211.098;210;25.8666;26.0916;4;3;2;1;1;1;239;0;1362;0;186;2294;2;1203;0;429;2196;16;1168;0;428;2198;50;1774;0;2;2055;13;1;2;1
47.550033|18.966625;67;44.5505;50.821;56.6165;1022;989;941;895;850;822;737;685;621;515;497;476;430;392;354;337;286;235;178;199.966;210;54.7119;52.1921;9;5;3;5;3;3;502;0;2425;0;282;1079;58;2129;0;833;811;71;2013;0;944;777;110;3287;0;259;213;85;1;1;1
47.550033|18.966625;68;35.1064;41.4279;48.3561;937;905;840;798;709;670;598;588;558;489;401;345;274;248;194;126;122;115;112;206.802;210;53.115;52.0673;7;4;3;0;0;0;80;0;1957;0;123;1668;96;1814;0;587;1432;11;1816;0;529;1499;0;2567;0;79;1198;0;1;1;1
47.550033|18.966625;69;28.096;35.5388;42.6184;973;896;803;772;699;625;522;481;330;298;272;248;210;207;202;189;182;129;126;206.542;210;39.4967;38.5974;3;2;2;0;0;0;582;0;1644;0;28;2172;0;1449;0;313;2082;0;1494;0;233;2117;0;2094;0;0;1750;0;1;2;1
47.550033|18.966625;70;37.9576;42.756;48.885;943;848;790;762;701;639;548;529;466;412;344;307;286;271;250;154;151;98;93;196.137;210;64.5586;58.407;8;5;2;0;0;0;0;0;1990;0;89;1737;28;1569;0;587;1666;22;1598;0;533;1695;18;2172;0;81;1591;0;1;2;0
47.550033|18.966625;71;34.122;41.3728;48.4974;909;863;751;687;609;575;528;486;412;396;330;304;252;223;201;122;93;92;89;207.475;210;31.553;31.0122;2;1;2;0;0;0;702;0;1652;0;87;1784;321;1473;0;363;1560;448;1132;0;390;1642;680;1194;0;50;1507;1093;1;2;1
47.550033|18.966625;72;48.1975;49.1743;54.018;937;895;772;733;602;515;481;441;343;306;249;242;203;167;159;159;155;122;121;181.789;210;91.0341;77.7191;6;5;2;1;1;1;547;0;1602;0;567;1546;129;1434;0;931;1333;146;1399;0;992;1259;194;2357;0;607;485;395;1;1;1
47.550033|18.966625;73;35.3312;39.8554;46.7713;945;895;848;758;695;647;580;508;479;385;319;263;222;204;202;200;200;200;192;215.151;210;55.8722;58.0287;5;5;3;0;0;0;443;0;1875;0;94;1849;26;1387;0;660;1794;3;1382;0;604;1858;0;2097;0;403;1344;0;1;1;1
47.550033|18.966625;74;27.8619;34.4961;41.9644;945;856;805;721;646;627;552;480;354;290;229;192;186;128;126;117;112;106;105;201.865;210;50.6271;47.5128;2;1;0;0;0;0;619;0;1305;0;91;2447;1;1183;0;271;2390;0;1148;0;258;2438;0;1443;0;116;2285;0;1;2;1
47.550033|18.966625;75;29.1371;33.0325;40.262;963;915;834;816;743;607;578;458;454;405;215;204;176;145;145;141;126;123;119;203.12;210;63.6262;60.3863;3;3;2;1;1;1;52;0;1229;0;52;2548;15;1104;0;241;2496;3;1088;0;199;2557;0;1338;0;0;2506;0;1;2;0
47.550033|18.966625;76;30.5752;36.8005;43.5372;971;902;864;846;766;755;651;541;488;409;206;113;74;42;42;42;42;37;34;212.093;210;52.0818;52.7632;2;2;2;1;1;1;0;0;1720;0;95;1950;79;1713;0;343;1787;1;1642;0;333;1869;0;1933;0;112;1799;0;1;2;1
47.550033|18.966625;77;39.307;43.0161;48.4292;963;923;857;791;651;601;534;462;422;396;367;355;315;303;220;195;170;167;140;190.009;210;76.0253;67.6552;8;6;3;3;2;1;114;0;2043;0;193;1594;14;1919;0;620;1301;4;1728;0;792;1313;11;2479;0;610;742;13;1;2;1
47.550033|18.966625;78;54.6769;57.6769;62.5193;926;893;865;837;787;760;677;647;603;588;554;551;502;497;449;406;363;350;340;195.777;210;73.2171;67.4339;10;6;3;2;2;2;1165;0;2564;0;382;897;1;2294;0;914;634;2;2457;0;934;453;0;2977;0;764;103;0;1;1;1
47.550033|18.966625;79;24.892;31.7477;40.0471;895;804;709;677;607;557;514;416;291;212;149;146;112;53;53;51;48;47;47;208.984;210;42.57;42.2341;4;4;2;0;0;0;133;0;1457;0;72;2314;1;1446;0;255;2143;0;1401;0;190;2253;0;1519;0;34;2291;0;1;2;0
47.550033|18.966625;80;63.2245;65.0783;69.403;853;796;772;750;694;677;651;630;547;523;413;408;365;358;326;325;305;238;174;193.018;0;87.3399;124.801;7;5;3;2;2;2;477;0;2720;0;102;876;146;2457;0;640;654;93;2544;0;517;608;175;2920;0;304;375;245;1;1;1
47.550033|18.966625;81;41.4214;45.0895;50.9181;939;883;830;783;752;707;657;612;527;497;441;380;354;340;333;296;273;241;234;201.646;210;63.6875;59.9481;4;2;2;0;0;0;476;0;2276;0;96;1438;34;2002;0;584;1190;68;1771;0;620;1231;222;2077;0;401;805;561;1;2;1
47.550033|18.966625;82;43.725;47.8975;54.7081;851;780;697;603;509;455;374;357;315;307;264;228;200;198;165;116;115;81;81;219.928;210;41.7752;44.6045;2;2;1;1;1;1;1438;0;1300;0;829;1715;0;1204;0;1035;1584;21;1120;0;1173;1532;19;1311;0;1282;955;296;1;1;1
47.550033|18.966625;83;35.0926;40.0044;46.4446;1045;963;901;868;799;715;673;608;589;517;408;371;313;298;237;224;167;144;117;212.464;210;54.386;55.35;11;9;4;3;2;2;633;0;2054;0;118;1644;28;1728;0;658;1458;0;2051;0;551;1242;0;3761;0;81;2;0;1;1;1
47.550033|18.966625;84;46.219;46.6004;52.9501;1038;1016;944;806;743;686;643;614;578;539;503;460;411;307;287;202;137;136;77;221.262;210;64.582;70.4976;9;6;4;2;2;2;583;0;2413;0;285;1145;1;1988;0;972;884;0;2156;0;957;731;0;3254;0;507;83;0;2;1;1
47.550033|18.966625;85;42.9974;43.9636;50.3949;1026;974;932;888;830;749;664;583;515;466;426;382;320;301;280;179;166;131;125;216.455;210;66.6307;70.139;6;5;1;0;0;0;545;0;2546;0;80;1208;10;2196;0;704;940;4;2293;0;740;811;0;3458;0;307;79;0;2;1;1
