Image_name;Cell_id;RgbMean_r;RgbMean_g;RgbMean_b;Canny_thresh_10;Canny_thresh_15;Canny_thresh_20;Canny_thresh_25;Canny_thresh_30;Canny_thresh_35;Canny_thresh_40;Canny_thresh_45;Canny_thresh_50;Canny_thresh_55;Canny_thresh_60;Canny_thresh_65;Canny_thresh_70;Canny_thresh_75;Canny_thresh_80;Canny_thresh_85;Canny_thresh_90;Canny_thresh_95;Canny_thresh_100;Mean;Modus;Mean_dev;Modus_dev;Harris_Q0.02_D5;Harris_Q0.02_D10;Harris_Q0.02_D20;Harris_Q0.16_D5;Harris_Q0.16_D10;Harris_Q0.16_D20;Road;Main_road;Laws_W7_b;Laws_W7_o;Laws_W7_r;Laws_W7_v_r;Laws_W7_v_u;Laws_W11_b;Laws_W11_o;Laws_W11_r;Laws_W11_v_r;Laws_W11_v_u;Laws_W15_b;Laws_W15_o;Laws_W15_r;Laws_W15_v_r;Laws_W15_v_u;Laws_W31_b;Laws_W31_o;Laws_W31_r;Laws_W31_v_r;Laws_W31_v_u;b;v;r
47.5541|17.7625;13;47.5648;81.422;81.8785;832;688;572;501;448;431;400;385;367;357;342;333;264;239;201;194;115;61;28;179.801;187;11.9856;13.982;3;3;2;0;0;0;0;0;64;0;245;1222;2313;108;0;292;1068;2376;248;0;415;844;2337;1159;0;102;772;1811;0;2;0
47.5541|17.7625;14;44.6418;81.6142;85.0073;496;231;139;75;42;8;8;8;1;1;1;1;1;1;1;1;1;1;1;184.913;187;5.53777;5.91804;0;0;0;0;0;0;0;0;37;0;38;5;3764;71;0;42;0;3731;152;0;13;0;3679;0;0;0;0;3844;0;2;0
47.5541|17.7625;15;56.0395;87.7118;88.5741;839;660;465;370;332;240;231;230;228;228;218;214;213;209;207;201;199;198;198;180.121;180;13.3984;13.399;1;0;0;0;0;0;204;0;236;0;346;575;2687;567;0;438;707;2132;838;0;403;751;1852;580;0;746;417;2101;0;2;1
47.5541|17.7625;16;60.802;92.6524;89.9891;905;854;744;704;649;633;607;577;529;523;492;472;455;451;435;432;422;414;403;173.882;167;12.5543;14.3173;5;3;3;0;0;0;575;0;113;0;1100;1599;1032;407;0;1165;1493;779;401;0;1333;1249;861;21;0;1199;1379;1245;0;2;1
47.5541|17.7625;17;65.7869;86.7989;83.0336;1035;1012;988;957;912;894;875;865;837;804;796;790;781;772;744;734;727;719;700;157.497;180;42.3241;48.0306;23;12;4;2;2;2;61;0;731;0;438;2670;5;867;0;488;2488;1;713;0;378;2753;0;1342;0;599;1903;0;1;2;0
47.5541|17.7625;18;77.8228;96.9636;89.986;863;819;803;784;767;766;742;734;726;707;691;672;656;649;563;553;536;478;439;142.679;180;49.9058;62.3941;11;6;3;0;0;0;58;0;985;0;657;2056;146;822;0;916;1963;143;536;0;1373;1854;81;271;0;2386;1044;143;0;2;1
47.5541|17.7625;19;59.052;88.198;83.9545;991;926;847;817;797;781;765;753;747;737;718;661;634;587;474;472;452;445;417;167.168;180;23.3867;26.6765;10;7;5;0;0;0;536;0;209;0;1027;2307;301;152;0;1213;2296;183;161;0;1264;2325;94;0;0;1757;2087;0;0;2;1
47.5541|17.7625;20;73.6067;97.4225;99.2653;972;904;875;845;795;767;750;742;726;702;645;636;626;615;601;580;556;534;475;178.63;180;25.3393;25.3764;18;10;4;7;4;2;723;0;1468;0;400;1844;132;1548;0;403;1830;63;1469;0;497;1843;35;2274;0;666;904;0;1;2;1
47.5541|17.7625;21;73.6173;106.081;105.933;847;783;706;678;653;640;607;581;563;540;510;466;436;435;396;390;359;322;293;174.954;185;19.9727;22.3574;11;4;2;3;2;2;650;0;1333;0;473;892;1146;1475;0;407;823;1139;1481;0;527;771;1065;2274;0;859;462;249;1;2;1
47.5541|17.7625;22;45.4573;72.0232;70.475;1019;989;964;941;876;858;837;817;804;774;752;706;653;647;607;595;579;535;443;171.913;180;26.1514;27.3735;5;4;3;0;0;0;480;0;43;0;647;3066;88;15;0;609;3144;76;26;0;618;3141;59;20;0;1367;2350;107;0;2;1
47.5541|17.7625;23;42.5715;70.0471;76.1816;819;621;487;474;466;453;451;433;423;422;416;390;384;369;345;343;323;311;299;185.373;198;25.9852;28.8278;7;4;2;1;1;1;0;0;134;0;3;1856;1851;126;0;4;1913;1801;86;0;34;1998;1726;562;0;418;1489;1375;1;2;0
47.5541|17.7625;24;54.033;78.9781;82.1051;686;597;540;517;488;482;476;467;466;464;456;456;446;444;440;440;434;434;433;169.689;188;50.3218;53.5507;11;6;3;2;2;2;0;0;579;0;112;1628;1525;551;0;72;1718;1503;527;0;204;1682;1431;805;0;373;1368;1298;1;2;0
47.5541|17.7625;25;60.9774;89.853;87.9737;806;645;545;536;504;475;463;429;423;419;401;367;364;354;332;322;314;305;302;167.517;175;49.1925;49.9899;12;7;2;3;2;2;0;0;958;0;495;1049;1342;995;0;577;1016;1256;1085;0;449;1058;1252;1157;0;639;666;1382;1;2;0
47.5541|17.7625;26;45.5736;82.3418;82.6647;705;448;243;218;215;215;215;215;213;213;213;207;202;195;190;185;176;163;159;179.654;173;16.8876;18.1515;0;0;0;0;0;0;1;0;16;0;229;1114;2485;258;0;146;990;2450;484;0;7;931;2422;266;0;44;539;2995;0;2;1
47.5541|17.7625;27;52.9519;80.3028;82.9873;853;702;586;573;562;555;535;524;473;446;441;421;415;407;346;343;339;326;302;180.39;171;26.8505;28.4456;10;6;3;1;1;1;926;0;407;0;578;2110;749;633;0;630;1970;611;649;0;584;1927;684;667;0;938;1144;1095;1;2;1
47.5541|17.7625;28;69.9857;91.4222;87.9235;1021;995;948;907;887;878;843;836;822;801;776;769;757;750;742;723;672;599;584;153.689;180;49.8872;56.4019;14;9;3;2;2;1;759;0;1006;0;498;2010;330;1117;0;467;2001;259;1105;0;487;1978;274;1730;0;491;1554;69;1;2;1
47.5541|17.7625;29;53.828;83.595;80.3985;1052;1037;1006;1002;973;910;876;838;832;800;764;750;725;712;694;635;616;566;477;166.582;180;27.3819;30.4935;4;3;2;1;1;1;1;0;281;0;662;2696;205;154;0;952;2601;137;87;0;1505;2169;83;0;0;1601;2243;0;0;2;1
47.5541|17.7625;30;87.5666;112.745;105.284;1021;954;914;859;828;825;779;743;723;697;684;652;552;505;481;438;365;350;302;158.802;180;24.7263;32.5707;9;6;4;0;0;0;639;0;949;0;1067;1562;266;976;0;1344;1426;98;969;0;1577;1277;21;1398;0;1738;656;52;1;2;1
47.5541|17.7625;31;90.8842;109.413;110.731;861;780;717;690;682;674;661;657;618;612;597;580;571;563;526;489;476;472;408;169.602;180;36.9913;38.4253;12;7;2;1;1;0;899;0;1696;0;698;1230;220;1819;0;840;1050;135;1831;0;998;879;136;2595;0;701;310;238;1;1;1
47.5541|17.7625;32;51.0851;75.3535;78.988;1035;1000;935;904;839;821;777;745;721;717;691;635;582;561;532;474;397;382;297;179.13;120;28.8376;65.7942;10;8;4;3;2;2;118;0;482;0;209;3036;117;494;0;197;3083;70;469;0;299;3065;11;650;0;474;2720;0;1;2;1
47.5541|17.7625;33;28.1579;51.7685;62.4948;903;830;758;693;676;660;631;623;601;589;531;491;486;458;288;245;141;115;108;191.432;180;29.0279;31.2328;11;8;3;0;0;0;0;0;88;0;58;3638;60;68;0;33;3682;61;73;0;60;3699;12;59;0;0;3785;0;0;2;0
47.5541|17.7625;34;21.0294;42.1779;56.3881;813;681;645;623;597;591;560;557;518;444;348;335;285;258;254;210;198;197;196;197.887;220;28.4461;34.282;4;2;1;0;0;0;19;0;138;0;49;3649;8;53;0;20;3761;10;71;0;20;3753;0;83;0;66;3695;0;0;2;0
47.5541|17.7625;35;22.6623;47.7125;59.8707;793;727;622;598;583;573;549;523;516;506;498;482;438;320;264;211;169;164;160;195.212;220;22.8016;33.6826;8;6;5;0;0;0;474;0;65;0;54;3623;102;20;0;63;3698;63;16;0;63;3673;92;37;0;126;3497;184;0;2;1
47.5541|17.7625;36;28.6569;55.5609;65.2344;865;812;788;757;728;723;660;634;608;581;564;529;507;477;453;391;352;323;208;192.361;220;20.4387;34.3029;2;1;1;0;0;0;484;0;30;0;195;3393;226;0;0;187;3452;205;0;0;330;3388;126;28;0;964;2852;0;0;2;1
47.5541|17.7625;37;41.0942;74.93;76.6145;859;805;769;688;651;634;607;599;562;558;547;539;524;508;468;456;426;372;295;180.956;180;18.2379;18.2728;4;4;3;0;0;0;81;0;73;0;433;2412;926;37;0;504;2448;855;38;0;792;2240;774;790;0;493;2252;309;0;2;1
47.5541|17.7625;38;32.8041;63.3054;69.115;940;905;890;850;841;803;788;750;735;717;647;642;621;562;549;542;456;427;372;186.522;180;18.3847;19.5075;8;6;3;1;1;1;330;0;124;0;196;3348;176;97;0;162;3430;155;17;0;247;3521;59;0;0;845;2999;0;0;2;1
47.5541|17.7625;39;65.9912;80.9485;81.1428;1012;1008;964;948;939;924;896;881;851;840;818;787;775;766;731;724;679;672;610;156.136;180;60.9559;65.4914;18;12;5;2;2;1;382;0;767;0;410;2593;74;908;0;380;2540;16;710;0;414;2718;2;865;0;186;2793;0;1;2;1
47.5541|17.7625;40;18.6067;39.558;62.1348;673;514;477;427;413;374;338;330;234;210;204;192;188;159;156;154;151;146;113;208.759;222;15.6434;20.4356;4;3;2;0;0;0;476;0;12;0;128;3663;41;0;0;122;3677;45;0;0;159;3653;32;0;0;205;3632;7;0;2;1
47.5541|17.7625;41;19.2989;40.1707;60.9644;893;817;713;636;615;554;437;304;209;197;167;100;95;91;83;13;13;13;13;206.801;211;16.7611;17.2792;4;3;1;1;0;0;171;0;87;0;2;3755;0;77;0;4;3762;1;61;0;2;3781;0;66;0;0;3778;0;0;2;1
47.5541|17.7625;42;29.8998;51.5835;63.0999;889;837;753;735;687;660;633;597;574;550;473;467;412;409;377;352;312;307;287;195.323;211;25.2309;29.6068;7;6;4;0;0;0;613;0;81;0;88;3600;75;82;0;54;3696;12;79;0;41;3724;0;105;0;16;3723;0;0;2;1
47.5541|17.7625;43;24.9087;50.975;61.9854;969;903;863;834;783;769;736;721;682;628;514;485;446;395;302;246;227;100;98;194.449;211;20.3595;26.2396;4;3;3;0;0;0;0;0;15;0;49;3766;14;0;0;33;3810;1;0;0;50;3794;0;0;0;0;3844;0;0;2;0
47.5541|17.7625;44;27.584;53.6709;62.4792;908;802;763;740;724;712;696;679;671;659;613;609;549;516;490;425;296;249;216;190.823;195;22.4128;22.7645;8;6;3;0;0;0;0;0;18;0;73;3668;85;0;0;79;3746;19;0;0;90;3754;0;0;0;0;3844;0;0;2;0
47.5541|17.7625;45;30.5661;55.7045;60.8306;856;804;772;756;700;695;682;674;658;643;553;499;494;472;461;422;361;353;344;185.365;204;27.2974;33.0002;6;6;3;0;0;0;0;0;95;0;39;3654;56;51;0;48;3689;56;25;0;102;3697;20;0;0;92;3752;0;0;2;0
47.5541|17.7625;46;36.9953;59.6868;65.6178;935;844;815;812;789;782;768;745;726;703;670;649;627;621;556;426;398;394;293;183.923;180;33.9424;34.2114;7;4;3;0;0;0;0;0;35;0;138;3395;276;4;0;184;3419;237;0;0;393;3269;182;32;0;753;3059;0;0;2;0
47.5541|17.7625;47;32.5049;60.93;67.3065;781;674;585;547;509;487;461;454;416;391;388;370;346;341;336;298;281;260;170;186.127;180;26.4702;27.1702;8;5;2;0;0;0;0;0;57;0;368;2626;793;75;0;457;2593;719;97;0;542;2493;712;715;0;286;2114;729;0;2;0
47.5541|17.7625;48;28.4287;55.5307;62.7739;942;851;764;752;683;668;639;580;571;469;454;406;377;373;360;337;311;238;190;189.155;180;22.2751;24.0835;3;2;2;0;0;0;0;0;7;0;219;3450;168;0;0;276;3436;132;0;0;376;3432;36;75;0;420;3349;0;0;2;0
47.5541|17.7625;49;32.7794;58.0879;65.725;864;821;757;714;680;652;633;630;580;564;525;523;496;475;440;353;348;317;254;188.092;201;26.3849;29.374;10;6;4;0;0;0;246;0;166;0;207;3438;33;177;0;201;3436;30;122;0;209;3512;1;36;0;206;3602;0;0;2;1
47.5541|17.7625;50;24.7149;48.9849;64.0754;1011;934;886;862;826;805;767;706;512;328;320;249;173;119;98;53;45;45;44;200.604;203;13.2917;13.506;2;2;2;0;0;0;0;0;3;0;9;3826;6;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;2;0
47.5541|17.7625;51;25.4253;53.5302;63.0687;1033;994;962;913;855;715;581;513;446;351;254;241;183;113;103;75;75;75;31;193.148;197;12.721;13.2915;2;2;2;0;0;0;0;0;33;0;21;3781;9;0;0;4;3837;3;0;0;0;3844;0;0;0;0;3844;0;0;2;0
47.5541|17.7625;52;21.91;47.9568;58.7921;935;904;840;815;802;781;707;681;575;544;450;428;354;269;183;180;116;109;51;193.903;210;18.9426;24.8597;4;2;2;0;0;0;253;0;17;0;42;3779;6;0;0;36;3808;0;0;0;6;3838;0;0;0;0;3844;0;0;2;1
47.5541|17.7625;53;22.2118;44.6441;60.5057;883;819;774;753;706;687;650;642;611;524;389;344;263;237;236;147;60;47;43;201.743;210;16.7498;18.6747;5;2;1;0;0;0;470;0;12;0;0;3798;34;0;0;0;3844;0;0;0;0;3844;0;0;0;0;3844;0;0;2;1
47.5541|17.7625;54;30.5333;51.3431;60.2464;929;887;841;838;823;804;764;713;665;630;530;520;506;497;457;411;362;244;170;190.653;203;26.653;29.2957;4;3;2;0;0;0;0;0;50;0;86;3685;23;18;0;65;3761;0;0;0;32;3812;0;0;0;0;3844;0;0;2;0
47.5541|17.7625;55;36.2929;62.373;63.7201;1024;1009;983;964;933;910;880;867;845;806;685;655;619;614;550;511;445;379;313;177.44;180;23.8623;23.9992;12;7;3;0;0;0;0;0;58;0;167;3511;108;0;0;140;3610;94;0;0;228;3589;27;0;0;0;3844;0;0;2;0
47.5541|17.7625;56;35.0596;59.9823;63.0554;940;880;864;859;826;811;777;762;743;721;694;673;630;545;501;457;379;339;279;178.15;180;30.7796;30.8351;12;8;3;1;1;1;0;0;177;0;21;3521;125;18;0;22;3745;59;0;0;26;3818;0;0;0;31;3813;0;0;2;0
47.5541|17.7625;57;29.4149;55.4061;63.1139;906;780;744;718;709;697;682;675;651;648;619;549;526;488;458;414;248;245;182;188.259;196;25.9948;27.1231;2;2;2;0;0;0;0;0;38;0;43;3691;72;0;0;32;3775;37;0;0;49;3781;14;0;0;0;3844;0;0;2;0
47.5541|17.7625;58;26.377;50.788;61.3772;838;739;657;631;613;587;548;543;503;440;431;423;418;411;359;272;256;181;140;193.623;218;24.5245;34.581;6;5;3;0;0;0;0;0;29;0;125;3600;90;0;0;136;3665;43;0;0;156;3666;22;20;0;245;3579;0;0;2;0
47.5541|17.7625;59;25.7529;52.4342;63.1553;823;745;682;667;630;612;586;583;545;544;509;433;427;403;348;296;173;136;134;193.841;198;19.8995;20.3295;4;4;2;0;0;0;0;0;17;0;37;3706;84;0;0;3;3840;1;0;0;0;3844;0;0;0;0;3844;0;0;2;0
47.5541|17.7625;60;26.5913;47.4399;62.3868;993;939;858;787;767;731;607;590;564;503;399;385;353;317;255;147;133;69;55;199.845;210;20.5007;22.795;8;5;2;0;0;0;0;0;2;0;21;3812;9;0;0;2;3842;0;0;0;0;3844;0;0;0;0;3844;0;0;2;0
47.5541|17.7625;61;34.1472;55.1204;67.9227;843;778;761;737;705;669;646;618;594;568;523;498;451;383;374;361;289;280;242;190.598;222;32.2714;44.7632;11;6;3;0;0;0;244;0;179;0;187;3307;171;161;0;145;3343;195;169;0;133;3336;206;149;0;405;3140;150;1;2;1
47.5541|17.7625;62;40.9696;57.0843;63.6863;842;763;646;614;592;571;547;541;526;522;489;472;414;412;393;390;354;347;330;178.668;213;51.1465;59.8851;15;10;6;2;2;2;0;0;416;0;142;3278;8;293;0;120;3404;27;289;0;115;3427;13;268;0;152;3424;0;1;2;0
47.5541|17.7625;63;35.2115;57.8457;64.482;943;905;858;834;789;774;745;729;650;628;607;605;587;579;541;391;387;304;231;186.422;198;29.7221;31.8639;10;7;3;1;1;1;504;0;107;0;131;3581;25;131;0;118;3594;1;123;0;114;3607;0;0;0;189;3655;0;0;2;1
47.5541|17.7625;64;31.3046;53.1197;60.8012;991;918;854;835;795;779;739;695;641;619;575;476;416;379;306;254;215;204;186;189.062;196;29.4442;30.1646;7;6;4;0;0;0;164;0;9;0;98;3708;29;0;0;80;3756;8;0;0;67;3777;0;0;0;24;3820;0;0;2;1
47.5541|17.7625;65;43.532;63.9878;63.5494;936;887;861;852;826;817;784;755;744;736;669;666;586;584;526;465;446;425;368;164.347;180;43.5546;46.2828;8;6;4;0;0;0;0;0;64;0;226;3501;53;37;0;163;3639;5;0;0;189;3655;0;0;0;0;3844;0;0;2;0
47.5541|17.7625;66;38.0333;63.5078;66.6605;991;958;893;859;807;780;757;724;678;666;629;573;495;487;469;382;379;332;263;178.582;197;32.1789;37.078;2;2;1;0;0;0;0;0;72;0;205;3495;72;69;0;131;3639;5;37;0;182;3625;0;0;0;78;3766;0;0;2;0
47.5541|17.7625;67;40.0044;62.264;65.7523;1034;983;943;901;862;825;777;768;747;727;666;643;627;617;530;417;343;291;275;177.809;180;34.8375;34.9064;4;3;2;0;0;0;0;0;20;0;82;3672;70;0;0;63;3767;14;0;0;115;3727;2;0;0;6;3838;0;0;2;0
47.5541|17.7625;68;37.095;64.3931;66.0442;988;940;856;834;810;803;777;738;706;649;608;569;554;507;315;224;195;187;163;178.438;180;24.5804;24.63;6;4;2;0;0;0;0;0;57;0;66;3584;137;32;0;59;3704;49;0;0;74;3758;12;0;0;80;3764;0;0;2;0
47.5541|17.7625;69;29.218;58.4625;65.1524;985;932;884;856;844;825;788;738;718;609;571;543;426;375;275;229;168;114;60;189.088;180;14.753;17.3279;4;2;2;0;0;0;0;0;3;0;12;3754;75;0;0;0;3811;33;0;0;4;3840;0;0;0;0;3844;0;0;2;0
47.5541|17.7625;70;26.756;49.0127;61.8119;934;899;867;824;753;739;717;671;558;555;520;489;402;363;257;130;109;88;58;197.652;203;17.2157;18.0274;6;5;3;0;0;0;140;0;21;0;34;3776;13;0;0;17;3824;3;0;0;6;3838;0;0;0;0;3844;0;0;2;1
47.5541|17.7625;71;84.7828;104.091;107.62;902;839;817;785;764;753;726;686;672;657;639;614;589;566;553;537;504;487;477;173.642;180;38.9576;39.4732;21;11;4;5;4;3;577;0;1194;0;731;1824;95;1138;0;919;1667;120;1198;0;836;1779;31;1228;0;1619;995;2;2;1;1
47.5541|17.7625;72;130.238;120.598;111.97;807;741;700;657;642;633;623;614;602;592;587;567;564;564;556;537;527;521;520;85.436;23;77.5915;81.1369;35;12;4;9;5;3;0;0;2433;0;271;744;396;2471;0;405;705;263;2531;0;471;723;119;3333;0;404;107;0;2;0;1
47.5541|17.7625;73;85.3249;91.1246;90.4165;969;940;903;860;835;820;805;797;760;754;713;694;635;628;604;569;472;461;442;140.423;180;82.3795;94.0699;14;9;5;2;2;1;0;0;1152;0;661;1958;73;1313;0;547;1933;51;1447;0;526;1859;12;1359;0;1351;1134;0;2;1;1
47.5541|17.7625;74;47.4376;72.3642;75.076;995;961;934;905;860;846;815;797;782;758;724;671;557;538;479;440;310;283;194;180.162;180;31.6181;31.619;4;2;2;0;0;0;602;0;96;0;559;2970;219;133;0;593;2939;179;120;0;913;2760;51;17;0;1606;2221;0;1;2;1
47.5541|17.7625;75;46.8988;67.064;62.5208;978;923;882;850;834;794;770;766;719;656;635;629;595;525;493;492;412;400;353;159.11;180;45.9068;50.4611;13;9;4;0;0;0;0;0;241;0;176;3395;32;309;0;115;3390;30;253;0;112;3479;0;12;0;275;3557;0;0;2;0
47.5541|17.7625;76;37.6379;53.8585;59.2947;952;905;879;833;811;782;736;711;676;667;583;524;468;450;417;412;393;393;275;175.764;180;60.0901;60.2396;7;6;4;0;0;0;0;0;43;0;179;3607;15;0;0;129;3714;1;0;0;70;3774;0;0;0;1;3843;0;0;2;0
47.5541|17.7625;77;29.9888;55.2443;62.9428;931;908;844;817;801;750;702;668;652;631;539;464;404;335;306;294;285;265;108;187.242;180;29.0883;30.0444;14;7;4;1;1;1;0;0;96;0;20;3625;103;63;0;25;3744;12;54;0;53;3737;0;0;0;172;3672;0;0;2;0
47.5541|17.7625;78;36.4644;60.1262;66.6589;863;813;742;711;659;635;568;541;537;533;514;469;439;435;410;317;290;275;262;184.142;220;35.7499;50.3157;7;4;2;0;0;0;0;0;119;0;339;3308;78;100;0;378;3313;53;119;0;549;3176;0;0;0;511;3333;0;0;2;0
47.5541|17.7625;79;24.8998;50.6644;63.8793;976;942;884;859;825;782;750;742;715;698;660;639;582;471;353;319;249;235;142;198.617;206;16.6579;18.1831;2;2;2;0;0;0;0;0;3;0;15;3731;95;0;0;17;3782;45;0;0;55;3789;0;0;0;0;3844;0;0;2;0
47.5541|17.7625;80;28.2581;56.1701;64.756;977;948;885;847;794;780;755;729;690;672;626;609;479;393;276;214;211;207;173;191.331;180;14.5244;18.4223;2;1;1;0;0;0;268;0;119;0;25;3676;24;0;0;18;3826;0;0;0;10;3834;0;0;0;0;3844;0;0;2;1
47.5541|17.7625;81;95.3645;113.209;113.203;882;805;779;757;723;715;690;657;623;604;569;529;504;498;485;482;456;451;385;163.32;180;46.7831;49.7986;18;8;4;0;0;0;631;0;1492;0;778;1307;267;1435;0;952;1270;187;1275;0;1018;1430;121;1409;0;1447;988;0;2;1;1
47.5541|17.7625;82;117.668;121.289;118.122;915;835;804;738;714;686;672;658;629;617;606;603;601;595;581;575;572;564;560;126.979;27;83.3153;115.322;24;13;6;3;2;2;625;0;1979;0;351;1209;305;1983;0;517;1115;229;2111;0;595;1028;110;2792;0;916;127;9;2;1;1
47.5541|17.7625;83;109.568;108.17;104.724;910;872;820;769;745;707;697;689;676;654;618;609;599;589;549;520;503;502;492;113.96;24;86.9888;107.101;22;12;6;7;5;3;141;0;1973;0;207;1260;404;1972;0;327;1257;288;2025;0;439;1217;163;2702;0;653;476;13;2;1;1
47.5541|17.7625;84;72.4378;92.3332;97.2565;1020;975;935;886;827;779;739;726;653;621;545;530;511;500;439;425;319;314;293;185.612;208;41.4641;45.6083;7;5;3;1;1;1;920;0;335;0;1364;1864;281;415;0;1612;1706;111;429;0;1640;1737;38;176;0;2116;1552;0;1;1;1
47.5541|17.7625;85;30.1324;54.8036;63.3002;941;887;839;822;806;790;779;748;733;716;658;653;634;528;437;370;342;302;247;188.102;205;29.7254;34.1476;8;5;3;0;0;0;0;0;36;0;46;3701;61;9;0;30;3791;14;4;0;20;3820;0;0;0;26;3818;0;0;2;0
47.5541|17.7625;86;33.359;52.405;58.7531;884;810;789;752;697;666;627;616;606;605;577;566;530;441;396;384;376;367;278;187.666;198;45.6736;46.4515;9;4;2;0;0;0;0;0;46;0;122;3660;16;15;0;114;3709;6;1;0;151;3692;0;0;0;3;3841;0;0;2;0
