Image_name;Cell_id;RgbMean_r;RgbMean_g;RgbMean_b;Canny_thresh_10;Canny_thresh_15;Canny_thresh_20;Canny_thresh_25;Canny_thresh_30;Canny_thresh_35;Canny_thresh_40;Canny_thresh_45;Canny_thresh_50;Canny_thresh_55;Canny_thresh_60;Canny_thresh_65;Canny_thresh_70;Canny_thresh_75;Canny_thresh_80;Canny_thresh_85;Canny_thresh_90;Canny_thresh_95;Canny_thresh_100;Mean;Modus;Mean_dev;Modus_dev;Harris_Q0.02_D5;Harris_Q0.02_D10;Harris_Q0.02_D20;Harris_Q0.16_D5;Harris_Q0.16_D10;Harris_Q0.16_D20;Road;Main_road;Laws_W7_b;Laws_W7_o;Laws_W7_r;Laws_W7_v_r;Laws_W7_v_u;Laws_W11_b;Laws_W11_o;Laws_W11_r;Laws_W11_v_r;Laws_W11_v_u;Laws_W15_b;Laws_W15_o;Laws_W15_r;Laws_W15_v_r;Laws_W15_v_u;Laws_W31_b;Laws_W31_o;Laws_W31_r;Laws_W31_v_r;Laws_W31_v_u;b;v;r
47.525419|19.186151;17;96.5382;96.2118;90.9334;970;909;803;789;724;640;490;452;358;302;233;211;179;142;86;84;83;72;65;78.9521;30;59.1276;74.0168;15;9;3;3;3;2;186;0;1712;0;895;617;620;2023;0;556;780;485;2190;0;519;799;336;2085;0;458;1293;8;1;2;1
47.525419|19.186151;18;83.0203;86.4982;81.3249;996;921;819;753;612;540;423;345;322;282;197;189;116;93;17;17;17;17;0;96.5484;60;60.0158;69.9688;6;4;2;2;1;1;441;0;1736;0;606;919;583;1815;0;523;1011;495;1948;0;507;1050;339;1230;0;818;1796;0;1;2;1
47.525419|19.186151;19;86.0026;92.8767;87.4027;903;787;680;619;512;454;367;345;267;201;94;90;74;43;43;43;42;42;41;111.297;169;62.0963;84.7727;0;0;0;0;0;0;661;0;626;0;1048;967;1203;962;0;748;1112;1022;671;0;1111;1312;750;639;0;1318;1480;407;0;2;1
47.525419|19.186151;20;94.2042;90.6582;86.6355;917;886;834;828;801;790;776;756;708;662;630;610;535;534;526;493;483;427;350;84.7443;60;68.11;70.9882;19;9;4;6;3;2;991;0;2682;0;582;537;43;2839;0;545;442;18;2653;0;837;351;3;2633;0;1089;122;0;1;1;1
47.525419|19.186151;21;79.6938;71.8171;68.076;1032;1021;998;940;930;887;873;830;807;788;762;691;644;624;591;517;384;347;291;87.4836;60;75.6738;75.8715;21;8;4;7;4;2;206;0;3078;0;113;622;31;3405;0;66;372;1;3106;0;81;657;0;3156;0;498;190;0;2;1;1
47.525419|19.186151;22;105.152;98.0546;92.8928;1000;975;936;912;882;852;795;768;724;686;571;530;517;490;406;361;293;243;239;56.3314;60;50.1819;50.7984;12;9;4;4;4;3;417;0;2302;0;1160;312;70;2820;0;820;186;18;2926;0;721;197;0;2312;0;1504;28;0;2;1;1
47.525419|19.186151;23;114.458;108.783;103.732;948;919;881;830;781;672;615;524;475;384;295;278;265;236;193;182;97;73;64;43.3918;30;34.5404;35.8853;7;4;2;1;0;0;140;0;1830;0;1832;13;169;2323;0;1348;0;173;2058;0;1617;0;169;2286;0;1558;0;0;2;1;1
47.525419|19.186151;24;123.304;114.992;109.439;922;879;817;735;718;681;666;615;549;495;452;437;424;380;257;240;201;156;150;33.2958;30;23.7936;23.7364;13;7;3;1;1;0;414;0;1711;0;1994;13;126;2187;0;1529;2;126;2425;0;1306;0;113;2897;0;947;0;0;2;1;1
47.525419|19.186151;25;123.509;110.497;104.987;903;860;810;797;732;669;643;623;594;570;542;527;491;477;464;379;325;223;202;40.1069;30;37.1688;35.8723;17;10;4;7;4;2;453;0;1997;0;1763;25;59;2374;0;1429;0;41;2332;0;1498;0;14;2305;0;1539;0;0;2;1;1
47.525419|19.186151;26;110.156;103.869;98.0757;986;957;850;767;661;614;500;438;316;286;251;197;168;84;78;78;76;73;64;43.7869;30;33.4206;35.9743;5;4;4;1;1;1;0;0;1842;0;1913;0;89;1976;0;1833;0;35;1538;0;2274;0;32;1680;0;2164;0;0;2;1;0
47.525419|19.186151;27;107.728;99.2828;92.6764;984;928;792;757;665;610;512;453;416;386;339;333;326;305;227;193;78;78;55;56.0583;14;51.9546;65.3553;11;8;2;0;0;0;68;0;1719;0;1412;394;319;2128;0;1020;399;297;1874;0;1309;391;270;2220;0;1014;610;0;2;1;0
47.525419|19.186151;28;106.997;101.511;96.6017;977;929;878;825;775;728;652;578;518;463;376;364;338;309;200;181;111;110;86;49.3408;30;46.0926;48.4692;10;6;4;1;1;1;582;0;2057;0;1532;163;92;2419;0;1232;107;86;2256;0;1455;51;82;2603;0;1235;6;0;1;1;1
47.525419|19.186151;29;90.3158;89.3879;83.2666;1004;911;811;708;636;571;392;343;327;221;192;147;139;127;123;113;70;69;49;71.8452;60;47.1191;48.2832;0;0;0;0;0;0;180;0;1799;0;875;84;1086;1784;0;700;66;1294;1101;0;1447;82;1214;1970;0;1197;539;138;1;1;1
47.525419|19.186151;30;78.5393;74.8855;71.6033;1032;1007;969;910;884;853;802;769;754;707;669;629;586;525;455;441;427;410;379;91.5549;60;75.3762;78.1592;19;10;5;6;4;2;0;0;2772;0;168;853;51;3196;0;70;574;4;3135;0;58;651;0;3084;0;760;0;0;2;1;0
47.525419|19.186151;31;83.0567;77.8408;74.5994;983;959;900;875;863;848;790;737;711;690;639;596;555;553;514;456;446;445;415;99.3015;60;76.0818;81.1685;21;12;5;7;6;4;561;0;2967;0;456;421;0;3233;0;380;231;0;3212;0;323;309;0;2472;0;1330;42;0;1;1;1
47.525419|19.186151;32;79.186;72.1098;68.9925;1035;1017;999;978;904;810;771;726;701;658;508;475;445;406;358;280;266;260;227;96.7864;180;81.7095;120.829;5;2;2;0;0;0;0;0;2102;0;439;1129;174;2506;0;241;962;135;2059;0;390;1305;90;1897;0;796;1151;0;1;1;0
47.525419|19.186151;33;109.829;104.562;100.202;986;937;857;807;755;690;661;646;615;582;481;385;327;155;118;108;95;93;75;41.5221;30;30.8702;32.2222;8;5;3;3;2;2;832;0;1786;0;1895;0;163;2369;0;1437;0;38;2103;0;1737;0;4;1974;0;1870;0;0;1;1;1
47.525419|19.186151;34;108.88;103.525;99.0874;935;808;738;677;639;554;468;395;355;303;291;250;224;123;98;97;92;90;89;44.6589;30;38.734;40.5445;8;4;3;2;1;1;158;0;1615;0;1764;95;370;1995;0;1355;120;374;2037;0;1288;149;370;2078;0;1402;364;0;2;1;1
47.525419|19.186151;35;109.769;102.792;98.218;986;928;806;761;677;616;526;458;374;341;265;245;226;208;148;127;126;117;73;44.4277;60;44.1416;47.2737;4;4;3;1;1;1;0;0;1612;0;2026;46;160;1784;0;1844;60;156;1436;0;2180;71;157;2639;0;1099;106;0;2;1;0
47.525419|19.186151;36;117.203;108.741;104.411;1017;985;877;834;769;742;614;516;445;336;267;219;189;170;142;104;101;98;86;32.0312;60;26.4092;40.5904;14;9;2;1;1;1;322;0;1809;0;1915;5;115;2527;0;1170;0;147;2474;0;1231;0;139;3211;0;633;0;0;2;1;1
47.525419|19.186151;37;126.92;117.022;111.618;965;933;864;822;786;752;690;625;587;576;442;378;289;286;243;192;102;102;62;34.5497;30;26.4152;25.9643;17;9;4;4;3;3;505;0;2214;0;1508;2;120;2578;0;1164;0;102;2731;0;1024;0;89;2725;0;1119;0;0;2;1;1
47.525419|19.186151;38;98.59;97.3127;90.7752;907;845;787;744;676;615;500;493;417;383;309;305;271;251;189;121;120;108;101;75.9373;60;52.2793;54.4911;4;3;2;1;0;0;0;0;1499;0;1300;484;561;1541;0;1196;508;599;1175;0;1500;610;559;1642;0;1327;875;0;2;1;0
47.525419|19.186151;39;120.581;108.245;99.4581;924;888;808;746;701;646;616;577;541;487;377;321;264;252;227;216;210;189;155;46.0304;23;36.8913;42.5871;16;11;5;2;2;2;43;0;2121;0;1588;1;134;2239;0;1365;0;240;2315;0;1282;0;247;2468;0;1202;164;10;2;1;1
47.525419|19.186151;40;69.9178;71.7419;70.8985;979;956;921;872;832;812;774;737;706;646;559;539;529;489;440;383;348;302;250;137.434;180;72.8167;84.6293;16;9;5;2;2;2;288;0;2988;0;284;524;48;3323;0;205;290;26;3339;0;238;252;15;3122;0;722;0;0;1;1;1
47.525419|19.186151;41;83.589;77.5125;74.1145;996;961;922;903;881;870;847;818;768;761;735;692;671;630;611;588;574;513;445;99.1465;60;81.5521;83.6837;28;13;6;6;4;3;175;0;2969;0;304;536;35;3259;0;171;400;14;3304;0;124;416;0;2940;0;879;25;0;2;1;1
47.525419|19.186151;42;76.4024;76.16;72.4269;929;871;835;793;785;751;707;683;641;525;483;475;452;448;385;357;213;174;150;97.1171;180;65.9423;106.901;7;6;3;2;2;2;387;0;2346;0;303;859;336;2363;0;299;760;422;2290;0;467;815;272;1198;0;1285;1361;0;1;1;1
47.525419|19.186151;43;104.803;96.7206;91.6353;1021;948;888;847;739;709;573;513;402;358;332;249;205;198;181;106;76;75;62;51.8101;120;47.3149;87.3237;7;6;3;5;4;3;146;0;2019;0;1178;237;410;2029;0;1092;163;560;1870;0;1278;104;592;2157;0;717;909;61;2;1;1
47.525419|19.186151;44;111.958;102.662;97.3611;1029;993;935;868;792;753;663;585;510;498;468;414;286;278;222;195;127;125;85;45.8195;30;47.2316;49.3929;9;7;4;4;3;2;543;0;1728;0;1607;334;175;2329;0;1042;353;120;2403;0;1033;361;47;2772;0;590;482;0;2;1;1
47.525419|19.186151;45;106.37;100.085;95.0403;1005;970;845;821;731;628;576;473;431;419;368;358;243;184;96;81;59;52;33;47.6337;60;42.7193;44.6296;8;5;4;2;2;2;550;0;1566;0;1867;143;268;2065;0;1410;101;268;1619;0;1911;71;243;2489;0;1203;152;0;2;1;1
47.525419|19.186151;46;130.263;118.937;113.437;993;967;924;872;833;816;767;731;673;635;570;557;524;451;430;370;274;252;242;31.0786;30;26.2689;26.1639;12;8;4;1;1;1;650;0;1646;0;2053;39;106;2214;0;1503;35;92;2422;0;1318;33;71;2148;0;1696;0;0;2;1;1
47.525419|19.186151;47;112.615;106.876;100.61;959;896;821;777;705;658;586;486;443;401;347;336;266;261;257;249;207;187;158;61.0411;60;48.4942;48.4471;17;12;5;5;5;4;0;0;2173;0;1179;226;266;2448;0;864;168;364;2461;0;957;134;292;2755;0;946;143;0;2;1;0
47.525419|19.186151;48;128.349;116.624;108.475;978;937;876;817;729;687;631;592;398;363;344;308;292;251;251;217;214;202;192;39.1865;30;25.8132;26.4914;10;8;5;3;3;2;353;0;1848;0;1957;0;39;2549;0;1249;0;46;2822;0;950;0;72;2606;0;1238;0;0;2;1;1
47.525419|19.186151;49;120.569;110.412;103.27;942;876;803;761;715;664;606;579;491;445;383;340;293;216;158;95;91;81;77;44.1238;60;38.1176;41.6888;8;7;3;2;2;1;520;0;1683;0;1668;83;410;1929;0;1318;72;525;1959;0;1341;49;495;2025;0;1577;111;131;2;1;1
47.525419|19.186151;50;70.6579;71.0232;70.5466;843;808;716;642;605;603;548;540;507;491;468;441;432;421;416;382;379;342;333;150.188;180;71.8984;78.6771;14;8;3;2;2;1;679;0;2874;0;481;476;13;2889;0;578;359;18;2606;0;591;645;2;2434;0;1170;240;0;1;1;1
47.525419|19.186151;51;67.0591;68.7255;68.097;1019;997;961;934;895;879;858;814;768;733;667;628;611;557;510;424;354;333;298;128.437;180;77.7194;94.1345;18;9;6;2;2;2;5;0;2725;0;81;1007;31;3152;0;67;625;0;3109;0;28;707;0;3652;0;7;185;0;2;1;0
47.525419|19.186151;52;64.6121;67.1782;66.4836;960;914;883;849;800;749;679;653;611;569;525;501;466;417;321;297;291;243;208;125.364;180;74.5864;93.1331;7;5;3;1;1;0;442;0;2687;0;356;592;209;2926;0;278;431;209;2489;0;390;768;197;2048;0;541;1255;0;1;1;1
47.525419|19.186151;53;99.2105;95.9979;89.993;970;922;847;752;653;611;512;467;405;330;216;178;172;91;72;71;68;68;0;66.4779;120;45.7461;71.4736;8;6;3;3;3;2;522;0;2348;0;1053;43;400;2254;0;1151;19;420;1412;0;1992;0;440;1672;0;2022;150;0;1;2;1
47.525419|19.186151;54;111.666;102.816;97.4862;1013;936;885;853;813;761;708;641;615;586;482;446;300;279;241;237;220;216;194;44.9472;120;41.2807;88.8872;9;7;3;3;3;2;785;0;2157;0;1642;0;45;2489;0;1311;0;44;2320;0;1460;0;64;2610;0;1234;0;0;1;1;1
47.525419|19.186151;55;112.571;106.581;101.768;1026;960;872;819;750;731;673;601;498;470;396;251;105;104;82;81;81;81;75;37.7425;30;30.0421;30.6477;12;7;3;0;0;0;180;0;1772;0;2007;0;65;2188;0;1626;0;30;1926;0;1918;0;0;1784;0;2060;0;0;2;1;1
47.525419|19.186151;56;113.674;109.506;105.1;969;901;831;782;727;697;627;580;513;486;385;337;330;283;233;232;173;172;167;51.0999;60;42.2562;43.7589;13;11;4;3;3;3;354;0;1720;0;1832;122;170;2252;0;1356;94;142;2173;0;1499;57;115;2264;0;1580;0;0;1;1;1
47.525419|19.186151;57;123.144;116.088;110.033;991;939;884;828;757;683;647;629;511;485;436;407;354;313;276;259;205;143;129;36.8304;30;23.3281;23.6405;11;5;4;0;0;0;676;0;1954;0;1862;0;28;2175;0;1653;0;16;2205;0;1639;0;0;2121;0;1723;0;0;1;1;1
47.525419|19.186151;58;98.5341;93.4282;87.1896;1010;928;865;790;667;605;468;421;384;343;335;319;258;241;233;226;73;51;50;76.6306;180;65.5985;123.276;4;4;2;0;0;0;209;0;1294;0;1496;891;163;1602;0;1207;867;168;1556;0;1366;825;97;1699;0;1167;978;0;1;1;1
47.525419|19.186151;59;51.2125;65.5211;63.1025;952;839;631;378;163;109;77;39;26;26;24;22;0;0;0;0;0;0;0;165.228;180;25.8356;29.7613;0;0;0;0;0;0;0;0;254;0;17;3361;212;275;0;14;3335;220;246;0;47;3352;199;275;0;89;3404;76;0;2;0
47.525419|19.186151;60;73.9537;76.9553;76.4714;918;873;834;777;740;722;690;667;632;601;538;516;464;386;341;298;266;240;235;142.999;192;74.8788;88.5093;11;7;5;2;2;1;49;0;2602;0;387;692;163;2678;0;408;625;133;2385;0;686;760;13;2676;0;793;375;0;2;1;0
47.525419|19.186151;61;82.3239;82.1418;79.8757;962;892;842;803;760;748;713;681;633;628;587;518;504;501;394;287;285;258;187;110.982;180;72.508;101.208;13;8;4;2;1;1;779;0;2528;0;899;378;39;2662;0;917;257;8;2189;0;1387;268;0;2654;0;1190;0;0;1;1;1
47.525419|19.186151;62;79.3835;78.0749;75.5062;975;929;875;757;682;680;627;585;561;533;420;347;297;287;258;146;137;91;52;100.507;180;72.6126;109.757;8;6;2;0;0;0;556;0;1743;0;525;1143;433;1938;0;424;1108;374;2042;0;373;1236;193;1685;0;840;1315;4;1;1;1
47.525419|19.186151;63;85.4641;84.5507;81.9501;910;824;697;645;621;552;464;384;343;300;229;178;173;142;118;116;114;110;84;89.8476;180;69.7565;115.969;6;2;1;3;2;1;686;0;1596;0;765;1180;303;1709;0;641;1191;303;1314;0;1043;1209;278;1270;0;852;1700;22;1;2;1
47.525419|19.186151;64;108.626;103.388;97.9693;990;930;859;798;743;640;544;522;439;363;303;287;271;225;206;192;170;166;147;60.1501;120;48.7095;78.1468;14;7;4;7;5;3;0;0;1938;0;1435;205;266;2440;0;913;175;316;2366;0;1047;149;282;2586;0;1258;0;0;1;1;0
47.525419|19.186151;65;123.33;115.537;111.263;944;919;882;827;752;731;660;630;544;542;517;458;444;439;432;384;348;342;283;31.4612;30;22.9122;22.725;14;10;5;4;3;3;573;0;1984;0;1832;0;28;2336;0;1487;0;21;2486;0;1358;0;0;2390;0;1454;0;0;2;1;1
47.525419|19.186151;66;103.309;98.0552;93.3382;959;902;778;722;663;617;457;382;319;272;217;156;134;133;73;69;58;57;40;48.1387;60;36.8201;39.3391;12;7;3;4;3;2;0;0;2125;0;1170;33;516;2397;0;917;6;524;1798;0;1492;0;554;1960;0;1717;167;0;1;1;0
47.525419|19.186151;67;128.822;117.618;110.937;1007;948;881;864;837;791;746;725;609;547;481;470;418;386;333;231;171;171;168;31.3046;30;19.4594;19.3205;7;6;4;0;0;0;563;0;1465;0;2376;3;0;2005;0;1839;0;0;2489;0;1355;0;0;1897;0;1947;0;0;1;1;1
47.525419|19.186151;68;91.9698;91.9558;87.4607;956;872;821;723;657;579;522;491;433;419;345;322;278;264;222;204;177;165;160;92.2531;180;70.1369;113.084;11;8;4;2;2;1;0;0;1454;0;992;1234;164;1797;0;674;1217;156;1887;0;591;1221;145;1597;0;631;1572;44;1;2;0
47.525419|19.186151;69;67.871;79.1946;75.9092;916;822;540;373;235;200;171;159;148;130;121;121;113;110;99;99;69;68;67;147.517;180;51.3298;60.7467;0;0;0;0;0;0;144;0;371;0;346;2924;203;465;0;281;2938;160;411;0;345;2961;127;374;0;562;2772;136;0;2;1
47.525419|19.186151;70;82.7586;83.1413;81.0346;998;956;870;835;782;745;627;578;549;501;366;285;198;174;133;124;118;96;83;99.1902;60;73.6764;81.7763;5;4;2;3;2;2;611;0;2241;0;671;505;427;2352;0;592;633;267;2129;0;900;631;184;1832;0;1149;863;0;1;1;1
47.525419|19.186151;71;84.749;83.6743;81.0356;922;861;824;785;757;712;696;679;667;652;576;566;518;513;473;458;448;438;389;107.36;60;74.7671;85.3612;12;8;3;1;1;1;716;0;2814;0;670;322;38;2821;0;714;299;10;2431;0;930;475;8;2241;0;1522;81;0;1;1;1
47.525419|19.186151;72;86.9454;79.7885;76.6454;961;936;868;819;761;704;677;644;633;597;558;547;506;460;436;430;423;383;363;106.995;180;78.2626;118.985;22;8;5;8;6;4;302;0;2766;0;288;720;70;2978;0;248;555;63;3035;0;240;569;0;2450;0;1175;219;0;2;1;1
47.525419|19.186151;73;96.9573;93.1855;88.8671;925;890;807;709;659;565;485;443;397;353;266;233;123;116;112;82;48;39;16;66.8358;180;55.934;129.047;8;6;4;2;1;1;152;0;1451;0;1250;710;433;1504;0;1168;754;418;1302;0;1325;814;403;1339;0;1148;1357;0;1;1;0
47.525419|19.186151;74;108.377;99.4071;94.9425;951;907;870;832;778;733;588;538;508;406;296;253;209;160;134;109;79;76;55;41.4168;30;32.8432;31.6814;8;5;3;1;1;1;419;0;2004;0;1580;24;236;2072;0;1575;1;196;1484;0;2193;0;167;2483;0;1361;0;0;1;1;1
47.525419|19.186151;75;98.1988;93.1493;88.9672;1024;949;886;831;728;687;544;453;348;328;321;306;207;148;124;100;76;72;5;58.423;60;50.5836;50.7714;7;7;4;0;0;0;88;0;1662;0;1375;336;471;1792;0;1230;314;508;1231;0;1784;254;575;1394;0;2011;439;0;1;1;0
47.525419|19.186151;76;114.143;107.048;103.334;988;942;862;807;746;644;519;472;439;425;363;228;81;80;78;26;18;17;17;44.5968;30;36.6063;34.1293;7;5;2;1;1;1;484;0;1869;0;1879;0;96;2012;0;1798;0;34;1569;0;2256;0;19;1959;0;1885;0;0;2;1;1
47.525419|19.186151;77;111.522;105.325;101.208;940;878;782;752;699;691;612;575;485;393;370;359;321;295;292;288;214;201;184;55.6025;60;39.7686;42.3421;16;10;4;1;1;1;84;0;2041;0;1728;5;70;2544;0;1276;0;24;2157;0;1660;0;27;2200;0;1644;0;0;1;1;1
47.525419|19.186151;78;116.011;109.046;102.744;876;825;724;687;645;585;532;504;469;404;378;296;264;234;224;125;96;77;68;44.2919;30;27.2411;27.4518;0;0;0;0;0;0;855;0;1596;0;1942;0;306;1671;0;1779;0;394;1089;0;2376;0;379;884;0;2842;0;118;1;1;1
47.525419|19.186151;79;129.153;119.182;113.312;935;837;746;614;498;450;425;360;302;229;204;188;117;113;85;84;39;37;19;40.148;20;34.7373;29.5418;0;0;0;0;0;0;703;0;1968;0;1788;54;34;2006;0;1748;40;50;1246;0;2516;31;51;283;0;3559;0;2;1;1;1
47.525419|19.186151;80;82.4896;75.6795;72.1402;963;939;893;855;817;792;769;745;730;726;701;694;675;667;624;548;467;447;397;95.5265;60;76.8394;80.6951;23;12;5;10;7;4;651;0;3059;0;356;396;33;3153;0;306;353;32;2783;0;471;561;29;3185;0;493;166;0;2;1;1
47.525419|19.186151;81;76.1446;68.4142;64.3403;1032;1014;885;866;838;825;802;777;757;742;722;705;654;624;571;538;473;443;351;99.2992;60;76.8447;80.0329;28;13;5;3;2;1;0;0;3162;0;138;505;39;3470;0;58;302;14;3227;0;23;594;0;3600;0;126;118;0;2;1;0
47.525419|19.186151;82;98.5138;93.8033;91.4672;933;862;832;768;741;733;695;681;650;634;623;595;561;548;538;520;432;431;406;100.773;0;82.6184;97.087;17;13;5;2;2;1;674;0;2373;0;1147;312;12;2808;0;836;190;10;3011;0;723;110;0;2373;0;1468;3;0;2;1;1
47.525419|19.186151;83;99.0913;94.9912;90.6007;983;910;818;695;619;539;406;353;299;265;244;208;178;163;152;86;73;69;20;74.9794;60;58.6622;57.8668;8;6;3;0;0;0;6;0;1857;0;1332;122;533;1838;0;1375;92;539;1481;0;1799;98;466;2327;0;1326;191;0;1;1;0
47.525419|19.186151;84;120.651;109.328;104.028;986;938;866;850;821;772;630;623;543;463;416;409;380;359;317;311;275;261;236;35.9295;30;28.9946;27.7146;8;6;3;1;1;1;425;0;2077;0;1699;0;68;2499;0;1317;0;28;2533;0;1311;0;0;2673;0;1171;0;0;2;1;1
47.525419|19.186151;85;107.792;98.5263;94.1852;919;868;835;792;738;710;626;598;533;486;469;422;335;243;217;203;96;73;44;49.1808;30;48.2427;47.8448;8;6;3;1;1;1;147;0;1833;0;1529;136;346;2296;0;1098;98;352;2467;0;1057;87;233;2479;0;1309;56;0;1;1;1
