Image_name;Cell_id;RgbMean_r;RgbMean_g;RgbMean_b;Canny_thresh_10;Canny_thresh_15;Canny_thresh_20;Canny_thresh_25;Canny_thresh_30;Canny_thresh_35;Canny_thresh_40;Canny_thresh_45;Canny_thresh_50;Canny_thresh_55;Canny_thresh_60;Canny_thresh_65;Canny_thresh_70;Canny_thresh_75;Canny_thresh_80;Canny_thresh_85;Canny_thresh_90;Canny_thresh_95;Canny_thresh_100;Mean;Modus;Mean_dev;Modus_dev;Harris_Q0.02_D5;Harris_Q0.02_D10;Harris_Q0.02_D20;Harris_Q0.16_D5;Harris_Q0.16_D10;Harris_Q0.16_D20;Road;Main_road;Laws_W7_b;Laws_W7_o;Laws_W7_r;Laws_W7_v_r;Laws_W7_v_u;Laws_W11_b;Laws_W11_o;Laws_W11_r;Laws_W11_v_r;Laws_W11_v_u;Laws_W15_b;Laws_W15_o;Laws_W15_r;Laws_W15_v_r;Laws_W15_v_u;Laws_W31_b;Laws_W31_o;Laws_W31_r;Laws_W31_v_r;Laws_W31_v_u;b;v;r
47.549998|19.033306;10;90.7914;95.199;102.504;799;739;606;579;549;518;504;500;477;469;442;431;410;405;362;346;305;304;269;194.873;240;63.1385;64.3748;4;3;2;2;1;1;0;0;2519;0;1034;82;209;2205;0;1362;6;271;2546;0;1096;0;202;3407;0;421;0;16;2;0;1
47.549998|19.033306;11;94.955;98.2073;101.251;849;764;632;558;542;522;513;492;461;442;429;426;386;370;368;329;329;327;318;160.79;60;79.7115;126.186;4;4;2;1;1;1;0;0;2503;0;362;836;143;2462;0;428;863;91;2264;0;831;715;34;2719;0;879;241;5;2;1;1
47.549998|19.033306;12;118.059;121.962;125.178;871;749;707;631;620;599;577;573;572;568;560;546;534;518;514;511;493;493;492;170.476;210;72.7219;76.7934;13;8;4;3;3;3;0;0;2984;0;718;123;19;2901;0;797;140;6;3301;0;447;94;2;3068;0;730;0;46;2;0;0
47.549998|19.033306;13;108.205;111.528;115.344;834;771;700;657;621;605;600;569;562;553;547;538;524;494;482;474;442;410;409;172.317;215;80.4409;79.1584;17;10;3;2;2;2;0;0;3091;0;750;0;3;2970;0;869;0;5;3543;0;296;0;5;3453;0;391;0;0;2;0;0
47.549998|19.033306;14;117.942;120.299;121.74;1004;981;957;935;907;887;869;848;828;814;780;729;727;675;669;621;618;613;594;149.49;60;87.8495;114.426;22;11;5;8;7;5;445;0;3469;0;213;129;33;3554;0;169;112;9;3538;0;258;47;1;3468;0;376;0;0;2;0;1
47.549998|19.033306;15;59.437;62.7248;70.4646;932;868;805;765;715;675;591;556;496;482;476;450;395;381;239;216;203;203;177;207.203;240;57.2841;56.2228;3;2;1;1;1;0;528;0;1448;0;333;1929;134;1246;0;355;2168;75;1212;0;463;2055;114;1395;0;1526;823;100;1;1;1
47.549998|19.033306;16;48.3171;56.5817;66.2903;903;833;747;714;649;612;504;445;405;329;277;275;271;262;247;244;102;100;89;213.592;215;12.0111;12.0496;1;1;1;0;0;0;497;0;844;0;749;1972;279;679;0;858;2085;222;909;0;853;1914;168;1367;0;1158;1016;303;1;1;1
47.549998|19.033306;17;59.8775;66.334;75.6941;851;778;692;615;543;540;506;498;465;448;441;417;415;412;391;389;246;238;217;215.698;215;28.5219;28.6311;10;6;3;1;1;0;0;0;1494;0;1035;1034;281;1502;0;1000;1002;340;1733;0;995;786;330;2043;0;1312;415;74;1;1;0
47.549998|19.033306;18;82.8169;88.6579;94.4703;763;709;674;638;606;593;518;516;513;466;459;385;371;369;356;337;326;319;288;197.485;210;54.861;54.8983;16;10;4;3;3;2;471;0;2447;0;683;160;554;2466;0;778;120;480;2468;0;898;41;437;3187;0;637;0;20;2;0;1
47.549998|19.033306;19;37.3923;55.1691;62.7953;271;188;181;164;104;93;92;92;76;67;67;67;64;64;48;47;47;46;45;197.214;193;9.12518;10.0907;1;1;1;0;0;0;0;0;268;0;855;64;2657;180;0;1100;21;2543;316;0;1139;2;2387;511;0;3329;0;4;2;0;0
47.549998|19.033306;20;132.886;133.123;133.079;891;816;724;673;606;598;564;540;538;537;512;511;506;501;487;464;463;456;454;106.098;60;88.2722;93.3483;27;12;6;5;4;2;0;0;2594;0;1214;2;34;2531;0;1265;0;48;2541;0;1265;0;38;2349;0;1495;0;0;1;0;1
47.549998|19.033306;21;111.074;113.915;117.292;898;865;757;683;641;632;595;588;585;581;552;542;519;501;490;486;480;456;446;166.141;60;86.7937;128.908;16;10;4;2;2;1;0;0;2932;0;610;287;15;2908;0;626;307;3;2975;0;630;238;1;3137;0;661;9;37;2;1;1
47.549998|19.033306;22;93.1379;96.2419;101.778;931;824;799;778;734;708;690;679;633;618;591;568;564;547;537;532;529;521;500;202.209;240;61.4815;57.3667;10;8;6;2;2;2;317;0;3284;0;435;79;46;3249;0;451;101;43;3202;0;557;62;23;3428;0;409;0;7;2;0;1
47.549998|19.033306;23;53.8202;57.5278;65.5879;944;903;852;823;803;776;730;698;672;661;581;560;476;402;278;258;251;230;213;222.458;240;48.1417;46.9709;6;4;2;2;2;1;845;0;1498;0;493;1621;232;1457;0;532;1694;161;1438;0;1063;1298;45;2773;0;930;67;74;1;1;1
47.549998|19.033306;24;54.2612;56.269;63.4984;946;900;876;840;810;768;664;631;611;546;513;426;407;287;173;163;156;152;84;222.103;240;54.6119;51.1416;6;4;2;0;0;0;80;0;1637;0;506;1367;334;1642;0;595;1507;100;1721;0;885;1208;30;3087;0;653;69;35;1;1;0
47.549998|19.033306;25;42.2151;48.3933;57.7331;928;867;840;803;761;748;651;630;574;522;475;439;420;386;209;195;192;52;51;220.927;210;31.7141;34.507;4;3;2;0;0;0;0;0;1386;0;188;1967;303;1187;0;200;2265;192;1107;0;444;2250;43;1251;0;1380;829;384;1;2;0
47.549998|19.033306;26;55.8405;62.5518;71.2448;956;895;803;774;742;728;698;674;629;556;514;495;490;371;308;222;205;201;200;211.168;210;32.2873;32.5277;8;6;4;4;4;3;793;0;1676;0;540;1421;207;1752;0;502;1430;160;1737;0;785;1198;124;2460;0;1114;222;48;1;1;1
47.549998|19.033306;27;35.8832;44.4459;54.0715;940;902;802;754;699;658;564;507;405;311;239;236;232;223;205;175;164;158;148;209.89;210;27.385;27.3773;4;4;2;2;2;2;472;0;712;0;143;2801;188;613;0;152;2905;174;496;0;359;2818;171;869;0;1089;1828;58;1;2;1
47.549998|19.033306;28;81.4074;87.2063;93.7937;951;904;840;813;790;766;724;698;683;655;556;550;530;505;466;397;396;394;309;195.494;210;52.4242;53.5465;16;9;3;4;4;2;660;0;2374;0;354;940;176;2280;0;576;878;110;2394;0;702;675;73;2432;0;1055;191;166;2;1;1
47.549998|19.033306;29;46.6805;63.2604;70.6379;355;281;260;212;183;177;173;139;130;125;125;107;96;96;92;92;92;92;92;198.516;193;15.178;16.3719;5;4;2;1;1;1;0;0;644;0;921;2;2277;699;0;994;0;2151;875;0;974;0;1995;1603;0;2241;0;0;2;0;0
47.549998|19.033306;30;114.961;119.074;120.196;920;891;786;778;761;751;711;704;695;657;621;614;608;607;602;587;584;584;579;161.597;0;92.2998;121.889;15;7;5;4;4;2;8;0;3256;0;545;12;31;3298;0;520;13;13;3179;0;655;8;2;3129;0;715;0;0;2;0;1
47.549998|19.033306;31;87.3673;86.3829;91.2263;900;831;799;767;758;703;691;682;678;675;626;616;609;589;573;561;561;560;462;200.981;240;87.8039;70.8652;13;7;3;5;3;3;609;0;2994;0;223;553;74;2920;0;352;546;26;2842;0;596;401;5;3344;0;449;0;51;2;1;1
47.549998|19.033306;32;66.578;60.9045;66.3746;1014;978;909;892;873;861;805;752;702;668;592;578;550;520;508;457;428;417;388;227.996;0;83.4724;100.427;13;7;5;4;3;2;252;0;2352;0;152;1180;160;2463;0;190;1135;56;2339;0;574;915;16;2286;0;1146;310;102;2;1;1
47.549998|19.033306;33;48.7994;51.3733;59.8473;992;928;850;813;760;724;685;629;574;565;493;480;415;350;290;288;237;186;178;234.74;240;41.0459;40.9507;6;4;3;1;1;1;475;0;1392;0;349;1797;306;1384;0;402;1881;177;1310;0;710;1668;156;2251;0;1271;123;199;2;1;1
47.549998|19.033306;34;70.9264;72.1842;77.5468;990;930;894;877;865;843;797;788;768;755;684;673;595;572;499;490;474;468;465;225.237;240;63.7299;60.978;18;8;4;3;2;1;0;0;2512;0;147;1077;108;2703;0;115;975;51;2655;0;453;717;19;2679;0;908;216;41;2;1;1
47.549998|19.033306;35;57.5791;50.8254;56.9459;990;947;901;875;806;783;704;694;673;640;587;537;506;475;460;430;379;301;202;218.663;0;86.8357;106.36;4;2;2;0;0;0;0;0;1688;0;140;1803;213;1657;0;127;1938;122;1574;0;291;1948;31;2083;0;693;888;180;2;1;1
47.549998|19.033306;36;46.794;53.993;63.4217;968;878;851;800;761;743;715;681;607;590;465;369;356;346;257;245;177;157;156;218.469;210;18.4962;20.3825;3;3;2;1;1;1;467;0;1110;0;520;2048;166;1021;0;573;2145;105;978;0;851;1960;55;2123;0;1143;504;74;1;1;1
47.549998|19.033306;37;37.2427;46.5016;57.0996;891;855;750;743;716;660;632;583;571;514;377;345;309;277;226;208;200;190;179;214.431;210;13.1834;13.938;0;0;0;0;0;0;0;0;847;0;218;2693;86;740;0;257;2782;65;607;0;496;2645;96;936;0;870;1920;118;1;2;0
47.549998|19.033306;38;65.167;72.3262;80.8499;908;879;772;732;711;692;644;611;577;569;512;501;446;402;366;300;234;211;189;210.97;210;20.0052;20.074;7;5;3;1;1;1;471;0;1506;0;532;1523;283;1458;0;695;1527;164;1339;0;1027;1398;80;2034;0;973;751;86;2;1;1
47.549998|19.033306;39;97.0674;107.667;117.576;864;771;716;656;569;529;395;349;331;298;264;259;243;236;233;230;212;156;155;196.587;210;34.4861;34.5812;3;2;2;0;0;0;0;0;1936;0;1166;206;536;1760;0;1363;151;570;1838;0;1501;28;477;3248;0;564;0;32;2;1;0
47.549998|19.033306;40;74.9563;78.4071;85.0021;920;848;793;693;661;604;590;586;582;580;573;549;499;493;459;436;402;308;307;205.645;240;62.6515;56.3119;15;9;3;7;6;3;563;0;2692;0;66;950;136;2690;0;111;963;80;2676;0;444;716;8;2097;0;1725;22;0;2;1;1
47.549998|19.033306;41;60.9422;63.2066;70.3413;977;926;848;833;761;717;685;657;627;613;563;545;487;484;460;452;372;313;235;221.669;240;47.5053;44.2359;13;10;5;4;4;2;566;0;2131;0;400;1100;213;2221;0;429;1066;128;1997;0;905;858;84;2342;0;1311;0;191;1;1;1
47.549998|19.033306;42;35.5411;40.7066;48.9683;920;879;821;788;748;710;607;522;442;414;368;328;256;218;140;134;130;102;59;217.939;210;48.0572;50.8395;1;1;0;0;0;0;0;0;564;0;125;3019;136;455;0;35;3290;64;411;0;121;3283;29;524;0;714;2549;57;1;2;0
47.549998|19.033306;43;48.1217;52.4844;60.326;977;945;883;836;758;737;687;639;597;566;506;494;410;406;387;308;301;241;226;226.671;210;42.3899;47.6619;6;4;3;4;4;3;473;0;1525;0;255;1806;258;1663;0;243;1782;156;1679;0;550;1500;115;2107;0;702;662;373;1;1;1
47.549998|19.033306;44;52.3647;47.4823;53.84;920;860;826;770;726;706;636;517;457;410;396;358;320;298;291;175;91;37;0;236.758;240;73.4518;71.7886;9;6;4;1;1;1;151;0;2007;0;23;1697;117;2101;0;0;1728;15;2225;0;22;1597;0;2254;0;781;753;56;2;1;1
47.549998|19.033306;45;39.6608;44.0013;52.9875;970;898;820;802;747;697;628;564;532;484;453;407;373;331;309;262;245;204;38;223.146;210;43.6491;48.3649;0;0;0;0;0;0;527;0;1195;0;114;2380;155;1092;0;134;2547;71;937;0;339;2546;22;843;0;1406;1587;8;1;2;1
47.549998|19.033306;46;51.6251;55.3949;63.9287;951;872;781;735;677;638;578;565;518;515;456;386;372;371;365;363;336;326;253;230.464;210;38.243;45.1104;12;9;3;3;2;1;879;0;1747;0;247;1701;149;1797;0;220;1778;49;1652;0;537;1623;32;2209;0;1397;232;6;1;1;1
47.549998|19.033306;47;41.6743;48.7255;58.4755;952;887;806;750;666;624;571;490;404;394;301;257;245;244;243;221;219;215;213;221.502;210;26.1854;28.9749;3;3;2;0;0;0;77;0;1060;0;120;2493;171;879;0;238;2575;152;821;0;522;2450;51;1208;0;1319;1199;118;1;2;0
47.549998|19.033306;48;43.4027;54.1106;62.7607;980;959;897;782;754;710;673;606;473;437;343;336;304;277;204;197;177;160;157;207.362;210;12.245;12.4667;4;3;1;0;0;0;467;0;936;0;482;1898;528;894;0;475;2069;406;788;0;1080;1632;344;1635;0;1706;335;168;1;2;1
47.549998|19.033306;49;112.941;118.496;123.7;1100;1067;1039;968;939;887;827;786;690;639;567;501;450;424;340;290;273;271;229;191.894;180;43.1801;47.7971;8;5;2;0;0;0;215;0;2796;0;234;608;206;2659;0;514;566;105;2569;0;981;291;3;3441;0;371;19;13;2;1;1
47.549998|19.033306;50;65.358;61.5466;66.4238;935;893;845;793;735;675;642;625;528;508;419;410;408;407;400;391;299;291;290;202.95;0;97.7929;106.142;15;11;5;2;2;1;0;0;2200;0;42;1493;109;2174;0;152;1484;34;2206;0;354;1274;10;2171;0;1129;258;286;1;1;0
47.549998|19.033306;51;72.121;72.1033;77.9657;947;886;846;798;749;742;691;658;641;633;627;616;593;550;515;510;476;466;429;210.739;240;71.0652;61.0712;12;9;5;5;5;4;457;0;2338;0;215;1139;152;2245;0;491;1002;106;2208;0;958;664;14;3346;0;481;0;17;1;1;1
47.549998|19.033306;52;65.8208;63.6454;70.2882;929;864;813;785;751;731;705;676;638;597;574;556;554;542;512;451;384;373;362;224.775;240;67.7063;61.4918;10;7;3;5;4;1;613;0;2474;0;415;733;222;2542;0;562;585;155;2539;0;886;339;80;2932;0;826;68;18;2;1;1
47.549998|19.033306;53;47.0507;47.9108;55.6735;991;942;864;806;757;695;572;543;490;350;343;307;287;282;231;213;138;137;136;217.18;210;63.5662;67.1807;7;6;4;2;2;2;896;0;1337;0;285;2048;174;1341;0;261;2184;58;1269;0;516;2043;16;1521;0;1076;996;251;1;1;1
47.549998|19.033306;54;50.4347;49.9511;57.5367;1004;978;921;853;807;775;743;696;563;541;504;427;389;348;334;247;224;223;189;232.483;210;58.9856;70.4129;3;3;1;0;0;0;698;0;2052;0;73;1658;61;2112;0;76;1632;24;1974;0;277;1593;0;2440;0;1083;300;21;2;1;1
47.549998|19.033306;55;57.8463;53.3322;60.244;961;904;843;828;781;749;708;678;636;599;493;444;383;335;292;287;256;250;228;231.236;240;72.3177;68.0336;5;4;4;1;1;1;520;0;2211;0;42;1499;92;2208;0;95;1508;33;1876;0;550;1417;1;2798;0;1025;18;3;2;1;1
47.549998|19.033306;56;63.5416;63.6543;70.0385;936;909;859;848;810;786;735;722;719;704;670;611;542;524;454;424;392;358;335;214.111;210;72.5451;74.55;7;5;3;4;4;3;635;0;2218;0;256;968;402;2230;0;361;1010;243;2230;0;605;782;227;2626;0;803;402;13;1;1;1
47.549998|19.033306;57;33.6116;43.788;53.4285;993;931;846;795;726;637;478;394;372;353;300;248;194;189;168;127;125;125;125;210.743;210;14.0103;14.0598;1;0;0;0;0;0;0;0;660;0;116;2715;353;600;0;101;2894;249;581;0;296;2756;211;948;0;586;2262;48;1;2;0
47.549998|19.033306;58;48.2643;57.1249;66.2086;954;881;845;751;712;657;524;361;292;287;274;270;234;233;227;224;222;211;201;212.381;210;14.0427;14.3368;6;5;4;2;2;2;647;0;1241;0;431;1880;292;1265;0;471;1890;218;1162;0;799;1695;188;2087;0;1043;542;172;1;1;1
47.549998|19.033306;59;44.5723;53.3704;62.1394;849;779;701;684;605;538;464;417;368;335;295;290;281;221;209;201;196;174;133;212.051;210;13.3803;13.565;4;3;1;1;1;1;744;0;1065;0;483;1916;380;854;0;660;2017;313;761;0;999;1846;238;1059;0;1444;1027;314;0;1;1
47.549998|19.033306;60;116.072;112.252;112.266;933;896;863;840;819;796;778;760;756;747;670;661;633;625;606;592;543;518;508;139.748;0;109.045;90.8775;28;15;5;8;5;3;15;0;3548;0;28;228;40;3548;0;103;181;12;3330;0;387;127;0;3094;0;750;0;0;2;0;1
47.549998|19.033306;61;82.0026;88.2326;101.335;930;894;812;778;760;718;683;662;618;604;588;520;511;489;478;470;424;374;316;207.536;226;56.3353;52.8096;29;13;4;7;4;2;239;0;3049;0;113;493;189;3008;0;269;459;108;2833;0;664;327;20;2372;0;1416;0;56;2;1;1
47.549998|19.033306;62;58.7079;65.4142;76.8517;922;890;827;812;753;685;634;571;541;500;475;404;370;363;347;208;150;148;147;215.053;210;37.5258;38.9248;5;3;3;2;1;1;978;0;1987;0;402;1143;312;1776;0;666;1209;193;1981;0;795;917;151;2853;0;725;0;266;1;1;1
47.549998|19.033306;63;50.0036;50.7464;58.7029;969;939;898;866;805;756;700;657;613;566;508;476;449;424;344;261;179;81;74;227.947;210;56.6358;64.9287;3;2;2;0;0;0;667;0;2057;0;100;1500;187;1806;0;153;1770;115;1432;0;723;1689;0;2226;0;1527;0;91;1;1;1
47.549998|19.033306;64;50.18;49.7617;57.1319;979;946;864;816;795;758;713;682;640;603;565;537;512;480;425;370;365;332;243;229.037;240;60.5527;57.482;5;4;3;2;2;2;883;0;1662;0;175;1866;141;1621;0;168;2015;40;1453;0;541;1850;0;2072;0;1577;179;16;1;1;1
47.549998|19.033306;65;50.0411;49.236;56.1896;1006;968;937;911;887;837;744;718;702;624;551;493;393;277;182;178;137;128;110;222.924;210;70.0208;76.7866;7;6;3;4;4;2;0;0;1748;0;15;1989;92;1643;0;59;2085;57;1432;0;344;2057;11;1516;0;1318;854;156;1;2;0
47.549998|19.033306;66;78.6181;74.3879;80.0572;979;940;893;849;800;742;685;680;632;617;565;553;522;481;461;377;375;328;318;200.561;0;93.6193;113.626;12;11;5;4;4;2;472;0;2744;0;201;849;50;2499;0;515;793;37;2784;0;506;547;7;3127;0;567;143;7;2;1;1
47.549998|19.033306;67;36.0702;45.2401;55.4709;883;805;731;681;646;595;429;387;358;328;285;270;167;166;166;165;165;165;165;213.542;210;11.688;12.213;4;3;3;1;1;1;356;0;829;0;88;2679;248;735;0;141;2787;181;558;0;335;2863;88;996;0;626;2188;34;1;2;1
47.549998|19.033306;68;35.8535;43.8913;52.6933;990;960;877;835;761;693;617;573;485;432;383;322;296;219;128;107;105;102;56;210.71;210;26.1877;26.3518;7;4;1;3;2;1;939;0;781;0;188;2632;243;818;0;131;2799;96;814;0;343;2679;8;912;0;876;1872;184;1;2;1
47.549998|19.033306;69;36.4123;45.6764;57.8637;891;858;775;715;661;553;454;382;253;237;228;226;211;154;119;101;100;0;0;215.023;218;7.63643;8.19647;1;1;1;0;0;0;212;0;823;0;186;2488;347;810;0;139;2503;392;752;0;457;2328;307;1250;0;690;1382;522;2;2;1
47.549998|19.033306;70;113.121;114.097;116.167;902;872;798;741;699;678;658;652;642;635;546;515;511;504;499;492;485;484;462;172.914;180;92.1717;92.5844;24;13;4;7;3;3;234;3;3288;0;70;248;238;3155;0;167;341;181;3047;0;344;319;134;2966;0;668;0;210;2;1;1
47.549998|19.033306;71;49.8848;57.4347;63.4209;968;899;840;780;719;669;560;486;407;378;311;248;212;185;124;66;60;56;55;200.661;210;37.8679;37.4716;6;4;2;5;3;1;184;0;1150;0;374;1650;670;993;0;354;1886;611;875;0;836;1655;478;2168;0;780;100;796;1;2;0
47.549998|19.033306;72;48.0031;55.3879;61.4774;1054;1002;902;817;695;590;469;430;395;342;304;210;121;95;93;55;19;19;18;199.715;210;48.2146;47.4778;1;1;1;0;0;0;1;0;987;0;282;1932;643;838;0;392;2058;556;763;0;815;1854;412;1487;0;366;1393;598;0;2;0
47.549998|19.033306;73;60.538;58.2401;65.3481;1051;1021;978;935;891;808;725;695;622;611;545;498;447;346;330;255;208;203;136;226.359;0;69.2259;118.734;4;4;4;1;1;1;564;0;1944;0;231;1394;275;1531;0;686;1521;106;1499;0;868;1443;34;2221;0;846;729;48;2;1;1
47.549998|19.033306;74;46.0182;49.7037;57.1069;971;946;914;903;864;811;747;733;664;620;529;464;387;348;264;251;169;76;0;218.814;210;52.0103;55.2294;5;5;2;1;1;1;0;0;1228;0;370;2060;186;1124;0;335;2262;123;1007;0;605;2117;115;1404;0;1833;420;187;1;2;0
47.549998|19.033306;75;46.0135;47.3184;55.6431;942;884;849;795;776;746;651;591;455;425;352;299;267;230;185;167;150;140;136;221.845;240;52.4218;48.8751;1;1;1;0;0;0;0;0;1108;0;320;2122;294;965;0;307;2403;169;932;0;530;2272;110;1141;0;1667;888;148;1;2;0
47.549998|19.033306;76;47.1093;51.6108;60.852;963;922;838;796;707;699;613;558;528;408;289;269;130;106;69;68;68;68;61;225.207;240;26.7544;29.3233;7;4;4;3;2;2;1005;0;1165;0;423;1980;276;988;0;497;2130;229;1028;0;702;1980;134;1296;0;2199;270;79;1;2;1
47.549998|19.033306;77;35.3702;42.871;53.1335;927;858;815;776;755;656;541;530;430;330;301;256;145;129;128;124;124;79;70;215.594;210;20.7586;22.0289;5;4;2;2;2;2;921;0;948;0;24;2799;73;929;0;17;2883;15;923;0;56;2861;4;372;0;1188;2042;242;1;2;1
47.549998|19.033306;78;40.2159;43.7888;52.6868;948;897;853;819;751;701;665;538;467;409;353;305;274;253;247;244;202;189;152;219.391;240;39.933;38.4202;6;3;2;0;0;0;67;0;972;0;55;2641;176;958;0;66;2747;73;789;0;336;2712;7;594;0;1069;2153;28;1;2;0
47.549998|19.033306;79;34.9641;42.3223;50.813;944;899;801;742;677;661;513;486;406;377;294;273;223;213;135;117;115;58;31;219.114;210;24.074;26.1368;2;2;2;0;0;0;542;0;552;0;292;2779;221;539;0;295;2874;136;501;0;555;2731;57;670;0;1267;1844;63;1;2;1
47.549998|19.033306;80;78.467;80.8062;87.3689;920;869;790;754;691;545;493;450;419;412;404;330;323;322;307;302;293;292;161;230.608;240;27.6449;28.8026;9;6;3;4;4;3;642;1013;2705;0;668;272;199;2435;0;892;382;135;2160;0;1350;262;72;3050;0;753;2;39;0;2;1
47.549998|19.033306;81;30.847;38.8127;47.2653;901;858;780;712;668;638;543;506;380;309;196;101;73;73;56;55;54;51;50;212.199;210;15.366;15.6415;1;1;1;1;1;1;177;0;419;0;162;3201;62;317;0;77;3420;30;232;0;145;3424;43;267;0;363;3137;77;0;2;1
47.549998|19.033306;82;25.1878;33.8387;43.9901;956;908;767;741;645;552;482;311;183;181;157;153;151;151;103;99;83;81;9;212.454;210;15.1396;15.5605;0;0;0;0;0;0;0;0;103;0;122;3297;322;77;0;23;3544;200;49;0;103;3612;80;0;0;128;3716;0;1;2;0
47.549998|19.033306;83;47.7992;49.8439;58.514;967;887;799;771;738;724;686;604;554;542;507;488;448;437;363;272;266;263;222;224.064;240;44.0404;42.4749;7;5;3;1;1;1;215;0;1383;0;114;2137;210;1252;0;241;2256;95;1270;0;404;2116;54;1338;0;1509;939;58;1;1;1
47.549998|19.033306;84;55.2347;58.6041;66.9693;841;785;720;684;668;628;582;558;479;433;402;337;315;291;262;257;205;195;156;224.776;240;42.2859;42.0925;6;3;2;3;2;1;656;0;1387;0;883;1203;371;1314;0;1009;1198;323;1302;0;1256;984;302;1945;0;1463;235;201;1;1;1
47.549998|19.033306;85;68.3944;60.3468;66.948;725;677;627;607;570;541;506;467;458;407;363;361;347;346;305;303;302;301;275;225.189;0;79.8112;101.276;2;2;2;0;0;0;537;0;1932;0;560;1189;163;1793;0;440;1329;282;1703;0;682;1137;322;2315;0;957;8;564;1;0;1
47.549998|19.033306;86;42.2851;47.8015;56.9074;909;877;797;708;647;638;582;531;508;501;483;456;305;289;273;269;221;173;130;221.769;210;32.884;36.06;4;2;1;1;1;1;603;0;1069;0;107;2367;301;953;0;122;2552;217;862;0;351;2539;92;1006;0;1051;1427;360;1;2;1
