Image_name;Cell_id;RgbMean_r;RgbMean_g;RgbMean_b;Canny_thresh_10;Canny_thresh_15;Canny_thresh_20;Canny_thresh_25;Canny_thresh_30;Canny_thresh_35;Canny_thresh_40;Canny_thresh_45;Canny_thresh_50;Canny_thresh_55;Canny_thresh_60;Canny_thresh_65;Canny_thresh_70;Canny_thresh_75;Canny_thresh_80;Canny_thresh_85;Canny_thresh_90;Canny_thresh_95;Canny_thresh_100;Mean;Modus;Mean_dev;Modus_dev;Harris_Q0.02_D5;Harris_Q0.02_D10;Harris_Q0.02_D20;Harris_Q0.16_D5;Harris_Q0.16_D10;Harris_Q0.16_D20;Road;Main_road;Laws_W7_b;Laws_W7_o;Laws_W7_r;Laws_W7_v_r;Laws_W7_v_u;Laws_W11_b;Laws_W11_o;Laws_W11_r;Laws_W11_v_r;Laws_W11_v_u;Laws_W15_b;Laws_W15_o;Laws_W15_r;Laws_W15_v_r;Laws_W15_v_u;Laws_W31_b;Laws_W31_o;Laws_W31_r;Laws_W31_v_r;Laws_W31_v_u;b;v;r
47.1735|18.569306;25;77.6701;67.7953;69.8658;940;861;755;734;719;679;668;616;556;547;488;469;460;413;398;384;329;329;289;198.065;0;136.509;57.1433;8;6;3;3;2;1;17;0;2225;0;169;87;1363;2216;0;277;51;1300;2193;0;369;27;1255;2105;0;549;0;1190;1;2;1
47.1735|18.569306;26;34.878;39.4456;44.564;1014;982;900;853;798;777;707;638;523;487;355;318;261;133;127;55;50;25;13;206.803;210;51.2792;50.2415;1;1;1;0;0;0;0;0;174;0;0;548;3122;122;0;0;409;3313;10;0;0;481;3353;0;0;0;2626;1218;0;2;0
47.1735|18.569306;27;52.5385;53.2222;57.0499;929;883;799;740;681;648;572;461;428;400;388;309;278;258;245;217;208;204;166;199.916;0;90.0012;114.15;5;2;2;1;1;1;548;0;932;0;269;274;2369;981;0;382;79;2402;907;0;566;176;2195;808;0;292;804;1940;1;2;1
47.1735|18.569306;28;40.2006;43.0793;48.1137;925;885;834;796;657;604;545;491;330;289;187;119;33;13;13;13;12;12;12;215.927;240;47.7074;44.8947;0;0;0;0;0;0;17;0;136;0;2;777;2929;102;0;11;457;3274;66;0;21;442;3315;0;0;28;41;3775;0;2;0
47.1735|18.569306;29;38.1405;41.9534;47.123;895;860;806;767;705;662;585;425;251;186;89;26;21;0;0;0;0;0;0;213.42;240;40.9408;41.4034;0;0;0;0;0;0;0;0;93;0;0;614;3137;134;0;0;251;3459;101;0;0;223;3520;0;0;0;596;3248;0;2;0
47.1735|18.569306;30;76.1259;67.9789;70.8793;929;882;845;814;803;775;740;678;655;646;585;538;486;480;440;411;356;337;299;223.579;0;103.484;72.9441;6;5;4;0;0;0;720;0;1748;0;719;88;1289;1929;0;833;31;1051;2027;0;1051;16;750;1429;0;1857;0;558;1;1;1
47.1735|18.569306;31;66.1332;60.001;62.5325;936;885;848;819;777;763;750;726;717;694;650;615;565;521;500;491;478;421;364;197.281;0;118.905;86.2181;4;4;3;2;2;2;0;0;1873;0;144;149;1678;2161;0;99;21;1563;2342;0;170;5;1327;2339;0;108;21;1376;1;1;0
47.1735|18.569306;32;77.9087;72.6405;73.346;844;755;701;616;528;520;504;503;496;472;447;411;400;398;385;380;321;256;250;149.693;0;135.962;64.3483;1;1;1;0;0;0;302;0;1114;0;442;47;2241;1113;0;550;10;2171;850;0;834;5;2155;154;0;1460;26;2204;0;2;1
47.1735|18.569306;33;81.7721;77.3894;79.64;983;922;888;844;764;726;716;707;699;683;594;565;466;459;413;401;319;305;298;189.277;0;129.947;83.7847;7;5;3;2;2;2;679;0;2251;0;566;39;988;2641;0;625;0;578;2760;0;810;0;274;1821;0;1538;0;485;1;2;1
47.1735|18.569306;34;83.8827;77.0512;78.7471;1043;1007;959;933;887;860;816;782;748;688;645;619;608;564;460;419;386;341;258;163.175;0;139.898;75.1538;11;6;3;4;2;2;456;0;2232;0;650;57;905;2498;0;647;13;686;2578;0;781;0;485;1820;0;1839;0;185;1;2;1
47.1735|18.569306;35;68.0991;62.1891;64.1904;1035;1014;958;934;899;875;828;758;707;674;646;579;527;514;504;430;419;382;360;173.783;0;136.612;80.3007;5;4;3;1;1;1;537;0;1725;0;430;101;1588;2161;0;530;34;1119;2322;0;728;3;791;1924;0;1370;0;550;1;2;1
47.1735|18.569306;36;57.5536;57.7347;60.5411;872;823;784;751;716;641;564;488;442;435;397;281;225;210;209;209;177;77;76;192.133;0;97.294;115.008;0;0;0;0;0;0;131;0;1475;0;33;43;2293;1504;0;52;37;2251;1209;0;57;33;2545;536;0;222;1;3085;1;2;1
47.1735|18.569306;37;74.1074;72.6498;74.5539;955;885;791;739;676;640;597;549;532;522;463;427;377;374;367;350;310;291;279;170.704;0;119.35;103.598;6;3;1;0;0;0;507;0;1939;0;487;40;1378;1988;0;599;21;1236;2029;0;648;0;1167;1440;0;1476;0;928;1;2;1
47.1735|18.569306;38;76.1964;72.5042;73.8309;983;919;821;792;755;715;662;644;629;506;452;440;359;307;302;286;224;223;217;136.798;0;114.383;93.7866;1;1;1;0;0;0;828;0;1300;0;713;367;1464;1198;0;949;123;1574;808;0;1278;66;1692;349;0;1950;7;1538;1;2;1
47.1735|18.569306;39;48.4901;49.9971;53.6493;983;950;859;801;725;708;621;532;467;351;295;260;254;125;117;101;93;93;87;179.102;210;93.4393;84.1967;1;1;1;0;0;0;475;0;702;0;166;760;2216;915;0;78;415;2436;1012;0;65;408;2359;381;0;170;699;2594;1;2;1
47.1735|18.569306;40;72.3694;66.8184;69.8476;1009;971;920;892;868;845;787;768;739;731;646;603;550;534;496;459;417;413;405;223.736;0;98.3418;78.4773;4;2;2;1;1;1;473;0;1949;0;392;101;1402;2062;0;582;75;1125;2091;0;824;7;922;1084;0;1552;0;1208;1;2;1
47.1735|18.569306;41;65.6756;59.5421;62.5614;952;896;849;816;764;741;706;657;642;615;503;434;404;369;363;334;302;212;194;199.723;0;118.332;86.2126;1;1;0;0;0;0;533;0;1423;0;470;318;1633;1489;0;563;256;1536;1681;0;683;187;1293;1516;0;1096;607;625;1;2;1
47.1735|18.569306;42;57.6621;57.8489;62.6928;1040;1004;894;792;714;690;665;625;560;504;380;318;279;201;172;110;90;88;85;220.005;240;70.5188;61.0408;4;3;3;1;1;1;235;0;1820;0;83;166;1775;1959;0;274;90;1521;2030;0;271;55;1488;1339;0;254;272;1979;1;2;1
47.1735|18.569306;43;61.057;54.8075;57.3803;881;807;767;730;689;670;623;602;547;519;493;459;390;339;315;268;227;193;171;183.579;0;118.398;98.2626;4;2;1;0;0;0;48;0;1496;0;51;316;1981;1767;0;55;173;1849;1795;0;166;123;1760;1001;0;223;129;2491;1;2;0
47.1735|18.569306;44;65.3431;60.9071;64.1483;989;929;883;856;786;739;692;643;601;552;487;442;324;262;225;198;178;177;169;200.615;0;107.23;95.1472;5;3;2;1;1;1;9;0;2235;0;83;98;1428;2479;0;114;11;1240;2422;0;252;0;1170;2207;0;467;0;1170;1;2;0
47.1735|18.569306;45;86.6696;80.7042;82.3244;892;824;788;741;738;716;680;651;609;596;575;546;544;496;457;433;419;419;392;183.044;0;145.252;63.8816;1;1;1;0;0;0;847;0;1973;0;789;23;1059;1982;0;1010;9;843;1714;0;1406;0;724;231;0;3202;0;411;1;2;1
47.1735|18.569306;46;73.9316;62.9823;63.9425;980;952;903;866;831;791;760;753;687;684;653;574;543;531;457;453;413;386;356;145.67;0;129.252;80.6951;6;4;2;1;1;1;588;0;2034;0;284;102;1424;2293;0;383;64;1104;2506;0;448;14;876;2020;0;659;0;1165;1;2;1
47.1735|18.569306;47;58.872;60.6912;63.6035;927;819;695;627;608;581;562;549;523;497;425;350;339;322;207;199;186;81;15;185.589;210;86.0997;76.336;8;5;3;1;1;1;0;0;1310;0;100;112;2322;1185;0;332;91;2236;1062;0;456;14;2312;1291;0;177;0;2376;1;2;0
47.1735|18.569306;48;45.0619;49.6727;53.9456;960;877;818;784;712;644;577;523;362;276;187;109;96;75;34;32;0;0;0;201.029;210;48.7214;46.2635;0;0;0;0;0;0;0;0;279;0;0;249;3316;366;0;0;32;3446;110;0;0;0;3734;91;0;0;0;3753;0;2;0
47.1735|18.569306;49;61.8161;58.193;60.986;767;651;481;425;354;328;250;236;203;175;59;39;39;33;31;9;0;0;0;231.652;0;90.5888;86.896;0;0;0;0;0;0;0;0;349;0;0;30;3465;325;0;0;0;3519;163;0;7;0;3674;61;0;231;0;3552;0;2;0
47.1735|18.569306;50;55.7869;54.5255;58.5606;924;872;760;721;617;579;491;468;409;385;330;294;257;255;196;173;160;140;140;232.232;0;73.4796;105.482;0;0;0;0;0;0;326;0;1333;0;77;231;2203;1636;0;50;67;2091;1793;0;38;54;1959;886;0;54;0;2904;1;2;1
47.1735|18.569306;51;81.4024;74.8741;77.6834;880;836;753;727;708;686;678;646;615;610;555;504;485;472;427;412;394;393;324;211.083;0;115.005;72.6258;4;3;2;0;0;0;722;0;1680;0;975;108;1081;1685;0;1145;69;945;1644;0;1372;20;808;912;0;2041;0;891;1;2;1
47.1735|18.569306;52;71.4129;65.3023;68.0892;977;937;893;879;829;770;726;686;639;600;551;521;492;478;424;405;252;222;190;211.74;0;113.545;74.8183;5;3;2;1;1;1;5;0;2271;0;233;99;1241;2194;0;450;72;1128;2003;0;509;35;1297;1229;0;1101;0;1514;1;2;0
47.1735|18.569306;53;69.0445;64.2677;67.1337;1031;995;959;936;895;854;805;778;743;663;606;558;438;389;362;312;236;207;154;178.657;0;126.627;94.1493;6;4;2;1;0;0;377;0;1819;0;358;281;1386;1821;0;546;175;1302;2196;0;484;113;1051;1582;0;1196;134;932;1;2;1
47.1735|18.569306;54;87.4883;79.6363;81.2302;740;634;567;554;519;495;437;437;428;425;405;401;344;344;337;276;248;246;241;185.003;0;150.449;55.1896;1;1;1;0;0;0;796;0;1024;0;710;28;2082;963;0;936;4;1941;789;0;1237;27;1791;46;0;2353;0;1445;0;2;1
47.1735|18.569306;55;64.4732;61.1714;64.2836;698;420;302;299;270;253;229;229;214;212;211;210;151;150;148;93;90;58;58;235.684;0;87.9901;83.7666;2;1;1;0;0;0;27;0;526;0;145;243;2930;447;0;236;239;2922;330;0;388;230;2896;0;0;711;38;3095;0;2;0
47.1735|18.569306;56;70.3978;66.1069;68.6358;963;911;868;853;836;810;763;736;722;691;670;630;552;493;424;418;394;321;306;188.128;0;127.988;84.5945;2;1;1;0;0;0;546;0;1600;0;590;139;1515;1707;0;716;40;1381;1691;0;992;74;1087;1363;0;1827;1;653;1;2;1
47.1735|18.569306;57;70.4909;65.3757;67.4631;854;640;486;409;386;368;348;338;312;267;261;257;241;240;183;174;149;132;121;214.268;0;113.008;74.3632;2;2;1;0;0;0;0;0;1303;0;48;24;2469;1343;0;55;0;2446;1277;0;63;0;2504;1017;0;351;0;2476;1;2;0
47.1735|18.569306;58;53.4238;53.698;56.1681;927;781;676;541;466;432;405;360;331;280;193;121;84;78;58;58;44;0;0;187.877;0;107.241;118.217;0;0;0;0;0;0;0;0;600;0;2;422;2820;539;0;24;323;2958;347;0;22;4;3471;209;0;0;0;3635;1;2;0
47.1735|18.569306;59;41.2016;45.6108;50.623;939;862;788;743;716;643;567;531;420;253;237;169;60;38;22;22;0;0;0;211.246;210;46.6941;47.0743;0;0;0;0;0;0;0;0;202;0;0;680;2962;206;0;0;241;3397;152;0;0;1;3691;0;0;0;0;3844;0;2;0
47.1735|18.569306;60;43.827;44.712;49.9043;969;924;871;809;757;732;681;634;562;520;416;333;179;146;93;55;53;25;2;218.808;210;66.3653;71.47;2;2;1;2;2;1;0;0;544;0;28;548;2724;618;0;38;397;2791;613;0;88;287;2856;486;0;0;556;2802;0;2;0
47.1735|18.569306;61;64.379;57.9579;61.219;1010;977;919;894;862;796;750;708;695;650;600;572;488;480;400;347;287;267;228;206.482;0;106.932;90.9273;5;3;1;0;0;0;269;0;1784;0;205;56;1799;2121;0;247;23;1453;2466;0;368;4;1006;2371;0;681;12;780;1;2;1
47.1735|18.569306;62;59.9641;59.9076;64.1571;929;897;875;816;779;750;603;578;546;540;530;524;512;482;473;459;359;280;232;221.101;210;77.5358;84.3815;2;2;2;0;0;0;1131;0;1303;0;542;664;1335;1491;0;579;667;1107;1440;0;783;594;1027;744;0;1339;753;1008;1;2;1
47.1735|18.569306;63;40.3754;44.0627;49.0408;983;953;896;858;816;717;627;590;547;535;405;332;266;230;179;160;115;108;106;192.5;210;75.344;67.0398;0;0;0;0;0;0;179;0;579;0;71;922;2272;607;0;86;754;2397;555;0;115;655;2519;291;0;201;1356;1996;1;2;1
47.1735|18.569306;64;73.2604;68.2289;70.0312;923;847;743;722;648;582;541;524;486;469;455;374;296;278;277;243;220;219;214;157.003;0;132.804;84.6184;1;1;1;0;0;0;509;0;819;0;610;222;2193;779;0;783;145;2137;529;0;965;87;2263;193;0;1715;14;1922;0;2;1
47.1735|18.569306;65;45.7685;47.0843;51.531;924;785;690;627;510;427;341;316;256;221;181;162;35;34;33;33;10;10;10;200.46;0;87.9826;119.361;0;0;0;0;0;0;25;0;533;0;19;993;2299;534;0;36;826;2448;317;0;65;806;2656;24;0;235;448;3137;0;2;1
47.1735|18.569306;66;68.1176;59.8585;61.6202;909;853;836;810;794;786;777;760;739;633;535;496;431;405;373;372;357;307;304;170.052;0;145.878;67.3841;4;3;2;1;1;1;249;0;1869;0;250;194;1531;2120;0;295;210;1219;2178;0;499;24;1143;1792;0;815;109;1128;2;2;1
47.1735|18.569306;67;75.6636;68.7479;70.0112;1021;962;910;867;838;821;786;782;735;716;640;589;564;555;539;498;467;460;400;161.886;0;138.281;75.4165;9;6;4;1;1;1;301;0;2507;0;332;39;966;2782;0;479;5;578;2821;0;657;0;366;2766;0;869;0;209;1;2;1
47.1735|18.569306;68;53.3952;55.9667;58.5377;881;813;773;751;700;695;681;651;613;581;493;470;432;333;308;304;236;210;167;174.6;180;86.145;86.4526;4;2;1;0;0;0;0;0;1368;0;102;239;2135;1499;0;138;158;2049;1586;0;179;61;2018;1412;0;63;0;2369;1;2;0
47.1735|18.569306;69;38.135;44.6566;49.4719;915;864;801;772;705;553;448;394;358;216;94;53;32;23;23;23;0;0;0;202.407;210;42.1517;40.9454;0;0;0;0;0;0;0;0;77;0;0;843;2924;61;0;0;467;3316;22;0;0;7;3815;0;0;0;92;3752;1;2;0
47.1735|18.569306;70;73.4157;67.0057;69.6452;954;901;852;840;823;791;744;717;660;630;592;559;522;511;472;452;417;412;368;196.121;0;125.195;80.6309;9;5;3;2;2;2;548;0;2281;0;201;54;1308;2476;0;273;20;1075;2580;0;379;0;885;2103;0;602;0;1139;1;2;1
47.1735|18.569306;71;68.5424;62.3559;65.1969;1017;982;950;907;863;847;803;752;686;639;591;529;478;456;438;388;353;346;287;188.119;0;129.821;84.4703;6;4;2;1;1;1;361;0;2018;0;193;57;1576;2206;0;283;26;1329;2513;0;330;1;1000;3108;0;172;0;564;1;2;1
47.1735|18.569306;72;77.3192;70.558;73.1553;928;891;816;774;773;760;745;707;675;658;567;564;551;529;494;469;390;330;323;197.084;0;126.452;80.1794;7;5;4;0;0;0;892;0;1679;0;787;66;1312;1911;0;882;7;1044;1945;0;1091;34;774;1588;0;1884;42;330;1;1;1
47.1735|18.569306;73;64.3835;59.404;62.1415;964;914;891;844;777;762;735;706;651;625;522;490;421;392;312;286;210;159;140;210.581;0;109.071;83.1702;5;5;3;1;1;1;125;0;1877;0;91;79;1797;2062;0;197;29;1556;2034;0;326;2;1482;2121;0;373;74;1276;1;2;0
47.1735|18.569306;74;81.0018;67.6371;68.4831;942;885;844;804;775;732;703;689;644;614;558;498;453;451;366;360;300;281;202;160.315;0;151.408;46.6221;4;4;2;0;0;0;12;0;2405;0;186;28;1225;2691;0;282;0;871;2616;0;399;0;829;927;0;1366;0;1551;1;2;0
47.1735|18.569306;75;104.664;90.6673;90.6514;980;940;857;809;751;733;660;609;590;559;535;515;412;397;358;350;320;313;294;107.01;0;109.43;15.7288;1;1;1;0;0;0;532;0;2002;0;965;0;877;1928;0;1131;0;785;1571;0;1653;0;620;134;0;3633;0;77;1;2;1
47.1735|18.569306;76;52.7942;51.8567;55.5317;960;915;800;733;685;674;606;594;506;457;408;354;299;263;242;235;159;138;138;209.169;0;90.3822;109.433;5;5;4;1;1;1;0;0;999;0;113;361;2371;1160;0;123;281;2280;1065;0;121;369;2289;291;0;397;1041;2115;1;2;0
47.1735|18.569306;77;78.6933;70.7417;72.2682;939;903;877;853;808;784;718;704;636;629;613;560;492;434;399;386;381;347;344;161.998;0;141.706;68.944;5;4;3;0;0;0;557;0;1866;0;676;185;1117;2159;0;738;132;815;2120;0;988;64;672;1776;0;1636;53;379;1;1;1
47.1735|18.569306;78;69.5458;61.9748;63.6077;1039;1016;948;879;800;769;744;724;689;667;614;576;501;414;393;344;267;195;193;153.135;0;131.151;80.5798;4;3;1;0;0;0;0;0;2035;0;206;82;1521;2322;0;300;33;1189;2658;0;261;0;925;2223;0;563;0;1058;1;2;0
47.1735|18.569306;79;68.4391;64.6582;66.1558;779;676;564;488;439;408;361;343;229;221;205;162;160;67;23;0;0;0;0;148.952;0;122.643;97.6823;0;0;0;0;0;0;0;0;855;0;75;76;2838;761;0;198;0;2885;516;0;198;0;3130;63;0;202;0;3579;1;2;0
47.1735|18.569306;80;52.623;52.0622;56.0728;986;926;864;798;739;706;627;616;578;527;459;399;380;338;279;236;156;89;83;207.554;0;84.7635;112.584;3;3;2;0;0;0;8;0;1384;0;42;324;2094;1460;0;97;145;2142;1389;0;167;109;2179;1251;0;0;18;2575;1;2;0
47.1735|18.569306;81;64.4188;59.6597;62.7435;999;949;914;889;850;830;780;763;737;720;681;619;576;551;525;423;361;314;305;177.047;0;118.793;102.861;7;4;4;5;3;2;551;0;1576;0;261;98;1909;1731;0;354;44;1715;1938;0;474;1;1431;1882;0;697;0;1265;1;2;1
47.1735|18.569306;82;77.4175;66.4579;68.4079;979;939;893;850;825;793;727;649;597;579;525;511;442;437;388;381;366;347;339;167.167;0;141.296;74.6575;8;7;5;4;3;2;170;0;2125;0;359;165;1195;2172;0;489;74;1109;2405;0;377;35;1027;2535;0;492;0;817;2;1;0
47.1735|18.569306;83;76.2622;70.5221;72.9514;974;866;808;764;742;737;727;699;647;620;608;570;547;538;422;397;375;363;329;206.252;0;119.275;77.3908;3;3;2;0;0;0;725;0;2043;0;620;31;1150;2385;0;712;0;747;2467;0;961;0;416;2079;0;1653;0;112;1;1;1
47.1735|18.569306;84;54.5497;53.4516;56.7079;1010;966;912;882;861;808;751;724;650;595;505;484;423;388;229;187;174;172;165;203.102;0;100.339;103.874;8;6;5;3;3;3;0;0;1689;0;3;340;1812;1828;0;48;199;1769;1948;0;88;147;1661;1482;0;230;418;1714;1;2;0
47.1735|18.569306;85;101.249;86.6829;86.9227;970;899;864;830;815;802;782;766;687;613;558;550;500;472;429;289;208;201;183;120.181;0;122.605;34.1084;2;2;2;0;0;0;416;0;1851;0;1174;32;787;1839;0;1373;8;624;1642;0;1753;0;449;307;0;3172;0;365;1;2;1
47.1735|18.569306;86;57.2817;54.8044;57.7677;947;917;866;817;765;743;688;672;660;644;576;484;409;272;214;190;159;70;56;199.545;0;104.805;101.09;3;3;2;0;0;0;130;0;1548;0;125;192;1979;1543;0;263;147;1891;1493;0;301;71;1979;1178;0;508;0;2158;1;2;1
